path,name,ext,mime,drive_id,download_url
/statistiques/statistiques-presidentielles/index,index,,google-document,1MUnKs243eMMKyKEP2tcMuGdFWEciOC0hLTSrJqJh1AA,https://docs.google.com/document/d/1MUnKs243eMMKyKEP2tcMuGdFWEciOC0hLTSrJqJh1AA/export?format=txt
/wp-content/uploads/2018/02/القرار-عدد-7-لسنة-2018.pdf,القرار-عدد-7-لسنة-2018.pdf,pdf,unknown,1gcdnjw69XX9f1ZGfKH3irSIyFz8vkpsq,https://drive.google.com/uc?export=download&id=1gcdnjw69XX9f1ZGfKH3irSIyFz8vkpsq
/wp-content/uploads/2018/02/القرار-عدد-8-لسنة-2018.pdf,القرار-عدد-8-لسنة-2018.pdf,pdf,unknown,1uJvLad24bsfL9m2VUCTrFXmFP1-VMZy4,https://drive.google.com/uc?export=download&id=1uJvLad24bsfL9m2VUCTrFXmFP1-VMZy4
/wp-content/uploads/2018/02/قرار-مشترك-بين-الهيئة-العليا-المستقلّة-للانتخابات-والهيئة-العليا-المستقلّة-للاتّصال-السمعي-والبصري.pdf,قرار-مشترك-بين-الهيئة-العليا-المستقلّة-للانتخابات-والهيئة-العليا-المستقلّة-للاتّصال-السمعي-والبصري.pdf,pdf,unknown,1DZKbnR94s4qL1SbCg0OO1Au0Ik3t5W6R,https://drive.google.com/uc?export=download&id=1DZKbnR94s4qL1SbCg0OO1Au0Ik3t5W6R
/wp-content/uploads/2020/03/دليل-تمويل-الحملة-للانتخابات-البلديّة-الجزئيّة-الفوّار-حاسي-الفريد-جبنيانة.pdf,دليل-تمويل-الحملة-للانتخابات-البلديّة-الجزئيّة-الفوّار-حاسي-الفريد-جبنيانة.pdf,pdf,unknown,1Z36wxExRZIUKxslS5Iwpr6yhLdNXor-e,https://drive.google.com/uc?export=download&id=1Z36wxExRZIUKxslS5Iwpr6yhLdNXor-e
/wp-content/uploads/2020/08/دليل الاقتراع و الفرز أوت 2020.pdf,دليل الاقتراع و الفرز أوت 2020.pdf,pdf,unknown,1454pCYnkXpYhdNuS9XU4CGB0VWczMhP2,https://drive.google.com/uc?export=download&id=1454pCYnkXpYhdNuS9XU4CGB0VWczMhP2
/wp-content/uploads/2020/08/زاوية قنطش.pdf,زاوية قنطش.pdf,pdf,unknown,1bdoCjYetkdZn3J1YEorCBDyAPBDvW8Rp,https://drive.google.com/uc?export=download&id=1bdoCjYetkdZn3J1YEorCBDyAPBDvW8Rp
/wp-content/uploads/2020/08/فوسانة .pdf,فوسانة .pdf,pdf,unknown,1NKPSSpiaAuvlyS_Phh9XxtnVlwvQ2tMw,https://drive.google.com/uc?export=download&id=1NKPSSpiaAuvlyS_Phh9XxtnVlwvQ2tMw
/wp-content/uploads/2020/08/قائمة اعضاء مكاتب الاقتراع  اوت 2020.pdf,قائمة اعضاء مكاتب الاقتراع  اوت 2020.pdf,pdf,unknown,1yNffNYddOl38ZpOUYVTxssDPq65xDCXN,https://drive.google.com/uc?export=download&id=1yNffNYddOl38ZpOUYVTxssDPq65xDCXN
/wp-content/uploads/2020/08/قربة.pdf,قربة.pdf,pdf,unknown,1P9pd2OEVwdzftWRveTzM8KRBa7IxTqMA,https://drive.google.com/uc?export=download&id=1P9pd2OEVwdzftWRveTzM8KRBa7IxTqMA
/wp-content/uploads/2020/10/2P-دليل-الترشحات-للانتخابات-البلدية-الجزئية-كندار-منزل-بوزيان.pdf,2P-دليل-الترشحات-للانتخابات-البلدية-الجزئية-كندار-منزل-بوزيان.pdf,pdf,unknown,1NCj7pxlmsbzjqsp2Dmj45knyUhs68VhE,https://drive.google.com/uc?export=download&id=1NCj7pxlmsbzjqsp2Dmj45knyUhs68VhE
/wp-content/uploads/2020/10/CC-CONSOMABLES-INFORMATIQUES-2020.pdf,CC-CONSOMABLES-INFORMATIQUES-2020.pdf,pdf,unknown,19jNsDze1-rqXCjPxsgAA4q8_fNKdNJVY,https://drive.google.com/uc?export=download&id=19jNsDze1-rqXCjPxsgAA4q8_fNKdNJVY
/wp-content/uploads/2020/10/CC-NETTOYAGE-ET-DESINFECTION-2020.pdf,CC-NETTOYAGE-ET-DESINFECTION-2020.pdf,pdf,unknown,1ivwukLpvMVccv8Z6yVZouSYvbhuD7Jbs,https://drive.google.com/uc?export=download&id=1ivwukLpvMVccv8Z6yVZouSYvbhuD7Jbs
/wp-content/uploads/2020/10/القرار-عدد-30-لسنة-2020.pdf,القرار-عدد-30-لسنة-2020.pdf,pdf,unknown,1JLtykpArFaB_iXnA8WzuGt--_ZzdUZP0,https://drive.google.com/uc?export=download&id=1JLtykpArFaB_iXnA8WzuGt--_ZzdUZP0
/wp-content/uploads/2020/10/القرار-عدد-31-لسنة-2020.pdf,القرار-عدد-31-لسنة-2020.pdf,pdf,unknown,1e7o3swMoeXmIwN95JqEgzufFWcQ8pLp4,https://drive.google.com/uc?export=download&id=1e7o3swMoeXmIwN95JqEgzufFWcQ8pLp4
/wp-content/uploads/2020/10/دليل-الترشحات-للانتخابات-البلدية-الجزئية-كندار-منزل-بوزيان.pdf,دليل-الترشحات-للانتخابات-البلدية-الجزئية-كندار-منزل-بوزيان.pdf,pdf,unknown,18RhDcYpZw6CdxqGIWBceuDdUqr6NqRII,https://drive.google.com/uc?export=download&id=18RhDcYpZw6CdxqGIWBceuDdUqr6NqRII
/wp-content/uploads/2020/12/20140114502-قرار-تصحيح.pdf,20140114502-قرار-تصحيح.pdf,pdf,unknown,1qi0yh9yoVLdwoXXNrfqf0vYVpg4V7KY5,https://drive.google.com/uc?export=download&id=1qi0yh9yoVLdwoXXNrfqf0vYVpg4V7KY5
/wp-content/uploads/2020/12/CC-Hebergement-Site-ISIE.pdf,CC-Hebergement-Site-ISIE.pdf,pdf,unknown,143OVw_BKGBeenscC73cdmf6UMbJFrub-,https://drive.google.com/uc?export=download&id=143OVw_BKGBeenscC73cdmf6UMbJFrub-
/wp-content/uploads/2020/12/CCAP.pdf,CCAP.pdf,pdf,unknown,1lIyx5qtGWru2aXhZxDt2Rghn3aipeMtR,https://drive.google.com/uc?export=download&id=1lIyx5qtGWru2aXhZxDt2Rghn3aipeMtR
/wp-content/uploads/2021/01/CC-1-2021-FR.pdf,CC-1-2021-FR.pdf,pdf,unknown,1AW9UlVS8hOAGsJHOoXxnn4TGYMuiowlp,https://drive.google.com/uc?export=download&id=1AW9UlVS8hOAGsJHOoXxnn4TGYMuiowlp
/wp-content/uploads/2021/03/CC-AOS-2-2021-Inventaire-ISIE.pdf,CC-AOS-2-2021-Inventaire-ISIE.pdf,pdf,unknown,1zs08bJlW0ocBiolYJLgPu3pQeHNYZboh,https://drive.google.com/uc?export=download&id=1zs08bJlW0ocBiolYJLgPu3pQeHNYZboh
/wp-content/uploads/2021/03/دليل-الترشحات-ساقية-الداير-وعين-الصبح-الناظور-2021.pdf,دليل-الترشحات-ساقية-الداير-وعين-الصبح-الناظور-2021.pdf,pdf,unknown,1fB0LVQZQjqW6PfcFMPNQjjkJf33M7ns1,https://drive.google.com/uc?export=download&id=1fB0LVQZQjqW6PfcFMPNQjjkJf33M7ns1
/wp-content/uploads/2021/04/CC-AOS-3-2021-compressé.pdf,CC-AOS-3-2021-compressé.pdf,pdf,unknown,11jgSoSRMW3n1wCt-IgDXNv8WamBxHTyW,https://drive.google.com/uc?export=download&id=11jgSoSRMW3n1wCt-IgDXNv8WamBxHTyW
/wp-content/uploads/2021/04/دليل-الترشحات-الصخيرة-2021.pdf,دليل-الترشحات-الصخيرة-2021.pdf,pdf,unknown,1DoGIhKf9zcjI-UN2l3kn21aPxJ0uBoFU,https://drive.google.com/uc?export=download&id=1DoGIhKf9zcjI-UN2l3kn21aPxJ0uBoFU
/wp-content/uploads/2021/05/دليل-تمويل-الحملة-الانتخابية-للانتخابات-البلدية-الجزئية.pdf,دليل-تمويل-الحملة-الانتخابية-للانتخابات-البلدية-الجزئية.pdf,pdf,unknown,1THS1wjBNfi_2N4DVxl87X45_cOM9C1Jj,https://drive.google.com/uc?export=download&id=1THS1wjBNfi_2N4DVxl87X45_cOM9C1Jj
/wp-content/uploads/2021/05/دليل-قواعد-وإجراءات-الحملة-الانتخابيّة-المتعلق-بالانتخابات-البلديّة.pdf,دليل-قواعد-وإجراءات-الحملة-الانتخابيّة-المتعلق-بالانتخابات-البلديّة.pdf,pdf,unknown,144jSvmmosKevCwhE_RQyBqXER2XKwJlP,https://drive.google.com/uc?export=download&id=144jSvmmosKevCwhE_RQyBqXER2XKwJlP
/wp-content/uploads/2021/05/ملحق-دليل-الصخيرة.pdf,ملحق-دليل-الصخيرة.pdf,pdf,unknown,10vON-dtPvqgIJ78z3-v6QrUQ8qxMDXsa,https://drive.google.com/uc?export=download&id=10vON-dtPvqgIJ78z3-v6QrUQ8qxMDXsa
/wp-content/uploads/2021/05/ملحق-دليل-ساقية-الداير-عين-الصبح-الناظور.pdf,ملحق-دليل-ساقية-الداير-عين-الصبح-الناظور.pdf,pdf,unknown,1D50qtaQa6vlZFRJDvIoVBxEU8er5few5,https://drive.google.com/uc?export=download&id=1D50qtaQa6vlZFRJDvIoVBxEU8er5few5
/wp-content/uploads/2021/06/DSC0575-min.jpg,DSC0575-min.jpg,jpg,unknown,1jU9JNJITY7pesARd8BU8U1v9PXDPrNeW,https://drive.google.com/uc?export=download&id=1jU9JNJITY7pesARd8BU8U1v9PXDPrNeW
/wp-content/uploads/2021/06/DSC0664-min.jpg,DSC0664-min.jpg,jpg,unknown,1KYtIlAgGOdP9XAp935ntqEswebJ8tcz4,https://drive.google.com/uc?export=download&id=1KYtIlAgGOdP9XAp935ntqEswebJ8tcz4
/wp-content/uploads/2021/06/Décision-n°-2021-12.pdf,Décision-n°-2021-12.pdf,pdf,unknown,1P0GyTfHFriH6Vd5lf5wKWtbrlqBQkqfy,https://drive.google.com/uc?export=download&id=1P0GyTfHFriH6Vd5lf5wKWtbrlqBQkqfy
/wp-content/uploads/2021/06/Guide2021-_منزل-كامل-السبيخة.pdf,Guide2021-_منزل-كامل-السبيخة.pdf,pdf,unknown,1zVBA2PnKL4lpQXr6STYcCd1CksWMLTm2,https://drive.google.com/uc?export=download&id=1zVBA2PnKL4lpQXr6STYcCd1CksWMLTm2
/wp-content/uploads/2021/06/Résultats-Préliminaires-Skhira-2021.pdf,Résultats-Préliminaires-Skhira-2021.pdf,pdf,unknown,1HK3OmVtxkU7anxPjrpyrxPw2VYLC7mIF,https://drive.google.com/uc?export=download&id=1HK3OmVtxkU7anxPjrpyrxPw2VYLC7mIF
/wp-content/uploads/2021/07/دليل-تمويل-الحملة-الانتخابية-منزل-كامل.pdf,دليل-تمويل-الحملة-الانتخابية-منزل-كامل.pdf,pdf,unknown,1mPSmyRCrzv8covLHnc8I3pd9k81ecxB8,https://drive.google.com/uc?export=download&id=1mPSmyRCrzv8covLHnc8I3pd9k81ecxB8
/wp-content/uploads/2021/07/دليل-قواعد-وإجراءات-الحملة-الانتخابية-منزل-كامل.pdf,دليل-قواعد-وإجراءات-الحملة-الانتخابية-منزل-كامل.pdf,pdf,unknown,1C666PkpOid_yDmrVN6UPvvM39NrilVAp,https://drive.google.com/uc?export=download&id=1C666PkpOid_yDmrVN6UPvvM39NrilVAp
/wp-content/uploads/2021/07/ملحق-دليل-تمويل-الحملة-المتعلق-بالانتخابات-البلديّة-الجزئيّة-لسنة-2021-ببلديّة-منزل-كامل.pdf,ملحق-دليل-تمويل-الحملة-المتعلق-بالانتخابات-البلديّة-الجزئيّة-لسنة-2021-ببلديّة-منزل-كامل.pdf,pdf,unknown,1aVJUTUEcALMFqheonqsEIgYwvhB5qkgN,https://drive.google.com/uc?export=download&id=1aVJUTUEcALMFqheonqsEIgYwvhB5qkgN
/wp-content/uploads/2021/08/CC-C-12-2021-FR.pdf,CC-C-12-2021-FR.pdf,pdf,unknown,1Vy3CMy9D3pSJ_9dGAzTBMU6YDJfdpwzq,https://drive.google.com/uc?export=download&id=1Vy3CMy9D3pSJ_9dGAzTBMU6YDJfdpwzq
/wp-content/uploads/2021/09/كراس-الشروط-إعلان-تفويت.pdf,كراس-الشروط-إعلان-تفويت.pdf,pdf,unknown,1vgRw0u7TonQo1jVBYgjzakQdGJNryWo5,https://drive.google.com/uc?export=download&id=1vgRw0u7TonQo1jVBYgjzakQdGJNryWo5
/wp-content/uploads/2021/10/CAO.-AO-5-2021-compressé.pdf,CAO.-AO-5-2021-compressé.pdf,pdf,unknown,17HC4yJQBchKX7tfjIr8XBlDc-XWMfdkz,https://drive.google.com/uc?export=download&id=17HC4yJQBchKX7tfjIr8XBlDc-XWMfdkz
/wp-content/uploads/2021/10/CCAO6-2021.pdf,CCAO6-2021.pdf,pdf,unknown,1nBcy6AGe5BiWE7Zu_eXqrljQdqZnJIu4,https://drive.google.com/uc?export=download&id=1nBcy6AGe5BiWE7Zu_eXqrljQdqZnJIu4
/wp-content/uploads/2021/10/CCC14-2021.pdf,CCC14-2021.pdf,pdf,unknown,1G3yJx7hmFsvWW9K7YUq-cbFkcAy2FAw9,https://drive.google.com/uc?export=download&id=1G3yJx7hmFsvWW9K7YUq-cbFkcAy2FAw9
/wp-content/uploads/2021/10/القائمات-المقبولة-أوليا-السبيخة.pdf,القائمات-المقبولة-أوليا-السبيخة.pdf,pdf,unknown,1trFzy9Pmy8-67nKIDCisLwtKwn6B8e9U,https://drive.google.com/uc?export=download&id=1trFzy9Pmy8-67nKIDCisLwtKwn6B8e9U
/wp-content/uploads/2021/10/القائمات-المقبولة-أوليا-حمام-الأغزاز.pdf,القائمات-المقبولة-أوليا-حمام-الأغزاز.pdf,pdf,unknown,1R5Sdv0XTUTlSAZvzCXb7qFAkLjP71-4o,https://drive.google.com/uc?export=download&id=1R5Sdv0XTUTlSAZvzCXb7qFAkLjP71-4o
/wp-content/uploads/2022/02/ملحق-دليل-تمويل-الحملة-الشيحيّة-لسنة-2022.pdf,ملحق-دليل-تمويل-الحملة-الشيحيّة-لسنة-2022.pdf,pdf,unknown,1EsncvkiHn0Tu2wKRx0FaVnNfS1B1mVcw,https://drive.google.com/uc?export=download&id=1EsncvkiHn0Tu2wKRx0FaVnNfS1B1mVcw
/wp-content/uploads/2022/05/CC-AO-1-2022.pdf,CC-AO-1-2022.pdf,pdf,unknown,1GBEx2hL8WpP_UnfuZ3JJtPc03pFonkU5,https://drive.google.com/uc?export=download&id=1GBEx2hL8WpP_UnfuZ3JJtPc03pFonkU5
/wp-content/uploads/2022/05/IMG_3618.jpg,IMG_3618.jpg,jpg,unknown,1aEVz9y5DjfPX3qqWWpn_14u4VD6thylJ,https://drive.google.com/uc?export=download&id=1aEVz9y5DjfPX3qqWWpn_14u4VD6thylJ
/wp-content/uploads/2022/05/IMG_3662.jpg,IMG_3662.jpg,jpg,unknown,1Rr-RwItgPf1zkQT4EgAi6dE57faAaqtk,https://drive.google.com/uc?export=download&id=1Rr-RwItgPf1zkQT4EgAi6dE57faAaqtk
/wp-content/uploads/2022/05/IMG_3669.jpg,IMG_3669.jpg,jpg,unknown,1m3WzO9v368AzTT-NQmrbFy-ykfad6JfG,https://drive.google.com/uc?export=download&id=1m3WzO9v368AzTT-NQmrbFy-ykfad6JfG
/wp-content/uploads/2022/05/IMG_3672.jpg,IMG_3672.jpg,jpg,unknown,13dlUO2ddReUlWZZWzMFtswAPV5XjUK9K,https://drive.google.com/uc?export=download&id=13dlUO2ddReUlWZZWzMFtswAPV5XjUK9K
/wp-content/uploads/2022/05/IMG_3690.jpg,IMG_3690.jpg,jpg,unknown,1oKqXFTW9uiS4xwg_4tSD4f272DlkjBYn,https://drive.google.com/uc?export=download&id=1oKqXFTW9uiS4xwg_4tSD4f272DlkjBYn
/wp-content/uploads/2022/05/محضر-جلسة-13-ماي-2022.pdf,محضر-جلسة-13-ماي-2022.pdf,pdf,unknown,1difzID3kADniSY460sK__h_q1sOMNE5i,https://drive.google.com/uc?export=download&id=1difzID3kADniSY460sK__h_q1sOMNE5i
/wp-content/uploads/2022/05/محضر-جلسة-18-ماي-2022.pdf,محضر-جلسة-18-ماي-2022.pdf,pdf,unknown,1vceC_JVGheQOdYZ7Qv9VvbDII_h-AwLs,https://drive.google.com/uc?export=download&id=1vceC_JVGheQOdYZ7Qv9VvbDII_h-AwLs
/wp-content/uploads/2022/05/محضر-جلسة-20-ماي-2022.pdf,محضر-جلسة-20-ماي-2022.pdf,pdf,unknown,1v-IbNbGnphcp6ZWVyZ_FRQlg6wH7a4xd,https://drive.google.com/uc?export=download&id=1v-IbNbGnphcp6ZWVyZ_FRQlg6wH7a4xd
/wp-content/uploads/2022/05/محضر-جلسة-25-ماي-2022.pdf,محضر-جلسة-25-ماي-2022.pdf,pdf,unknown,1vIPaY2o2xAlsgtLeAsSx1jCMpRkYZY2l,https://drive.google.com/uc?export=download&id=1vIPaY2o2xAlsgtLeAsSx1jCMpRkYZY2l
/wp-content/uploads/2022/05/ملحق-دليل-تمويل-الحملة-بني-مطير.pdf,ملحق-دليل-تمويل-الحملة-بني-مطير.pdf,pdf,unknown,1uykt6rfZSidIvTHKnys81f_qsTRKWSNj,https://drive.google.com/uc?export=download&id=1uykt6rfZSidIvTHKnys81f_qsTRKWSNj
/wp-content/uploads/2022/06/Annuaire-codes-USSD-centres-de-Vote-en-Tunisie.pdf,Annuaire-codes-USSD-centres-de-Vote-en-Tunisie.pdf,pdf,unknown,1yNJPtG8Azr8hAjEff-OiVEC93NE0aHwz,https://drive.google.com/uc?export=download&id=1yNJPtG8Azr8hAjEff-OiVEC93NE0aHwz
/wp-content/uploads/2022/06/CC-AO-02-2022.pdf,CC-AO-02-2022.pdf,pdf,unknown,1DkpaChUDN0Sl1X1P5wRFJqu5Hr0mMuap,https://drive.google.com/uc?export=download&id=1DkpaChUDN0Sl1X1P5wRFJqu5Hr0mMuap
/wp-content/uploads/2022/06/CC-AOS-7-2022-FR.pdf,CC-AOS-7-2022-FR.pdf,pdf,unknown,1f-N_MEG6_dKIAf7tELNDQcCdNJB77N1Y,https://drive.google.com/uc?export=download&id=1f-N_MEG6_dKIAf7tELNDQcCdNJB77N1Y
/wp-content/uploads/2022/06/CC-BUREAUTIQUE-2022-AR.pdf,CC-BUREAUTIQUE-2022-AR.pdf,pdf,unknown,1DoF0XyghEwB2zaL9Ixj8H77DuP1nP7EG,https://drive.google.com/uc?export=download&id=1DoF0XyghEwB2zaL9Ixj8H77DuP1nP7EG
/wp-content/uploads/2022/06/CC-Consultation-n-7-2022.pdf,CC-Consultation-n-7-2022.pdf,pdf,unknown,1oHCOi19wgMaDyG18wDEBXl64Ku70c2zJ,https://drive.google.com/uc?export=download&id=1oHCOi19wgMaDyG18wDEBXl64Ku70c2zJ
/wp-content/uploads/2022/06/CC-Media-Center-2022.pdf,CC-Media-Center-2022.pdf,pdf,unknown,1k51X5IyNhcxNEAouNCR-Tbgl-P-f4y44,https://drive.google.com/uc?export=download&id=1k51X5IyNhcxNEAouNCR-Tbgl-P-f4y44
/wp-content/uploads/2022/06/Cahier-des-charges-centre-dappel-ISIE-2022.pdf,Cahier-des-charges-centre-dappel-ISIE-2022.pdf,pdf,unknown,1PneNlSNzDYALOQBR99CCwTc-sB3gz95s,https://drive.google.com/uc?export=download&id=1PneNlSNzDYALOQBR99CCwTc-sB3gz95s
/wp-content/uploads/2022/06/Decision-n°-2022-15.pdf,Decision-n°-2022-15.pdf,pdf,unknown,1d6_K_LRSP9-vFBoMyPujRw2bNeCV3CSO,https://drive.google.com/uc?export=download&id=1d6_K_LRSP9-vFBoMyPujRw2bNeCV3CSO
/wp-content/uploads/2022/06/Décision-n°-2022-14.pdf,Décision-n°-2022-14.pdf,pdf,unknown,16839at5MdYmIIxnf3kZEjpmtdH_QaEQG,https://drive.google.com/uc?export=download&id=16839at5MdYmIIxnf3kZEjpmtdH_QaEQG
/wp-content/uploads/2022/06/الخصائص-الفنيّة-للرموز-استفتاء-2022.pdf,الخصائص-الفنيّة-للرموز-استفتاء-2022.pdf,pdf,unknown,1yKZnn9-h0YBQMdpuA1kJAqY3DDrQoT02,https://drive.google.com/uc?export=download&id=1yKZnn9-h0YBQMdpuA1kJAqY3DDrQoT02
/wp-content/uploads/2022/06/القرار-عدد-14-2022.pdf,القرار-عدد-14-2022.pdf,pdf,unknown,1WSf5e7J80bQLKdahFOAzcIcTaqTCD9Id,https://drive.google.com/uc?export=download&id=1WSf5e7J80bQLKdahFOAzcIcTaqTCD9Id
/wp-content/uploads/2022/06/عناوين-مقرّات-الادارات-الفرعيّة-2022.pdf,عناوين-مقرّات-الادارات-الفرعيّة-2022.pdf,pdf,unknown,1DNmIRxxyBVJm4sHTOyUH7wDPdnWbCwom,https://drive.google.com/uc?export=download&id=1DNmIRxxyBVJm4sHTOyUH7wDPdnWbCwom
/wp-content/uploads/2022/06/قائمة-المزكّين-لتصريح-مشاركة-شخص-طبيعي-في-حملة-الاستفتاء.pdf,قائمة-المزكّين-لتصريح-مشاركة-شخص-طبيعي-في-حملة-الاستفتاء.pdf,pdf,unknown,14c5GZke1rMOyccrAEVa3A5etZw465ZxC,https://drive.google.com/uc?export=download&id=14c5GZke1rMOyccrAEVa3A5etZw465ZxC
/wp-content/uploads/2022/06/محضر-جلسة-27-ماي-2022.pdf,محضر-جلسة-27-ماي-2022.pdf,pdf,unknown,12Czd4TShGYwfUumgy3JDfBxRD1VG_lwx,https://drive.google.com/uc?export=download&id=12Czd4TShGYwfUumgy3JDfBxRD1VG_lwx
/wp-content/uploads/2022/07/CC-AOS-10-2022.pdf,CC-AOS-10-2022.pdf,pdf,unknown,1bXCisKT-ibdNcAKvk8g6rKezQtV3RbZV,https://drive.google.com/uc?export=download&id=1bXCisKT-ibdNcAKvk8g6rKezQtV3RbZV
/wp-content/uploads/2022/07/CC-AOS-11-2022-FR.pdf,CC-AOS-11-2022-FR.pdf,pdf,unknown,1gMpdaaMXrNMNhprQPJjo3F3qZcw3LtBM,https://drive.google.com/uc?export=download&id=1gMpdaaMXrNMNhprQPJjo3F3qZcw3LtBM
/wp-content/uploads/2022/07/CC-AOS-8-2022.pdf,CC-AOS-8-2022.pdf,pdf,unknown,1vLj0Sb2DrD7o64kMZqZk35W5aTb2O0Y9,https://drive.google.com/uc?export=download&id=1vLj0Sb2DrD7o64kMZqZk35W5aTb2O0Y9
/wp-content/uploads/2022/07/CC-AOS-9-2022.pdf,CC-AOS-9-2022.pdf,pdf,unknown,174SReKe9GmE4VP-bQlTCvCTiN4rE7KAK,https://drive.google.com/uc?export=download&id=174SReKe9GmE4VP-bQlTCvCTiN4rE7KAK
/wp-content/uploads/2022/07/Decision-commune-ISIE-HAICA-2022.pdf,Decision-commune-ISIE-HAICA-2022.pdf,pdf,unknown,1P82EGml4A6zn1aZSbokUhqG0-ZVka_4z,https://drive.google.com/uc?export=download&id=1P82EGml4A6zn1aZSbokUhqG0-ZVka_4z
/wp-content/uploads/2022/07/PV-Zaghouan-Referendum-2022.pdf,PV-Zaghouan-Referendum-2022.pdf,pdf,unknown,1ayLVn4p4QNQ6-43JbT7yP5ZOlR-b_ITT,https://drive.google.com/uc?export=download&id=1ayLVn4p4QNQ6-43JbT7yP5ZOlR-b_ITT
/wp-content/uploads/2022/07/القائمة-النهائية-للأطراف-المشاركة-في-حملة-استفتاء-2022.pdf,القائمة-النهائية-للأطراف-المشاركة-في-حملة-استفتاء-2022.pdf,pdf,unknown,1yTQl3dApT11pBs5EbKGtAI0vp485Rzwx,https://drive.google.com/uc?export=download&id=1yTQl3dApT11pBs5EbKGtAI0vp485Rzwx
/wp-content/uploads/2022/07/القرار-عدد-19-لسنة-2022.pdf,القرار-عدد-19-لسنة-2022.pdf,pdf,unknown,1U0AEz1CYhHk2PYrBasyn_AugrDcr5J5j,https://drive.google.com/uc?export=download&id=1U0AEz1CYhHk2PYrBasyn_AugrDcr5J5j
/wp-content/uploads/2022/07/دليل-الاقتراع-والفرز-استفتاء-2022.pdf,دليل-الاقتراع-والفرز-استفتاء-2022.pdf,pdf,unknown,1eC5suR5ksVY1rczowAi3J6eHHEveISuU,https://drive.google.com/uc?export=download&id=1eC5suR5ksVY1rczowAi3J6eHHEveISuU
/wp-content/uploads/2022/07/قائمة-في-مراكز-الاقتراع-ذات-التوقيت-الاستثنائي-جويلية-2022.pdf,قائمة-في-مراكز-الاقتراع-ذات-التوقيت-الاستثنائي-جويلية-2022.pdf,pdf,unknown,15dGyW6lN-6Bx3pXVkIl3QtXj0XY2YI7f,https://drive.google.com/uc?export=download&id=15dGyW6lN-6Bx3pXVkIl3QtXj0XY2YI7f
/wp-content/uploads/2022/07/قائمة-مراكز-اقتراع-استفتاء-2022.pdf,قائمة-مراكز-اقتراع-استفتاء-2022.pdf,pdf,unknown,17gcSqiE_7VSVCwciUgUmuz5jVzIEnhvc,https://drive.google.com/uc?export=download&id=17gcSqiE_7VSVCwciUgUmuz5jVzIEnhvc
/wp-content/uploads/2022/07/قرار-الهيئة-العليا-المستقلّة-للانتخابات-عدد-17-لسنة-2022.pdf,قرار-الهيئة-العليا-المستقلّة-للانتخابات-عدد-17-لسنة-2022.pdf,pdf,unknown,1JHtFiS1dX-VnmnDvp-mernpUa2Ptc3jZ,https://drive.google.com/uc?export=download&id=1JHtFiS1dX-VnmnDvp-mernpUa2Ptc3jZ
/wp-content/uploads/2022/07/قرار-الهيئة-عدد-21-لسنة-2022.pdf,قرار-الهيئة-عدد-21-لسنة-2022.pdf,pdf,unknown,1GSG8UqCk1f0c4D1zJZCLgtXBsmZF3D55,https://drive.google.com/uc?export=download&id=1GSG8UqCk1f0c4D1zJZCLgtXBsmZF3D55
/wp-content/uploads/2022/07/محضر-جلسة-13-جوان-2022.pdf,محضر-جلسة-13-جوان-2022.pdf,pdf,unknown,1u3bNMUYtDO71LUls8ZsUAIfdX5uuWIdv,https://drive.google.com/uc?export=download&id=1u3bNMUYtDO71LUls8ZsUAIfdX5uuWIdv
/wp-content/uploads/2022/07/محضر-جلسة-22-جوان-2022.pdf,محضر-جلسة-22-جوان-2022.pdf,pdf,unknown,1OldC_vsj2bv2BC2-tpClSuVr95nu6dQA,https://drive.google.com/uc?export=download&id=1OldC_vsj2bv2BC2-tpClSuVr95nu6dQA
/wp-content/uploads/2022/08/Decision-n°-2022-17.pdf,Decision-n°-2022-17.pdf,pdf,unknown,1dUOX9Jz9WT5eqyMQ8el_2OlepIO3aBl-,https://drive.google.com/uc?export=download&id=1dUOX9Jz9WT5eqyMQ8el_2OlepIO3aBl-
/wp-content/uploads/2022/08/محضر-جلسة-1-جويلية-2022.pdf,محضر-جلسة-1-جويلية-2022.pdf,pdf,unknown,1-OZYA92gAb7OgA-lGFKX3Y6llmJ6wPuM,https://drive.google.com/uc?export=download&id=1-OZYA92gAb7OgA-lGFKX3Y6llmJ6wPuM
/wp-content/uploads/2022/08/محضر-جلسة-11-جويلية-2022.pdf,محضر-جلسة-11-جويلية-2022.pdf,pdf,unknown,1jRYnCC3tnmA9z523ds3ElVnH5BEyMIRG,https://drive.google.com/uc?export=download&id=1jRYnCC3tnmA9z523ds3ElVnH5BEyMIRG
/wp-content/uploads/2022/08/محضر-جلسة-22-جويلية-2022.pdf,محضر-جلسة-22-جويلية-2022.pdf,pdf,unknown,1qoJDWGVS3OE3WoO8Ov-942VZ-t2oe22A,https://drive.google.com/uc?export=download&id=1qoJDWGVS3OE3WoO8Ov-942VZ-t2oe22A
/wp-content/uploads/2022/08/محضر-جلسة-26-جويلية-2022.pdf,محضر-جلسة-26-جويلية-2022.pdf,pdf,unknown,1L05lMOhz4ft2h_f1wiyJqxkhZ1sjV6Hq,https://drive.google.com/uc?export=download&id=1L05lMOhz4ft2h_f1wiyJqxkhZ1sjV6Hq
