election,doc_type,collection,node_kind,level,batch,bureau,city_or_delegation,constituency,country_or_governorate,delegation,document,extra1,extra2,extra3,extra4,extra5,governorate,imada,polling_centre,scope,sector,drive_id,path
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية الآبار,,الآبار,1Dsndg289Q1qeU4fVb0g1EnRfDIUsnoKv,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/الآبار/م إبتدائية الآبار
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية التريشة - الآبار الشرقية,,الآبار الشرقية,15uSvSYqiGCalGolvDriSSVKLhum1PbEL,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/الآبار الشرقية/م إبتدائية التريشة - الآبار الشرقية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية سيدي نصر - الآبار الشرقية,,الآبار الشرقية,1LWR0pPD7jFSa6AfDKs-ENVgYi8Xf8tGp,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/الآبار الشرقية/م إبتدائية سيدي نصر - الآبار الشرقية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,المدرسة الإعدادية ابن عرفة بالسرس,,السرس الجنوبية,1slX5ngt4Ryd8JFQ4mhLBonYeHawxVvjz,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/السرس الجنوبية/المدرسة الإعدادية ابن عرفة بالسرس
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية 2مارس السرس - السرس الجنوبية,,السرس الجنوبية,153X_GK5rxwbP5hpVreRysjq9P337i943,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/السرس الجنوبية/م إبتدائية 2مارس السرس - السرس الجنوبية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية حي الزهور السرس - السرس الجنوبية,,السرس الجنوبية,1ScCdVtFmEamvTk87iOINEhKnmDibkXgP,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/السرس الجنوبية/م إبتدائية حي الزهور السرس - السرس الجنوبية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية سيدي موسى - السرس الجنوبية,,السرس الجنوبية,15Ff1583wBJwbq5RidJgBqXkSRsKkjrLi,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/السرس الجنوبية/م إبتدائية سيدي موسى - السرس الجنوبية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية النور 2 السرس - حي النور,,السرس الشمالية,1rjsXn1FeIdR1bMPwB7Yci43VuQOZlVHE,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/السرس الشمالية/م إبتدائية النور 2 السرس - حي النور
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية بئر حدي - السرس الشمالية,,السرس الشمالية,1csfkbblRMAD8wpXs7caf3RS4nyS6rXBC,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/السرس الشمالية/م إبتدائية بئر حدي - السرس الشمالية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية العرقوب السرس - اللاس,,اللاس,149h7u7OOudcypVH1HfMJqwSkd-TWjb7n,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/اللاس/م إبتدائية العرقوب السرس - اللاس
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية اللاس,,اللاس,1zhbizNcXlV_GSbm2hyd613j7paHWWInK,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/اللاس/م إبتدائية اللاس
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية المرجى السرس,,المرجى,19MHwd2GGn2soC-due1UMqesy2jKRBe2z,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/المرجى/م إبتدائية المرجى السرس
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية الملاحة - بوصليعة,,بوصليعة,1l-Pv9p71I39kOp6cc84Z_2TirIcslIA2,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/بوصليعة/م إبتدائية الملاحة - بوصليعة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية مهدية بوصليعة,,بوصليعة,1ahPAxzv6uVpNrq0R6gnbQdR_H6sYSX4Z,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/بوصليعة/م إبتدائية مهدية بوصليعة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,السرس,,,,,,,الكاف,,م إبتدائية حي النور1 السرس,,حي النور,1Z1caH5FVzA6QT8k2XwTuLYmfGR2fQhU5,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/السرس/حي النور/م إبتدائية حي النور1 السرس
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الطويرف,,,,,,,الكاف,,خيمة بالأذياب,,الأذياب,1LENWfusPt0smW5yGXzJSzRpH8268R3AS,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الطويرف/الأذياب/خيمة بالأذياب
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الطويرف,,,,,,,الكاف,,م إبتدائية الأذياب,,الأذياب,1H8GGcszfIU6NteA_DQhF2zoumJHQE3Dt,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الطويرف/الأذياب/م إبتدائية الأذياب
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الطويرف,,,,,,,الكاف,,م إبتدائية العرقوب الأحرش طريق الطويرف - الأذياب,,الأذياب,1uh57SAQm7iUXfUu8bkOJewqJYZPWREGG,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الطويرف/الأذياب/م إبتدائية العرقوب الأحرش طريق الطويرف - الأذياب
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الطويرف,,,,,,,الكاف,,م إبتدائية الطويرف,,الطويرف,1ugvMujD6Q_JPo8Ec8Gai_znCXEQ4_MFl,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الطويرف/الطويرف/م إبتدائية الطويرف
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الطويرف,,,,,,,الكاف,,م إبتدائية أحياء الطويرف,,الطويرف,12tC2B1Go7h5mcRHUVcE3vH_JIbykr8sW,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الطويرف/الطويرف/م إبتدائية أحياء الطويرف
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الطويرف,,,,,,,الكاف,,خيمة بالكميم,,ملالة,1zn4gC8gmxrchLKeMXRT8v7aNyVdytbvR,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الطويرف/ملالة/خيمة بالكميم
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الطويرف,,,,,,,الكاف,,م إبتدائية بئر بن شريفة - ملالة,,ملالة,1Y0hD0mk5gMr_8AC-iWP5Ok42XrCfR-Vm,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الطويرف/ملالة/م إبتدائية بئر بن شريفة - ملالة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الطويرف,,,,,,,الكاف,,خيمة بولجة السدرة,,ولجة السدرة,1jbOJ7CO_f_T3xrv1AsMdipgVFAxEmCAn,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الطويرف/ولجة السدرة/خيمة بولجة السدرة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الطويرف,,,,,,,الكاف,,م إبتدائية ولجة السدرة,,ولجة السدرة,14VnQnc7Eq4cEwE2ihnCQTro7RS5lHJFQ,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الطويرف/ولجة السدرة/م إبتدائية ولجة السدرة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية الزيتونة القصور,,الزيتونة,1C8RfzqMOouMp_cDENmg5uX_R0An3_d9w,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/الزيتونة/م إبتدائية الزيتونة القصور
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية العفسات - الزيتونة,,الزيتونة,1X3dr6LDweSJCER9os4vgd1MYb4_EEF6W,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/الزيتونة/م إبتدائية العفسات - الزيتونة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية الكدية - الزيتونة,,الزيتونة,1XRDBuUy-_zdV41CKB7IMOZbYZ7V05Kno,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/الزيتونة/م إبتدائية الكدية - الزيتونة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية أولاد بلغيث - الزيتونة,,الزيتونة,1o_Ut7nsERqYwlS-3p2_23AvEUXhVI7rS,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/الزيتونة/م إبتدائية أولاد بلغيث - الزيتونة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,خيمة بمنطقة الشعانبة,,القصور,110TsNQFomz25fteIts0f4nN8Urq7PqDH,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/القصور/خيمة بمنطقة الشعانبة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية 2مارس 34 القصور,,القصور,1gBSR-ciyzonsFV2XuBAHOyOyrDUWADf6,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/القصور/م إبتدائية 2مارس 34 القصور
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية الزهيلة - القصور,,القصور,1NbIpZfuIEnXKq1m3ppeqK0WpdV1VVnpi,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/القصور/م إبتدائية الزهيلة - القصور
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية النور القصور,,القصور,1_oRE7MuQ6SUo5DwdsTs6G8r5zM0bvgyT,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/القصور/م إبتدائية النور القصور
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية جوف اللواتة القصور,,اللواتة,1EpxGbG-EsRa80UFYbgp2z41iNedCMw8Z,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/اللواتة/م إبتدائية جوف اللواتة القصور
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية بانو,,بانو,1w3zWssTPp2sMTckzezl3MG4gGaRjP8Ud,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/بانو/م إبتدائية بانو
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,خيمة بدوار  أولاد الدخلي_,,عين القصيبة,1LgtmU6VoOBsH0KPIdK4eLDaLbgJYQAyh,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/عين القصيبة/خيمة بدوار  أولاد الدخلي_
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م ابتدائية أولاد غانة- عين القصيبة,,عين القصيبة,10YUt5cyQjI43irfvpDSHk1-yv79GE-zA,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/عين القصيبة/م ابتدائية أولاد غانة- عين القصيبة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية قيراطة - عين القصيبة,,عين القصيبة,1_7e0Rd35hVdg0D69B1e-NhlwVe2KR5J0,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/عين القصيبة/م إبتدائية قيراطة - عين القصيبة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية الحمارنة - عين فضيل,,عين فضيل,1a5qx_oMRcrjNSqc9UH1eUxjlAx7Xs2rv,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/عين فضيل/م إبتدائية الحمارنة - عين فضيل
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية أولاد زيد - عين فضيل,,عين فضيل,1S-X9b_k-K2OVr-ns207ze-o3IjjEyBUI,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/عين فضيل/م إبتدائية أولاد زيد - عين فضيل
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القصور,,,,,,,الكاف,,م إبتدائية عين فضيل,,عين فضيل,1IL11Y74nlhxP8j3bSFgCf4fyUyyq4ght,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القصور/عين فضيل/م إبتدائية عين فضيل
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القلعة الخصباء,,,,,,,الكاف,,م إبتدائية القرية القلعة الخصبة,,القلعة الخصباء,1gqtJT24uLxVaFzA_rxduXeKXVNn8XlzZ,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القلعة الخصباء/القلعة الخصباء/م إبتدائية القرية القلعة الخصبة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القلعة الخصباء,,,,,,,الكاف,,م إبتدائية المنجم القلعة الخصبة,,القلعة الخصباء,1e83uvjWddsyFM3EpYH1olOR13v7KTTfo,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القلعة الخصباء/القلعة الخصباء/م إبتدائية المنجم القلعة الخصبة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القلعة الخصباء,,,,,,,الكاف,,م إبتدائية القدح - الناظور,,الناظور,1YjeRLzOnv7n_qWiO5DjDca4KQr30WHuX,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القلعة الخصباء/الناظور/م إبتدائية القدح - الناظور
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القلعة الخصباء,,,,,,,الكاف,,م إبتدائية الناظور-القلعة الخصباء,,الناظور,1OOMnFtP_PNX2WIewywsHvHgz3rV5ncy-,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القلعة الخصباء/الناظور/م إبتدائية الناظور-القلعة الخصباء
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القلعة الخصباء,,,,,,,الكاف,,م إبتدائية المطار - سيدي أحمد الصالح,,سيدي أحمد الصالح,1eJz9SNKRdS6ceO9CHM44A7mYpEj7A4_N,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القلعة الخصباء/سيدي أحمد الصالح/م إبتدائية المطار - سيدي أحمد الصالح
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,القلعة الخصباء,,,,,,,الكاف,,م إبتدائية سيدي احمد الصالح,,سيدي أحمد الصالح,18WKlr7Pyct831j7aln2pathe6Ww6SraJ,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/القلعة الخصباء/سيدي أحمد الصالح/م إبتدائية سيدي احمد الصالح
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية حي الزيتونة - الحوارث الشمالية,,الحوارث الشمالية,1C2vMEe7Wy4yWNvDImZQ-UTq2nziO8CUJ,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/الحوارث الشمالية/م إبتدائية حي الزيتونة - الحوارث الشمالية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية نهج 18 جانفي - الحوارث الشمالية,,الحوارث الشمالية,1JhLNVRT5Fj_58DlVTvzJ-b1ZQh91LKQ1,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/الحوارث الشمالية/م إبتدائية نهج 18 جانفي - الحوارث الشمالية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية الفراشيش - الزعفران,,الزعفران,1cU61lXGfn4vV0QcgYpB5LJsSSGMk7FSP,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/الزعفران/م إبتدائية الفراشيش - الزعفران
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية بوليفــة - الزعفران,,الزعفران,1x-M7aXlw0EFm9pCqnWUYtwG4cSdZL8S4,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/الزعفران/م إبتدائية بوليفــة - الزعفران
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية سيدي بومفتاح - الزعفران,,الزعفران,1S_Oc8IRMs2JuVeoSkte9EWR4Ij1Mnp-h,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/الزعفران/م إبتدائية سيدي بومفتاح - الزعفران
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية محطة الزعفران,,الزعفران,1NN4K5oAXp_RRoeneqJRlxxdH4xxo5I6N,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/الزعفران/م إبتدائية محطة الزعفران
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية وادي العين - الزعفران,,الزعفران,1QG44YLTiZKPbrXbVILJ07URavnRuhzd1,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/الزعفران/م إبتدائية وادي العين - الزعفران
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,المدرسة الإعدادية حي الدير,,الشرفيين,1mFWm_BgHOu_aV1ojqE_GiMJ1YOjcTMs4,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/الشرفيين/المدرسة الإعدادية حي الدير
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية بن علية الكاف - الشرفيين,,الشرفيين,17dPZFThpkZuqkhgj835WhsW1zUKtb9z-,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/الشرفيين/م إبتدائية بن علية الكاف - الشرفيين
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية حي يوغرطة - الشرفيين,,الشرفيين,1MGh2pivHw6kUApgiivTonohM1Oherst9,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/الشرفيين/م إبتدائية حي يوغرطة - الشرفيين
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية شارع بورقيبة - الشرفيين,,الشرفيين,1M3ry1_Gq7w7aAoQuViy5u4tLUctGwspu,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/الشرفيين/م إبتدائية شارع بورقيبة - الشرفيين
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية 2مارس 34 - بنعنين,,بنعنين,13A5nwOTPB9gKJ_TIUrvgCQEDOyrM7En6,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/بنعنين/م إبتدائية 2مارس 34 - بنعنين
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية ابن خلدون - بنعنين,,بنعنين,10BK8ubAPiWKBP6ttsJXW3x5F49knpo8M,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/بنعنين/م إبتدائية ابن خلدون - بنعنين
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية المحطة الكاف - حشاد,,حشاد,1bomyPyZmZD1DeB0xO2wZO8Ar-eC5ixpm,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/حشاد/م إبتدائية المحطة الكاف - حشاد
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية حي حشاد الكاف,,حشاد,1lPaXZpIw5jQPf8lZenB0-dnnXZk7plTs,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/حشاد/م إبتدائية حي حشاد الكاف
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,خيمة ببوجريدة,,دير الكاف,1RGpm_UWSGN_rBaR9GsUWlbZVgs9wELot,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/دير الكاف/خيمة ببوجريدة
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية الدير - دير الكاف,,دير الكاف,14Sc-gPHpax9jB1lVU8hIgsB_I3VJo96_,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/دير الكاف/م إبتدائية الدير - دير الكاف
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية برج العيفة - دير الكاف,,دير الكاف,18QnGv7EhdcgaCyy-TZ2UHA1iD3QgmLGx,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/دير الكاف/م إبتدائية برج العيفة - دير الكاف
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية بوجريدة - دير الكاف,,دير الكاف,1U0I6VPdNbnTeweEt-J2EPBcV3WWUKi3d,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/دير الكاف/م إبتدائية بوجريدة - دير الكاف
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية سيدي منصور - دير الكاف,,دير الكاف,1spvn3LN5onL8grHe9DBILzj1Nn_ReSqJ,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/دير الكاف/م إبتدائية سيدي منصور - دير الكاف
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية الجدارة - وادي السواني,,وادي السواني,1qHrblYWkQfVXvMMOTmSWqcgotkYJh5ka,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/وادي السواني/م إبتدائية الجدارة - وادي السواني
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية قرين الكلخ - وادي السواني,,وادي السواني,1OydiLCKfk4E79OV521StgQcr6i2E2_Dw,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/وادي السواني/م إبتدائية قرين الكلخ - وادي السواني
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية جبل كبوش - وادي السواني الجنوبية,,وادي السواني الجنوبية,1HgiaSB2pazzgfhKwCxW62e8Bbbbwued4,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/وادي السواني الجنوبية/م إبتدائية جبل كبوش - وادي السواني الجنوبية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الشرقية,,,,,,,الكاف,,م إبتدائية صالح البحري - وادي السواني الجنوبية,,وادي السواني الجنوبية,1CrB2BDdyXyxhPC0oy_YQIKEoVMD8XfU5,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الشرقية/وادي السواني الجنوبية/م إبتدائية صالح البحري - وادي السواني الجنوبية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الغربية,,,,,,,الكاف,,م إبتدائية برنوصة - الحوارث الجنوبية,,الحوارث الجنوبية,1w_x1jZdr6P72usKGQogEez8sZjjWbKK3,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الغربية/الحوارث الجنوبية/م إبتدائية برنوصة - الحوارث الجنوبية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الغربية,,,,,,,الكاف,,م إبتدائية حروش - الحوارث الجنوبية,,الحوارث الجنوبية,1VmiLllptc1WGqR24J5WJS1Tw6A0HeLum,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الغربية/الحوارث الجنوبية/م إبتدائية حروش - الحوارث الجنوبية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الغربية,,,,,,,الكاف,,م إبتدائية حي البساتين الكاف - الحوارث الجنوبية,,الحوارث الجنوبية,1UEa65TEjSand_qbFp6gWGUZQEm_lK7Pd,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الغربية/الحوارث الجنوبية/م إبتدائية حي البساتين الكاف - الحوارث الجنوبية
presidentielle_2024,pv_centre_vote,2024/PvCvPresidentielle24,folder,4,,,,,,الكاف الغربية,,,,,,,الكاف,,م إبتدائية حي الطيب المهيري الكاف - الحوارث الجنوبية,,الحوارث الجنوبية,1Fs7urxRIQW6xpFVWE1MVyBmu6dTCBH7B,/wp-content/uploads/2024/PvCvPresidentielle24/الكاف/الكاف الغربية/الحوارث الجنوبية/م إبتدائية حي الطيب المهيري الكاف - الحوارث الجنوبية
