election,round,governorate,delegation,constituency,candidate,votes,vote_source,votes_digits_ocr,votes_words_ocr,year,source_file,drive_id
locales_2023,1,نابل 1,بني خبار,حلفاء,نجم الدين العويني ‏,95,agree,95,خمسه وتسعون,2023,قرار الهيئة لمعتمدية بني خيار__104__نابل 1.PDF,1Jnr2vzdMyFptboetbb8OuhdPG-c7F2L2
locales_2023,1,نابل 1,بني خبار,ديار بنسالم,المنصف قصدالله,164,agree,164,مايه واربعه وستون,2023,قرار الهيئة لمعتمدية بني خيار__104__نابل 1.PDF,1Jnr2vzdMyFptboetbb8OuhdPG-c7F2L2
locales_2023,1,نابل 1,حمام الغزاز,حاره الشعراء,نزار بنصالح,199,digits-wrong,159,مايه وتسعه وتسعون,2023,قرار الهيئة لمعتمدية حمام الغزاز__107__نابل 1.PDF,18n88xzp3UBbEscWhg1tMVbVOU4ONqk1N
locales_2023,1,نابل 1,حمام الغزاز,حاره الشعراء,محمد زمزم,185,agree,185,مايه وخمسه وثمانون,2023,قرار الهيئة لمعتمدية حمام الغزاز__107__نابل 1.PDF,18n88xzp3UBbEscWhg1tMVbVOU4ONqk1N
locales_2023,1,نابل 1,حمام الغزاز,حمام الغزاز1,تهاني ابنالحاج رحومه,72,agree,72,اثنان وسبعون,2023,قرار الهيئة لمعتمدية حمام الغزاز__107__نابل 1.PDF,18n88xzp3UBbEscWhg1tMVbVOU4ONqk1N
locales_2023,1,نابل 1,حمام الغزاز,حمام الغزاز1,برهان حوريه,119,agree,119,مايه وتسعه عشر,2023,قرار الهيئة لمعتمدية حمام الغزاز__107__نابل 1.PDF,18n88xzp3UBbEscWhg1tMVbVOU4ONqk1N
locales_2023,1,نابل 1,حمام الغزاز,"حمام الغزاز 2,",محمد سليم التايب ‎1‏,29,agree,29,تسعه وعشرون,2023,قرار الهيئة لمعتمدية حمام الغزاز__107__نابل 1.PDF,18n88xzp3UBbEscWhg1tMVbVOU4ONqk1N
locales_2023,1,نابل 1,حمام الغزاز,"حمام الغزاز 2,",الياس الغزي,117,digits-wrong,7,مايه وسبعه عشر,2023,قرار الهيئة لمعتمدية حمام الغزاز__107__نابل 1.PDF,18n88xzp3UBbEscWhg1tMVbVOU4ONqk1N
locales_2023,1,نابل 1,حمام الغزاز,دار,عبد الحق المسعودي,408,agree,408,اربعمايه وثمانيه,2023,قرار الهيئة لمعتمدية حمام الغزاز__107__نابل 1.PDF,18n88xzp3UBbEscWhg1tMVbVOU4ONqk1N
locales_2023,1,نابل 1,حمام الغزاز,دار,محمود الحمروني,51,agree,51,واحد وخمسون,2023,قرار الهيئة لمعتمدية حمام الغزاز__107__نابل 1.PDF,18n88xzp3UBbEscWhg1tMVbVOU4ONqk1N
locales_2023,1,نابل 1,حمام الغزاز,دار,صابر القاببي,58,agree,58,ثمانيه وخمسون,2023,قرار الهيئة لمعتمدية حمام الغزاز__107__نابل 1.PDF,18n88xzp3UBbEscWhg1tMVbVOU4ONqk1N
locales_2023,1,نابل 1,حمام الغزاز,وزدره يتقدم الها,علاءالدين بنعبدالنبي,156,agree,156,مايه وسته وخمسون,2023,قرار الهيئة لمعتمدية حمام الغزاز__107__نابل 1.PDF,18n88xzp3UBbEscWhg1tMVbVOU4ONqk1N
locales_2023,1,نابل 1,دار شعبان الفهري,الفرينين,فتحي السردوك,78,digits-wrong,8,ثمانيه وسبعون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,الفرينين,خالد بنعبدالعالي,164,agree,164,مايه واربعه وستون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,الفرينين,خالد التومي,55,digits-wrong,5,خمسه وخمسون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,الفرينين,مصطفي بن سلامه,85,digits-wrong,5,خمسه وثمانون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,الفبري 1,محمد الصوي,269,digits-wrong,09,مايتان وتسعه وستون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,الفبري 1,محمد الراس,205,digits-wrong,05,مايتان وخمسه,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,الفهري 2,سليم حواس,159,digits-wrong,59,مايه وتسعه وخمسون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,الفهري 2,هند الربودي,231,digits-wrong,31,مايتان وواحد وثلاثون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,الفهري 2,جلال سويسي,220,digits-wrong,20,مايتان وعشرون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,الفهري 2,سيرين العابد,24,agree,24,اربعه وعشرون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,الفهري 2,ثانيه لانتخابات اعضاء المجلس المحلي لمعتمديه دار شعبان الفهري لسنه 2023 بالدايره الانتخابيه المحليه الفهري,2,digits-only,2,,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,دار شعبان,يوسف عبداللطيف,156,digits-wrong,6,مايه وسته وخمسون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,دار شعبان,صابر الصالحي,123,digits-wrong,3,مايه وثلاثه وعشرون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,دار شعبان,عبدالحكيم دوزي,96,digits-wrong,06,سته وتسعون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,دار شعبان,محمد الحامي,263,digits-wrong,3,مايتان وثلاثه وستون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,دار شعبان,المنذر الظاهري,110,digits-wrong,0,مايه وعشره,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,دارشعبان,ايمن خلف الله,110,words-only,,مايه وعشره,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,دارشعبان,محرز عياثي مايه وثلاثيه,20,words-only,,وعشرون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,دارشعبان,كرام نصير,44,words-only,,اربعه واربعون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,عمرون,عادل درهحي,96,agree,96,سته وتسعون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,عمرون,حمادي بن زايد,99,digits-wrong,09,تسعه وتسعون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,دار شعبان الفهري,عمرون,اشرف دريهيمي,98,digits-wrong,038,ثمانيه وتسعون,2023,قرار الهيئة لمعتمدية دار شعبان الفهري__105__نابل 1.PDF,17-AwzPMFlaqdAOh-jVmKfMW1Dj8I0XP3
locales_2023,1,نابل 1,قربه,بني عياش,محمد امين السعيدي,125,agree,125,مايه وخمسه وعشرون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,بني عياش,الياس الفه ثلاثمايه واردعه,304,digits-only,304,,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,بني عياش,بوك,22,digits-only,22,,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,بني عياش,سوسن المثلوثي,26,agree,26,سته وعشرون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,بوجريده يتقدم الها,بديع بالعمري,158,agree,158,مايه وثمانيه وخمسون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,بوجريده يتقدم الها,محمد بوزكري,69,agree,69,تسعه وستون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,بولدين يتقدم الها,البادي العروم,75,agree,75,خمسه وسبعون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,بولدين يتقدم الها,فيراز الزيادي,99,agree,99,تسعه وتسعون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,بولدين يتقدم الها,علي الشبلي,108,agree,108,مايه وثمانيه,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,تازركه,علاءالدين الدريدي,316,agree,316,ثلاثمايه وسته عشر,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,تازركه,عارف ناشي,789,digits-wrong,769,سبعمايه وتسعه وثمانون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,تازركه,عبدالناظر ناثي,221,agree,221,مايتان وواحد وعشرون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,"ديار الحجاج, تصرح",رضا باكيرالشوشان,411,agree,411,اربعمايه واحد عشره,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,"ديار الحجاج, تصرح",عبدالقادر الخلفوني,71,digits-wrong,7,واحد وسبعون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,"قربه الشرقيه, تصرح","زفال ,سوقان مايه واثتان",80,digits-wrong,152,وثمانون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,"قربه الشرقيه, تصرح",شكري التومي,533,agree,533,خمسمايه وثلاثه وثلاثون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,"قربه الشرقيه, تصرح",محمد سهيل الزري ‏,117,agree,117,مايه وسبعه عشر,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,"قربه الشرقيه, تصرح",محمد نجيب خليفه مايثه,38,digits-wrong,138,وثمانيه وثلاثون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,قربه الغربيه يتقدم الها,عبدالقادر التلمودي,297,digits-wrong,257,مايتان وسبعه وتسعون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,قربه الغربيه يتقدم الها,محسين لوت لمسماقه وسكه,70,digits-wrong,576,وسبعون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,قربه الغربيه يتقدم الها,محمدالامين شعبان,453,agree,0453,اربعمايه وثلاثه وخمسون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,قرعه ساسي يتقدم الها,رمزي بنعثمان,199,digits-wrong,158,مايه وتسعه وتسعون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,قرعه ساسي يتقدم الها,نبيل المنصري,120,agree,120,مايه وعشرون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قربه,قرعه ساسي يتقدم الها,اسماعيل المنصري,134,agree,134,مايه واربعه وثلاثون,2023,قرار الهيئة لمعتمدية قربة__106__نابل 1.PDF,1H9wGGg_U-oWT_PSkeubWidYIBY7XCfn-
locales_2023,1,نابل 1,قليبيه,"ازمور, تصرح البييه",سوار القاضي,336,agree,336,ثلاثمايه وسته وثلاثون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,"ازمور, تصرح البييه",محمدامين المعاوي,132,agree,132,مايه واثنان وثلاثون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,قليبيه الشرقيه يتقدم,نزار بوعفيف,555,agree,555,خمسمايه وخمسه وخمسون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,قليبيه الشرقيه يتقدم,سليم الصويد,136,agree,136,مايه وسته وثلاثون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,قليبيه الشرقيه يتقدم,ثاديه مجيد,421,agree,421,اربعمايه وواحد وعشرون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,قليبيه الشرقيه يتقدم,منتتصف يجب,178,agree,178,مايه وثمانيه وسبعون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,قليبيه الشرقيه يتقدم,محمدايمن حمزه,174,agree,174,مايه واربعه وسبعون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,قليبيه الشرقيه يتقدم,احمد بنرجب,34,agree,34,اربعه وثلاثون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,"قليبيه الغربيه, تصرح",مجدي الحجام,433,digits-wrong,4133,اربعمايه وثلاثه وثلاثون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,"قليبيه الغربيه, تصرح",باسم عزيزي,178,digits-wrong,18,مايه وثمانيه وسبعون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,"قليبيه الغربيه, تصرح",الياس بن ناصف,182,digits-wrong,1862,مايه واثنان وثمانون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,ملولء تصرح البييه,عمر خديم الله,210,agree,210,مايتان وعشره,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,ملولء تصرح البييه,نور الدين خديم الله,73,agree,73,ثلاثه وسبعون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,وادي الخطف,محمد الرفاعي,305,agree,305,ثلاثمايه وخمسه,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,وادي الخطف,محمد ضو,521,agree,521,خمسمايه وواحد وعشرون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,قليبيه,وادي الخطف,جمال بنفرج,45,agree,45,خمسه واربعون,2023,قرار الهيئة لمعتمدية قليبية__108__نابل 1.PDF,1WvmVd4j2AlegEdE4TG8eTP5LsMAI-1Tt
locales_2023,1,نابل 1,منزل تميم,الرعينين,حسام بنرحومه,197,digits-wrong,107,مايه وسبعه وتسعون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الرعينين,حلمي سعود,499,agree,499,اربعمايه وتسعه وتسعون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الصقالبه يتقدم الها,مشكاه السنومي,175,agree,175,مايه وخمسه وسبعون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الصقالبه يتقدم الها,فوزيه بنرحومه,163,agree,163,مايه وثلاثه وستون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الصقالبه يتقدم الها,رامي عبود,190,digits-wrong,1530,مايه وتسعون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الطيب المبيري,حسني بنفضل,205,agree,205,مايتان وخمسه,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الطيب المبيري,محمد غرس الله,306,agree,306,ثلاثمايه وسته,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الطيب المبيري,جمال الصغير,249,agree,249,مايتان وتسعه واربعون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الطيب المبيري,نماد المنصوري,233,digits-wrong,2833,مايتان وثلاثه وثلاثون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الوديان يتقدم الها,علي التواتي,176,agree,176,مايه وسته وسبعون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الوديان يتقدم الها,منصور الدلاجي ماثتان,38,digits-wrong,238,وثمانيه وثلاثون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الوديان يتقدم الها,نزار بالماضي,165,agree,165,مايه وخمسه وستون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,الوديان يتقدم الها,عياض الجبالي ‏,53,digits-wrong,58,ثلاثه وخمسون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,"بني عبد العزيز,",محمد بنسليمان,165,agree,165,مايه وخمسه وستون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,"بني عبد العزيز,",محمد ضياء الحق بنسامي,153,digits-wrong,159,مايه وثلاثه وخمسون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,عصفورء تصرح,محمدالشارف بنمعاويه,110,agree,110,مايه وعشره,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,عصفورء تصرح,سوسن بنجدو,125,agree,125,مايه وخمسه وعشرون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,عصفورء تصرح,عبدالقادر ضو,14,agree,14,اربعه عشر,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,علي البلهوان - (منزل,نصرالدين الجميل,142,agree,142,مايه واثنان واربعون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,علي البلهوان - (منزل,لسعد بالعربي,335,agree,335,ثلاثمايه وخمسه وثلاثون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,علي البلهوان - (منزل,الحسين العايش,131,agree,131,مايه وواحد وثلاثون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,علي البلهوان - (منزل,نعيمه دبيش,195,digits-wrong,1545,مايه وخمسه وتسعون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,"لزدين, تصرح البييه",انس بهمام,260,agree,260,مايتان وستون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,"لزدين, تصرح البييه",وليد بالحاج بلقاسم ماثتان,83,digits-wrong,263,وثلاثه وثمانون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,منزل حرء تصرح,معز بنعبد الله,475,agree,475,اربعمايه وخمسه وسبعون,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,منزل تميم,منزل حرء تصرح,محمد بونني ثلاثمايه واربعه وخمسون 354 0 ا[7,520,digits-only,520,,2023,قرار الهيئة لمعتمدية منزل تميم__109__نابل 1.PDF,1_a5nANHNLrp4capbE8M_evrDOyzROMif
locales_2023,1,نابل 1,نابل,الاسواق - (نابل)؛ تصرح,امنه عراكي ‎1‏,50,agree,50,خمسون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,الحدايق - (نابل)؛ تصرح,احمد قاره علي,689,digits-wrong,669,ستمايه وتسعه وثمانون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,الحدايق - (نابل)؛ تصرح,نورالدين الاذيب,88,digits-wrong,58,ثمانيه وثمانون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,النور- (نابل) يتقدم الها,ليلي تتمبارلك,267,agree,267,مايتان وسبعه وستون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,النور- (نابل) يتقدم الها,سفيان القاسمي,286,agree,286,مايتان وسته وثمانون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
