bureau_code,isie_code,governorate_ar,delegation_ar,sector_ar,polling_centre_ar,governorate_name,delegation_name,region_name,id_delegation,adm3_pcode,imada_name_ar,imada_name,adm4_pcode,imada_match_score,imada_match_method,registered,voters,valid,blank,spoilt,votes_certified,complete,saied,saied_share_pct,saied_margin_pp,zammel,zammel_share_pct,zammel_margin_pp,maghzaoui,maghzaoui_share_pct,maghzaoui_margin_pp,candidate_sum,winner,runner_up,margin_pp,turnout_basis,turnout_pct
120805102,1208,القيروان,بوحجلة,المويسات,م إبتدائية أولاد مبارك - المويسات,Kairouan,Bouhajla,Centre West,4161,TN4161,المويسات,El Mouisset,TN416161,1.0000,scoped,1297,273,265,1,7,1,1,261,98.4906,97.3585,3,1.1321,-97.3585,1,0.3774,-98.1132,265,saied,zammel,97.3585,1,21.0486
120805103,1208,القيروان,بوحجلة,المويسات,م إبتدائية خلوة المويسات,Kairouan,Bouhajla,Centre West,4161,TN4161,المويسات,El Mouisset,TN416161,1.0000,scoped,1034,372,364,1,7,1,1,347,95.3297,92.3077,11,3.0220,-92.3077,6,1.6484,-93.6813,364,saied,zammel,92.3077,1,35.9768
120806101,1208,القيروان,بوحجلة,النصر,م إبتدائية القصعات - النصر,Kairouan,Bouhajla,Centre West,4161,TN4161,النصر,Ennasr,TN416159,1.0000,scoped,1278,123,118,3,2,1,1,117,99.1525,98.3051,1,0.8475,-98.3051,0,0.0000,-99.1525,118,saied,zammel,98.3051,1,9.6244
120806102,1208,القيروان,بوحجلة,النصر,م إبتدائية أولاد بوحوش - النصر,Kairouan,Bouhajla,Centre West,4161,TN4161,النصر,Ennasr,TN416159,1.0000,scoped,905,131,128,0,3,1,1,116,90.6250,82.8125,10,7.8125,-82.8125,2,1.5625,-89.0625,128,saied,zammel,82.8125,1,14.4751
120806103,1208,القيروان,بوحجلة,النصر,م إبتدائية أولاد نصير - النصر,Kairouan,Bouhajla,Centre West,4161,TN4161,النصر,Ennasr,TN416159,1.0000,scoped,1278,133,126,1,6,1,1,125,99.2063,98.4127,1,0.7937,-98.4127,0,0.0000,-99.2063,126,saied,zammel,98.4127,1,10.4069
120807101,1208,القيروان,بوحجلة,أولاد عاشور,م إبتدائية بئر علي بن عمارة - أولاد عاشور,Kairouan,Bouhajla,Centre West,4161,TN4161,أولاد عاشور,Ouled Achour,TN416156,1.0000,scoped,1169,346,337,1,8,1,1,326,96.7359,93.7685,10,2.9674,-93.7685,1,0.2967,-96.4392,337,saied,zammel,93.7685,1,29.5979
120807102,1208,القيروان,بوحجلة,أولاد عاشور,م إبتدائية قصر الدباش - أولاد عاشور,Kairouan,Bouhajla,Centre West,4161,TN4161,أولاد عاشور,Ouled Achour,TN416156,1.0000,scoped,1136,410,393,2,15,1,1,389,98.9822,98.2188,1,0.2545,-98.7277,3,0.7634,-98.2188,393,saied,maghzaoui,98.2188,1,36.0915
120808101,1208,القيروان,بوحجلة,أولاد فرج اللّه الشمالية,م إبتدائية الرماضـــنية - أولاد فرج اللّه الشمالية,Kairouan,Bouhajla,Centre West,4161,TN4161,أولاد فرج اللّه الشمالية,Ouled Fardjallah Nord,TN416158,1.0000,scoped,863,357,342,2,13,1,1,338,98.8304,97.9532,3,0.8772,-97.9532,1,0.2924,-98.5380,342,saied,zammel,97.9532,1,41.3673
120808102,1208,القيروان,بوحجلة,أولاد فرج اللّه الشمالية,م إبتدائية الزقب بوحجلة - أولاد فرج اللّه الشمالية,Kairouan,Bouhajla,Centre West,4161,TN4161,أولاد فرج اللّه الشمالية,Ouled Fardjallah Nord,TN416158,1.0000,scoped,140,50,47,1,2,1,1,46,97.8723,95.7447,1,2.1277,-95.7447,0,0.0000,-97.8723,47,saied,zammel,95.7447,1,35.7143
120808103,1208,القيروان,بوحجلة,أولاد فرج اللّه الشمالية,م إبتدائية العزادنية - أولاد فرج اللّه الشمالية,Kairouan,Bouhajla,Centre West,4161,TN4161,أولاد فرج اللّه الشمالية,Ouled Fardjallah Nord,TN416158,1.0000,scoped,146,41,41,0,0,1,1,41,100.0000,100.0000,0,0.0000,-100.0000,0,0.0000,-100.0000,41,saied,maghzaoui,100.0000,1,28.0822
120808104,1208,القيروان,بوحجلة,أولاد فرج اللّه الشمالية,م إبتدائية العواينية - أولاد فرج اللّه الشمالية,Kairouan,Bouhajla,Centre West,4161,TN4161,أولاد فرج اللّه الشمالية,Ouled Fardjallah Nord,TN416158,1.0000,scoped,222,76,74,0,2,1,1,70,94.5946,89.1892,4,5.4054,-89.1892,0,0.0000,-94.5946,74,saied,zammel,89.1892,1,34.2342
120808105,1208,القيروان,بوحجلة,أولاد فرج اللّه الشمالية,م إبتدائية الودي - أولاد فرج اللّه الشمالية,Kairouan,Bouhajla,Centre West,4161,TN4161,أولاد فرج اللّه الشمالية,Ouled Fardjallah Nord,TN416158,1.0000,scoped,636,213,207,0,6,1,1,192,92.7536,86.9565,12,5.7971,-86.9565,3,1.4493,-91.3043,207,saied,zammel,86.9565,1,33.4906
120809101,1208,القيروان,بوحجلة,بوحجلة الأحواز,م إبتدائية الجهينات - بوحجلة الأحواز,Kairouan,Bouhajla,Centre West,4161,TN4161,بوحجلة الأحواز,Bouhajla El Ahouez,TN416152,1.0000,scoped,1204,188,178,2,8,1,1,170,95.5056,92.6966,3,1.6854,-93.8202,5,2.8090,-92.6966,178,saied,maghzaoui,92.6966,1,15.6146
120809102,1208,القيروان,بوحجلة,بوحجلة الأحواز,م إبتدائية السهايلية - بوحجلة الأحواز,Kairouan,Bouhajla,Centre West,4161,TN4161,بوحجلة الأحواز,Bouhajla El Ahouez,TN416152,1.0000,scoped,1149,178,168,0,10,1,1,161,95.8333,93.4524,3,1.7857,-94.0476,4,2.3810,-93.4524,168,saied,maghzaoui,93.4524,1,15.4917
12080910201,1208,القيروان,حاجب العيون,وادي الحجل,م إبتدائية المناسة - وادي الحجل,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,وادي الحجل,Oued El Hajel,TN415858,1.0000,scoped,930,331,319,0,12,1,1,314,98.4326,97.4922,3,0.9404,-97.4922,2,0.6270,-97.8056,319,saied,zammel,97.4922,1,35.5914
120809103,1208,القيروان,بوحجلة,بوحجلة الأحواز,م إبتدائية بئر العربي - بوحجلة الأحواز,Kairouan,Bouhajla,Centre West,4161,TN4161,بوحجلة الأحواز,Bouhajla El Ahouez,TN416152,1.0000,scoped,1017,155,148,3,4,1,1,144,97.2973,94.5946,4,2.7027,-94.5946,0,0.0000,-97.2973,148,saied,zammel,94.5946,1,15.2409
120810101,1208,القيروان,بوحجلة,بوحجلة المركز,م إبتدائية ابن خلدون بوحجلة - بوحجلة المركز,Kairouan,Bouhajla,Centre West,4161,TN4161,بوحجلة المركز,Bouhajla Centre,TN416151,1.0000,scoped,1280,167,164,1,2,1,1,158,96.3415,93.2927,5,3.0488,-93.2927,1,0.6098,-95.7317,164,saied,zammel,93.2927,1,13.0469
120810102,1208,القيروان,بوحجلة,بوحجلة المركز,م إبتدائية السوالمية - بوحجلة المركز,Kairouan,Bouhajla,Centre West,4161,TN4161,بوحجلة المركز,Bouhajla Centre,TN416151,1.0000,scoped,757,120,117,0,3,1,1,103,88.0342,77.7778,12,10.2564,-77.7778,2,1.7094,-86.3248,117,saied,zammel,77.7778,1,15.8520
120810103,1208,القيروان,بوحجلة,بوحجلة المركز,م إبتدائية المعرفة  - بوحجلة المركز,Kairouan,Bouhajla,Centre West,4161,TN4161,بوحجلة المركز,Bouhajla Centre,TN416151,1.0000,scoped,960,90,86,2,2,1,1,83,96.5116,93.0233,3,3.4884,-93.0233,0,0.0000,-96.5116,86,saied,zammel,93.0233,1,9.3750
120810104,1208,القيروان,بوحجلة,بوحجلة المركز,م إبتدائية بوحجلة المركز,Kairouan,Bouhajla,Centre West,4161,TN4161,بوحجلة المركز,Bouhajla Centre,TN416151,1.0000,scoped,1121,218,212,2,4,1,1,198,93.3962,89.1509,9,4.2453,-89.1509,5,2.3585,-91.0377,212,saied,zammel,89.1509,1,19.4469
120811101,1208,القيروان,بوحجلة,بئر بوساري,م إبتدائية القطيفة - بوساري,Kairouan,Bouhajla,Centre West,4161,TN4161,بئر بوساري,Bir Bousari,TN416162,1.0000,scoped,800,168,164,3,1,1,1,161,98.1707,96.9512,2,1.2195,-96.9512,1,0.6098,-97.5610,164,saied,zammel,96.9512,1,21.0000
120811102,1208,القيروان,بوحجلة,بئر بوساري,م إبتدائية بئر احمد - بوساري,Kairouan,Bouhajla,Centre West,4161,TN4161,بئر بوساري,Bir Bousari,TN416162,1.0000,scoped,659,117,115,1,1,1,1,110,95.6522,93.0435,2,1.7391,-93.9130,3,2.6087,-93.0435,115,saied,maghzaoui,93.0435,1,17.7542
120812101,1208,القيروان,بوحجلة,بئر مسيكين,م إبتدائية بن ونيس - بئر مسكين,Kairouan,Bouhajla,Centre West,4161,TN4161,بئر مسكين,Bir Msikine,TN416160,0.9412,scoped,462,147,143,0,4,1,1,141,98.6014,97.2028,2,1.3986,-97.2028,0,0.0000,-98.6014,143,saied,zammel,97.2028,1,31.8182
120812102,1208,القيروان,بوحجلة,بئر مسيكين,م إبتدائية بئر مسيكين,Kairouan,Bouhajla,Centre West,4161,TN4161,بئر مسكين,Bir Msikine,TN416160,0.9412,scoped,858,337,322,3,12,1,1,302,93.7888,89.1304,15,4.6584,-89.1304,5,1.5528,-92.2360,322,saied,zammel,89.1304,1,39.2774
120812103,1208,القيروان,بوحجلة,بئر مسيكين,م إبتدائية سيدي احمد - بئر مسيكين,Kairouan,Bouhajla,Centre West,4161,TN4161,بئر مسكين,Bir Msikine,TN416160,0.9412,scoped,517,92,92,0,0,1,1,89,96.7391,93.4783,3,3.2609,-93.4783,0,0.0000,-96.7391,92,saied,zammel,93.4783,1,17.7950
120813101,1208,القيروان,بوحجلة,جهينة الجنوبية,م إبتدائية العواقبية - جهينة الجنوبية,Kairouan,Bouhajla,Centre West,4161,TN4161,جهينة الجنوبية,Jehina Sud,TN416153,1.0000,scoped,766,207,202,2,3,1,1,195,96.5347,94.0594,5,2.4752,-94.0594,2,0.9901,-95.5446,202,saied,zammel,94.0594,1,27.0235
120813102,1208,القيروان,بوحجلة,جهينة الجنوبية,م إبتدائية بئر الدولة - جهينة الجنوبية,Kairouan,Bouhajla,Centre West,4161,TN4161,جهينة الجنوبية,Jehina Sud,TN416153,1.0000,scoped,705,145,141,0,4,1,1,135,95.7447,91.4894,6,4.2553,-91.4894,0,0.0000,-95.7447,141,saied,zammel,91.4894,1,20.5674
120813103,1208,القيروان,بوحجلة,جهينة الجنوبية,م إبتدائية بئر براقة - جهينة الجنوبية,Kairouan,Bouhajla,Centre West,4161,TN4161,جهينة الجنوبية,Jehina Sud,TN416153,1.0000,scoped,510,132,130,1,1,1,1,124,95.3846,93.0769,3,2.3077,-93.0769,3,2.3077,-93.0769,130,saied,maghzaoui,93.0769,1,25.8824
120813104,1208,القيروان,بوحجلة,جهينة الجنوبية,م إبتدائية ذراع بوكف - جهينة الجنوبية,Kairouan,Bouhajla,Centre West,4161,TN4161,جهينة الجنوبية,Jehina Sud,TN416153,1.0000,scoped,1179,276,266,3,7,1,1,259,97.3684,95.1128,6,2.2556,-95.1128,1,0.3759,-96.9925,266,saied,zammel,95.1128,1,23.4097
120814101,1208,القيروان,بوحجلة,جهينة الشمالية,م إبتدائية 24 جانفي 52  - جهينة الشمالية,Kairouan,Bouhajla,Centre West,4161,TN4161,جهينة الشمالية,Jehina Nord,TN416154,1.0000,scoped,704,204,196,5,3,1,1,192,97.9592,96.4286,3,1.5306,-96.4286,1,0.5102,-97.4490,196,saied,zammel,96.4286,1,28.9773
120814102,1208,القيروان,بوحجلة,جهينة الشمالية,م إبتدائية الازدهار - جهينة الشمالية,Kairouan,Bouhajla,Centre West,4161,TN4161,جهينة الشمالية,Jehina Nord,TN416154,1.0000,scoped,615,120,114,0,6,1,1,111,97.3684,95.6140,2,1.7544,-95.6140,1,0.8772,-96.4912,114,saied,zammel,95.6140,1,19.5122
120814103,1208,القيروان,بوحجلة,جهينة الشمالية,م إبتدائية جهينة - جهينة الشمالية,Kairouan,Bouhajla,Centre West,4161,TN4161,جهينة الشمالية,Jehina Nord,TN416154,1.0000,scoped,997,340,331,1,8,1,1,318,96.0725,93.3535,9,2.7190,-93.3535,4,1.2085,-94.8640,331,saied,zammel,93.3535,1,34.1023
12090110101,1209,القيروان,حاجب العيون,أحواز الحاجب,خيمة بمنطقة اللواتة - أحواز الحاجب,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,أحواز الحاجب,Ahouaz El Hajeb,TN415852,1.0000,scoped,41,32,30,1,1,1,1,29,96.6667,93.3333,0,0.0000,-96.6667,1,3.3333,-93.3333,30,saied,maghzaoui,93.3333,1,78.0488
12090110201,1209,القيروان,حاجب العيون,أحواز الحاجب,م إبتدائية أولاد عباس - أحواز الحاجب,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,أحواز الحاجب,Ahouaz El Hajeb,TN415852,1.0000,scoped,806,293,288,3,2,1,1,283,98.2639,96.5278,5,1.7361,-96.5278,0,0.0000,-98.2639,288,saied,zammel,96.5278,1,36.3524
12090110202,1209,القيروان,حاجب العيون,أحواز الحاجب,م إبتدائية أولاد عباس - أحواز الحاجب,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,أحواز الحاجب,Ahouaz El Hajeb,TN415852,1.0000,scoped,805,161,160,0,1,1,1,158,98.7500,98.1250,1,0.6250,-98.1250,1,0.6250,-98.1250,160,saied,maghzaoui,98.1250,1,20.0000
12090110301,1209,القيروان,حاجب العيون,الحاجب المركز,م إبتدائية حي السعادة - الحاجب المركز,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الحاجب المركز,El Hajeb Centre,TN415851,1.0000,scoped,895,398,381,7,10,1,1,367,96.3255,94.2257,6,1.5748,-94.7507,8,2.0997,-94.2257,381,saied,maghzaoui,94.2257,1,44.4693
12090210101,1209,القيروان,حاجب العيون,الحاجب المركز,م إبتدائية 2مارس 34 الحاجب - الحاجب المركز,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الحاجب المركز,El Hajeb Centre,TN415851,1.0000,scoped,1105,512,481,10,21,1,1,448,93.1393,89.1892,19,3.9501,-89.1892,14,2.9106,-90.2287,481,saied,zammel,89.1892,1,46.3348
12090210102,1209,القيروان,حاجب العيون,الحاجب المركز,م إبتدائية 2مارس 34 الحاجب - الحاجب المركز,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الحاجب المركز,El Hajeb Centre,TN415851,1.0000,scoped,1105,410,397,3,10,1,1,364,91.6877,86.1461,22,5.5416,-86.1461,11,2.7708,-88.9169,397,saied,zammel,86.1461,1,37.1041
12090210103,1209,القيروان,حاجب العيون,الحاجب المركز,م إبتدائية 2مارس 34 الحاجب - الحاجب المركز,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الحاجب المركز,El Hajeb Centre,TN415851,1.0000,scoped,1105,368,357,1,10,1,1,346,96.9188,95.2381,6,1.6807,-95.2381,5,1.4006,-95.5182,357,saied,zammel,95.2381,1,33.3032
12090210104,1209,القيروان,حاجب العيون,الحاجب المركز,م إبتدائية 2مارس 34 الحاجب - الحاجب المركز,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الحاجب المركز,El Hajeb Centre,TN415851,1.0000,scoped,1105,281,271,4,6,1,1,252,92.9889,88.1919,13,4.7970,-88.1919,6,2.2140,-90.7749,271,saied,zammel,88.1919,1,25.4299
12090210201,1209,القيروان,حاجب العيون,الحاجب المركز,م إبتدائية المبيت - الحاجب المركز,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الحاجب المركز,El Hajeb Centre,TN415851,1.0000,scoped,905,298,280,5,13,1,1,276,98.5714,97.8571,2,0.7143,-97.8571,2,0.7143,-97.8571,280,saied,maghzaoui,97.8571,1,32.9282
12090210202,1209,القيروان,حاجب العيون,الحاجب المركز,م إبتدائية المبيت - الحاجب المركز,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الحاجب المركز,El Hajeb Centre,TN415851,1.0000,scoped,905,216,207,6,3,1,1,198,95.6522,92.2705,7,3.3816,-92.2705,2,0.9662,-94.6860,207,saied,zammel,92.2705,1,23.8674
12090210203,1209,القيروان,حاجب العيون,الحاجب المركز,م إبتدائية المبيت - الحاجب المركز,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الحاجب المركز,El Hajeb Centre,TN415851,1.0000,scoped,905,176,165,3,8,1,1,159,96.3636,93.3333,5,3.0303,-93.3333,1,0.6061,-95.7576,165,saied,zammel,93.3333,1,19.4475
12090210302,1209,القيروان,حاجب العيون,الحاجب المركز,م إبتدائية حي السعادة - الحاجب المركز,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الحاجب المركز,El Hajeb Centre,TN415851,1.0000,scoped,895,302,294,3,5,1,1,290,98.6395,97.6190,3,1.0204,-97.6190,1,0.3401,-98.2993,294,saied,zammel,97.6190,1,33.7430
12090210303,1209,القيروان,حاجب العيون,الحاجب المركز,م إبتدائية حي السعادة - الحاجب المركز,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الحاجب المركز,El Hajeb Centre,TN415851,1.0000,scoped,895,253,240,4,9,1,1,233,97.0833,95.0000,5,2.0833,-95.0000,2,0.8333,-96.2500,240,saied,zammel,95.0000,1,28.2682
12090210401,1209,القيروان,حاجب العيون,الحاجب المركز,معهد علي الزواوي حاجب العيون,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الحاجب المركز,El Hajeb Centre,TN415851,1.0000,scoped,99,50,45,0,5,1,1,42,93.3333,86.6667,3,6.6667,-86.6667,0,0.0000,-93.3333,45,saied,zammel,86.6667,1,50.5051
12090310101,1209,القيروان,حاجب العيون,الرحيمة,م إبتدائية الرحيمة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الرحيمة,Errehima,TN415859,1.0000,scoped,,229,215,0,14,1,1,203,94.4186,90.6977,8,3.7209,-90.6977,4,1.8605,-92.5581,215,saied,zammel,90.6977,,
12090310201,1209,القيروان,حاجب العيون,الرحيمة,م إبتدائية أولاد عامر - الرحيمة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الرحيمة,Errehima,TN415859,1.0000,scoped,679,286,264,1,21,1,1,259,98.1061,96.9697,3,1.1364,-96.9697,2,0.7576,-97.3485,264,saied,zammel,96.9697,1,42.1208
12090310202,1209,القيروان,حاجب العيون,الرحيمة,م إبتدائية أولاد عامر - الرحيمة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الرحيمة,Errehima,TN415859,1.0000,scoped,679,196,187,0,9,1,1,184,98.3957,96.7914,3,1.6043,-96.7914,0,0.0000,-98.3957,187,saied,zammel,96.7914,1,28.8660
12090410101,1209,القيروان,حاجب العيون,السرجة,م إبتدائية الحجاج - السرجة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,السرجة,Esserja,TN415854,1.0000,scoped,842,361,336,15,10,1,1,320,95.2381,92.2619,10,2.9762,-92.2619,6,1.7857,-93.4524,336,saied,zammel,92.2619,1,42.8741
12090410102,1209,القيروان,حاجب العيون,السرجة,م إبتدائية الحجاج - السرجة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,السرجة,Esserja,TN415854,1.0000,scoped,842,224,205,3,16,1,1,201,98.0488,96.5854,1,0.4878,-97.5610,3,1.4634,-96.5854,205,saied,maghzaoui,96.5854,1,26.6033
12090410201,1209,القيروان,حاجب العيون,السرجة,م إبتدائية السرجة عن العلا,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,السرجة,Esserja,TN415854,1.0000,scoped,315,42,40,0,2,1,1,39,97.5000,95.0000,1,2.5000,-95.0000,0,0.0000,-97.5000,40,saied,zammel,95.0000,1,13.3333
12090410301,1209,القيروان,حاجب العيون,السرجة,م إبتدائية السودان - السرجة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,السرجة,Esserja,TN415854,1.0000,scoped,980,468,434,5,29,1,1,428,98.6175,97.6959,2,0.4608,-98.1567,4,0.9217,-97.6959,434,saied,maghzaoui,97.6959,1,47.7551
12090510101,1209,القيروان,حاجب العيون,الشواشي,م إبتدائية الثلاجة - الشواشي,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الشواشي,Chaouachi,TN415853,1.0000,scoped,689,205,185,1,19,1,1,184,99.4595,98.9189,1,0.5405,-98.9189,0,0.0000,-99.4595,185,saied,zammel,98.9189,1,29.7533
12090510102,1209,القيروان,حاجب العيون,الشواشي,م إبتدائية الثلاجة - الشواشي,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الشواشي,Chaouachi,TN415853,1.0000,scoped,688,143,131,10,2,1,1,130,99.2366,98.4733,0,0.0000,-99.2366,1,0.7634,-98.4733,131,saied,maghzaoui,98.4733,1,20.7849
12090510201,1209,القيروان,حاجب العيون,الشواشي,م إبتدائية الشواشي عن العلا,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الشواشي,Chaouachi,TN415853,1.0000,scoped,701,186,180,3,3,1,1,177,98.3333,97.2222,1,0.5556,-97.7778,2,1.1111,-97.2222,180,saied,maghzaoui,97.2222,1,26.5335
12090510202,1209,القيروان,حاجب العيون,الشواشي,م إبتدائية الشواشي عن العلا,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الشواشي,Chaouachi,TN415853,1.0000,scoped,701,110,103,2,5,1,1,100,97.0874,95.1456,1,0.9709,-96.1165,2,1.9417,-95.1456,103,saied,maghzaoui,95.1456,1,15.6919
12090610101,1209,القيروان,حاجب العيون,الغويبة,م إبتدائية العنيزات - الغويبة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الغويبة,El Ghouiba,TN415857,1.0000,scoped,833,440,429,1,10,1,1,423,98.6014,97.9021,3,0.6993,-97.9021,3,0.6993,-97.9021,429,saied,maghzaoui,97.9021,1,52.8211
12090610102,1209,القيروان,حاجب العيون,الغويبة,م إبتدائية العنيزات - الغويبة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الغويبة,El Ghouiba,TN415857,1.0000,scoped,833,345,334,2,9,1,1,330,98.8024,98.2036,2,0.5988,-98.2036,2,0.5988,-98.2036,334,saied,maghzaoui,98.2036,1,41.4166
12090610201,1209,القيروان,حاجب العيون,الغويبة,م إبتدائية محطة الحاجب - الغويبة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الغويبة,El Ghouiba,TN415857,1.0000,scoped,709,305,298,1,6,1,1,287,96.3087,94.2953,6,2.0134,-94.2953,5,1.6779,-94.6309,298,saied,zammel,94.2953,1,43.0183
12090610202,1209,القيروان,حاجب العيون,الغويبة,م إبتدائية محطة الحاجب - الغويبة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الغويبة,El Ghouiba,TN415857,1.0000,scoped,708,257,243,1,13,1,1,234,96.2963,94.2387,4,1.6461,-94.6502,5,2.0576,-94.2387,243,saied,maghzaoui,94.2387,1,36.2994
12090710101,1209,القيروان,حاجب العيون,القنطرة,م إبتدائية القنطرة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,القنطرة,El Kantra,TN415855,1.0000,scoped,849,314,301,2,11,1,1,297,98.6711,97.6744,3,0.9967,-97.6744,1,0.3322,-98.3389,301,saied,zammel,97.6744,1,36.9847
12090710102,1209,القيروان,حاجب العيون,القنطرة,م إبتدائية القنطرة,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,القنطرة,El Kantra,TN415855,1.0000,scoped,848,226,221,0,5,1,1,220,99.5475,99.0950,0,0.0000,-99.5475,1,0.4525,-99.0950,221,saied,maghzaoui,99.0950,1,26.6509
12090810101,1209,القيروان,حاجب العيون,الهدايا,م إبتدائية الفارسية - الهدايا,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الهدايا,El Hadaya,TN415856,1.0000,scoped,561,225,215,4,6,1,1,206,95.8140,93.4884,5,2.3256,-93.4884,4,1.8605,-93.9535,215,saied,zammel,93.4884,1,40.1070
12090810201,1209,القيروان,حاجب العيون,الهدايا,م إبتدائية عين مجونة - الهداية,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الهدايا,El Hadaya,TN415856,1.0000,scoped,1124,376,359,10,7,1,1,341,94.9861,91.3649,13,3.6212,-91.3649,5,1.3928,-93.5933,359,saied,zammel,91.3649,1,33.4520
12090810301,1209,القيروان,حاجب العيون,الهدايا,م إبتدائية قصر السويسين - الهداية,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,الهدايا,El Hadaya,TN415856,1.0000,scoped,771,261,251,4,6,1,1,237,94.4223,90.4382,10,3.9841,-90.4382,4,1.5936,-92.8287,251,saied,zammel,90.4382,1,33.8521
12090910101,1209,القيروان,حاجب العيون,وادي الحجل,م إبتدائية الدغيمة - وادي الحجل,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,وادي الحجل,Oued El Hajel,TN415858,1.0000,scoped,934,175,168,2,5,1,1,163,97.0238,94.6429,4,2.3810,-94.6429,1,0.5952,-96.4286,168,saied,zammel,94.6429,1,18.7366
12090910301,1209,القيروان,حاجب العيون,وادي الحجل,م إبتدائية دار الخريف - وادي الحجل,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,وادي الحجل,Oued El Hajel,TN415858,1.0000,scoped,571,241,230,3,8,1,1,226,98.2609,96.5217,4,1.7391,-96.5217,0,0.0000,-98.2609,230,saied,zammel,96.5217,1,42.2067
12090910401,1209,القيروان,حاجب العيون,وادي الحجل,م إبتدائية دوار الفراحتية - وادي الحجل,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,وادي الحجل,Oued El Hajel,TN415858,1.0000,scoped,147,147,144,1,2,1,1,134,93.0556,88.1944,7,4.8611,-88.1944,3,2.0833,-90.9722,144,saied,zammel,88.1944,1,100.0000
12090910501,1209,القيروان,حاجب العيون,وادي الحجل,م إبتدائية عيثة النساء - وادي الحجل,Kairouan,Hajeb El Ayoun,Centre West,4158,TN4158,وادي الحجل,Oued El Hajel,TN415858,1.0000,scoped,441,175,166,5,4,1,1,165,99.3976,98.7952,0,0.0000,-99.3976,1,0.6024,-98.7952,166,saied,maghzaoui,98.7952,1,39.6825
121001101,1210,القيروان,حفوز,الحوفية,م إبتدائية الحوفية,Kairouan,Haffouz,Centre West,4156,TN4156,الحوفية,El Houfia,TN415655,1.0000,scoped,1001,137,125,3,9,1,1,122,97.6000,96.0000,2,1.6000,-96.0000,1,0.8000,-96.8000,125,saied,zammel,96.0000,1,13.6863
121001102,1210,القيروان,حفوز,الحوفية,م إبتدائية عين زانة - الحوفية,Kairouan,Haffouz,Centre West,4156,TN4156,الحوفية,El Houfia,TN415655,1.0000,scoped,821,313,300,4,9,1,1,290,96.6667,93.6667,9,3.0000,-93.6667,1,0.3333,-96.3333,300,saied,zammel,93.6667,1,38.1242
121001103,1210,القيروان,حفوز,الحوفية,م إبتدائية عين غراب - الحوفية,Kairouan,Haffouz,Centre West,4156,TN4156,الحوفية,El Houfia,TN415655,1.0000,scoped,510,144,139,0,5,1,1,135,97.1223,95.6835,2,1.4388,-95.6835,2,1.4388,-95.6835,139,saied,maghzaoui,95.6835,1,28.2353
121002101,1210,القيروان,حفوز,الشريشيرة,م إبتدائية الزرق - الشريشيرة,Kairouan,Haffouz,Centre West,4156,TN4156,الشريشيرة,Cherichira,TN415656,1.0000,scoped,800,270,263,5,2,1,1,250,95.0570,90.8745,11,4.1825,-90.8745,2,0.7605,-94.2966,263,saied,zammel,90.8745,1,33.7500
