election,doc_type,collection,scope,governorate,delegation,constituency,sector,polling_centre,bureau_folder,bureau_code,filename,file_ext,file_url,path
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,الهوارية,,صاحب الجبل الجوفية,م إبتدائية صاحب الجبل - صاحب الجبل الجوفية,,10030710102,10030710102.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل الجوفية/م إبتدائية صاحب الجبل - صاحب الجبل الجوفية/10030710102.jpg,2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل الجوفية/م إبتدائية صاحب الجبل - صاحب الجبل الجوفية/10030710102.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,الهوارية,,صاحب الجبل الجوفية,م إبتدائية منزل سالم - صاحب الجبل الجوفية,,10030710201,10030710201.pdf,pdf,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل الجوفية/م إبتدائية منزل سالم - صاحب الجبل الجوفية/10030710201.pdf,2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل الجوفية/م إبتدائية منزل سالم - صاحب الجبل الجوفية/10030710201.pdf
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,الهوارية,,صاحب الجبل الجوفية,م إبتدائية هنشير غرمان - صاحب الجبل الجوفية,,10030710301,10030710301.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل الجوفية/م إبتدائية هنشير غرمان - صاحب الجبل الجوفية/10030710301.jpg,2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل الجوفية/م إبتدائية هنشير غرمان - صاحب الجبل الجوفية/10030710301.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,الهوارية,,صاحب الجبل القبلية,م إبتدائية ابان - صاحب الجبل القبلية,,10030810101,10030810101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل القبلية/م إبتدائية ابان - صاحب الجبل القبلية/10030810101.jpg,2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل القبلية/م إبتدائية ابان - صاحب الجبل القبلية/10030810101.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,الهوارية,,صاحب الجبل القبلية,م إبتدائية ابان - صاحب الجبل القبلية,,10030810102,10030810102.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل القبلية/م إبتدائية ابان - صاحب الجبل القبلية/10030810102.jpg,2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل القبلية/م إبتدائية ابان - صاحب الجبل القبلية/10030810102.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,الهوارية,,صاحب الجبل القبلية,م إبتدائية الغرفة - صاحب الجبل القبلية,,10030810201,10030810201.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل القبلية/م إبتدائية الغرفة - صاحب الجبل القبلية/10030810201.jpg,2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل القبلية/م إبتدائية الغرفة - صاحب الجبل القبلية/10030810201.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,الهوارية,,صاحب الجبل القبلية,م إبتدائية بني خيرة صاحب الجبل - صاحب الجبل القبلية,,10030810301,10030810301.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل القبلية/م إبتدائية بني خيرة صاحب الجبل - صاحب الجبل القبلية/10030810301.jpg,2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل القبلية/م إبتدائية بني خيرة صاحب الجبل - صاحب الجبل القبلية/10030810301.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,الهوارية,,صاحب الجبل القبلية,م إبتدائية بني خيرة صاحب الجبل - صاحب الجبل القبلية,,10030810302,10030810302.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل القبلية/م إبتدائية بني خيرة صاحب الجبل - صاحب الجبل القبلية/10030810302.jpg,2024/PvCvPresidentielle24/نابل/الهوارية/صاحب الجبل القبلية/م إبتدائية بني خيرة صاحب الجبل - صاحب الجبل القبلية/10030810302.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,القبة الكبيرة,م إبتدائية القبة الكبيرة-القبة الكبيرة,,10040110101,10040110101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/القبة الكبيرة/م إبتدائية القبة الكبيرة-القبة الكبيرة/10040110101.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/القبة الكبيرة/م إبتدائية القبة الكبيرة-القبة الكبيرة/10040110101.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,القبة الكبيرة,م إبتدائية القبة الكبيرة-القبة الكبيرة,,10040110102,10040110102.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/القبة الكبيرة/م إبتدائية القبة الكبيرة-القبة الكبيرة/10040110102.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/القبة الكبيرة/م إبتدائية القبة الكبيرة-القبة الكبيرة/10040110102.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,القبة الكبيرة,م إبتدائية القبودي - القبة الكبيرة,,10040110201,10040110201.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/القبة الكبيرة/م إبتدائية القبودي - القبة الكبيرة/10040110201.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/القبة الكبيرة/م إبتدائية القبودي - القبة الكبيرة/10040110201.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,القبة الكبيرة,م إبتدائية باطرو - القبة الكبيرة,,10040110301,10040110301.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/القبة الكبيرة/م إبتدائية باطرو - القبة الكبيرة/10040110301.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/القبة الكبيرة/م إبتدائية باطرو - القبة الكبيرة/10040110301.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بئر دراسن,م إبتدائية العهد الجديد بئر دراسن,,10040510101,10040510101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بئر دراسن/م إبتدائية العهد الجديد بئر دراسن/10040510101.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بئر دراسن/م إبتدائية العهد الجديد بئر دراسن/10040510101.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بئر دراسن,م إبتدائية المزنين - بئر دراسن,,10040510201,10040510201.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بئر دراسن/م إبتدائية المزنين - بئر دراسن/10040510201.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بئر دراسن/م إبتدائية المزنين - بئر دراسن/10040510201.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بئر دراسن,م إبتدائية بئر دراسن- بئر دراسن,,10040510301,10040510301.pdf,pdf,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بئر دراسن/م إبتدائية بئر دراسن- بئر دراسن/10040510301.pdf,2024/PvCvPresidentielle24/نابل/بني خلاد/بئر دراسن/م إبتدائية بئر دراسن- بئر دراسن/10040510301.pdf
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بئر دراسن,م إبتدائية بئر دراسن- بئر دراسن,,10040510302,10040510302.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بئر دراسن/م إبتدائية بئر دراسن- بئر دراسن/10040510302.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بئر دراسن/م إبتدائية بئر دراسن- بئر دراسن/10040510302.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الجوفية,المعهد الثانوي نهج المنزه-بني خلاد الجوفية,,10040210101,10040210101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الجوفية/المعهد الثانوي نهج المنزه-بني خلاد الجوفية/10040210101.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الجوفية/المعهد الثانوي نهج المنزه-بني خلاد الجوفية/10040210101.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الجوفية,المعهد الثانوي نهج المنزه-بني خلاد الجوفية,,10040210102,10040210102.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الجوفية/المعهد الثانوي نهج المنزه-بني خلاد الجوفية/10040210102.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الجوفية/المعهد الثانوي نهج المنزه-بني خلاد الجوفية/10040210102.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الجوفية,م.ابتدائية طريق سيدي بويحي - بني خلاد الجوفية,,10040210201,10040210201.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الجوفية/م.ابتدائية طريق سيدي بويحي - بني خلاد الجوفية/10040210201.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الجوفية/م.ابتدائية طريق سيدي بويحي - بني خلاد الجوفية/10040210201.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الجوفية,م.ابتدائية طريق سيدي بويحي - بني خلاد الجوفية,,10040210202,10040210202.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الجوفية/م.ابتدائية طريق سيدي بويحي - بني خلاد الجوفية/10040210202.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الجوفية/م.ابتدائية طريق سيدي بويحي - بني خلاد الجوفية/10040210202.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية,,10040310401,10040310401.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية/10040310401.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية/10040310401.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية,,10040310402,10040310402.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية/10040310402.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية/10040310402.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية,,10040310403,10040310403.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية/10040310403.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية/10040310403.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية,,10040310404,10040310404.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية/10040310404.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م.إعدادية 23 جانفي 1952 -بني خلاد الشرقية/10040310404.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م إبتدائية العربي زروق - بني خلاد الشرقية,,10040310101,10040310101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية العربي زروق - بني خلاد الشرقية/10040310101.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية العربي زروق - بني خلاد الشرقية/10040310101.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م إبتدائية العربي زروق - بني خلاد الشرقية,,10040310102,10040310102.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية العربي زروق - بني خلاد الشرقية/10040310102.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية العربي زروق - بني خلاد الشرقية/10040310102.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م إبتدائية العربي زروق - بني خلاد الشرقية,,10040310103,10040310103.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية العربي زروق - بني خلاد الشرقية/10040310103.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية العربي زروق - بني خلاد الشرقية/10040310103.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م إبتدائية العربي زروق - بني خلاد الشرقية,,10040310104,10040310104.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية العربي زروق - بني خلاد الشرقية/10040310104.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية العربي زروق - بني خلاد الشرقية/10040310104.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م إبتدائية ساحة التحرير - بني خلاد الشرقية,,10040310201,10040310201.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية ساحة التحرير - بني خلاد الشرقية/10040310201.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية ساحة التحرير - بني خلاد الشرقية/10040310201.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م إبتدائية ساحة التحرير - بني خلاد الشرقية,,10040310202,10040310202.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية ساحة التحرير - بني خلاد الشرقية/10040310202.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية ساحة التحرير - بني خلاد الشرقية/10040310202.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م إبتدائية ساحة التحرير - بني خلاد الشرقية,,10040310203,10040310203.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية ساحة التحرير - بني خلاد الشرقية/10040310203.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية ساحة التحرير - بني خلاد الشرقية/10040310203.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م إبتدائية ساحة التحرير - بني خلاد الشرقية,,10040310204,10040310204.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية ساحة التحرير - بني خلاد الشرقية/10040310204.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية ساحة التحرير - بني خلاد الشرقية/10040310204.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد الشرقية,م إبتدائية سيدي علية - بني خلاد الشرقية,,10040310301,10040310301.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية سيدي علية - بني خلاد الشرقية/10040310301.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد الشرقية/م إبتدائية سيدي علية - بني خلاد الشرقية/10040310301.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد القبلية,م إبتدائية سيدي التومي - بني خلاد القبلية,,10040410101,10040410101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد القبلية/م إبتدائية سيدي التومي - بني خلاد القبلية/10040410101.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد القبلية/م إبتدائية سيدي التومي - بني خلاد القبلية/10040410101.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,بني خلاد القبلية,م إبتدائية سيدي التومي - بني خلاد القبلية,,10040410102,10040410102.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد القبلية/م إبتدائية سيدي التومي - بني خلاد القبلية/10040410102.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/بني خلاد القبلية/م إبتدائية سيدي التومي - بني خلاد القبلية/10040410102.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,زاوية الجديدي,م إبتدائية المغرة - زاوية الجديدي,,10040610101,10040610101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/زاوية الجديدي/م إبتدائية المغرة - زاوية الجديدي/10040610101.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/زاوية الجديدي/م إبتدائية المغرة - زاوية الجديدي/10040610101.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,زاوية الجديدي,م إبتدائية زاوية الجديدي - زاوية الجديدي,,10040610201,10040610201.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/زاوية الجديدي/م إبتدائية زاوية الجديدي - زاوية الجديدي/10040610201.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/زاوية الجديدي/م إبتدائية زاوية الجديدي - زاوية الجديدي/10040610201.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,زاوية الجديدي,م إبتدائية زاوية الجديدي - زاوية الجديدي,,10040610202,10040610202.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/زاوية الجديدي/م إبتدائية زاوية الجديدي - زاوية الجديدي/10040610202.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/زاوية الجديدي/م إبتدائية زاوية الجديدي - زاوية الجديدي/10040610202.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,زاوية الجديدي,م إبتدائية زاوية الجديدي - زاوية الجديدي,,10040610203,10040610203.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/زاوية الجديدي/م إبتدائية زاوية الجديدي - زاوية الجديدي/10040610203.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/زاوية الجديدي/م إبتدائية زاوية الجديدي - زاوية الجديدي/10040610203.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خلاد,,زاوية الجديدي,م إبتدائية زاوية الجديدي - زاوية الجديدي,,100406010204,100406010204.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خلاد/زاوية الجديدي/م إبتدائية زاوية الجديدي - زاوية الجديدي/100406010204.jpg,2024/PvCvPresidentielle24/نابل/بني خلاد/زاوية الجديدي/م إبتدائية زاوية الجديدي - زاوية الجديدي/100406010204.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,الصمعة,م إبتدائية الاستقلال الصمعة,,10050110101,10050110101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/الصمعة/م إبتدائية الاستقلال الصمعة/10050110101.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/الصمعة/م إبتدائية الاستقلال الصمعة/10050110101.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,الصمعة,م إبتدائية الاستقلال الصمعة,,10050110102,10050110102.pdf,pdf,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/الصمعة/م إبتدائية الاستقلال الصمعة/10050110102.pdf,2024/PvCvPresidentielle24/نابل/بني خيار/الصمعة/م إبتدائية الاستقلال الصمعة/10050110102.pdf
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,الصمعة,م إبتدائية الاستقلال الصمعة,,10050110103,10050110103.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/الصمعة/م إبتدائية الاستقلال الصمعة/10050110103.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/الصمعة/م إبتدائية الاستقلال الصمعة/10050110103.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,الصمعة,م إبتدائية سيدي علي الصمعي الصمعة,,10050110201,10050110201.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/الصمعة/م إبتدائية سيدي علي الصمعي الصمعة/10050110201.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/الصمعة/م إبتدائية سيدي علي الصمعي الصمعة/10050110201.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,الصمعة,م إبتدائية سيدي علي الصمعي الصمعة,,10050110202,10050110202.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/الصمعة/م إبتدائية سيدي علي الصمعي الصمعة/10050110202.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/الصمعة/م إبتدائية سيدي علي الصمعي الصمعة/10050110202.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,المعمورة,م إبتدائية ابن سينا المعمورة,,10050210101,10050210101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية ابن سينا المعمورة/10050210101.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية ابن سينا المعمورة/10050210101.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,المعمورة,م إبتدائية ابن سينا المعمورة,,10050210102,10050210102.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية ابن سينا المعمورة/10050210102.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية ابن سينا المعمورة/10050210102.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,المعمورة,م إبتدائية ابن سينا المعمورة,,10050210103,10050210103.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية ابن سينا المعمورة/10050210103.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية ابن سينا المعمورة/10050210103.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,المعمورة,م إبتدائية ابن سينا المعمورة,,10050210104,10050210104.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية ابن سينا المعمورة/10050210104.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية ابن سينا المعمورة/10050210104.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,المعمورة,م إبتدائية الرياض المعمورة,,10050210201,10050210201.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية الرياض المعمورة/10050210201.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية الرياض المعمورة/10050210201.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,المعمورة,م إبتدائية الرياض المعمورة,,10050210202,10050210202.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية الرياض المعمورة/10050210202.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/المعمورة/م إبتدائية الرياض المعمورة/10050210202.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,بني خيار,م إبتدائية الشابي - بني خيار,,10050310101,10050310101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/بني خيار/م إبتدائية الشابي - بني خيار/10050310101.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/بني خيار/م إبتدائية الشابي - بني خيار/10050310101.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,بني خيار,م إبتدائية الشابي - بني خيار,,10050310102,10050310102.pdf,pdf,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/بني خيار/م إبتدائية الشابي - بني خيار/10050310102.pdf,2024/PvCvPresidentielle24/نابل/بني خيار/بني خيار/م إبتدائية الشابي - بني خيار/10050310102.pdf
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,نابل,بني خيار,,بني خيار,م إبتدائية الشابي - بني خيار,,10050310103,10050310103.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/نابل/بني خيار/بني خيار/م إبتدائية الشابي - بني خيار/10050310103.jpg,2024/PvCvPresidentielle24/نابل/بني خيار/بني خيار/م إبتدائية الشابي - بني خيار/10050310103.jpg
