bureau_code,delegation_key_2014,governorate_isie,delegation_isie,governorate_name,delegation_name,id_delegation,region_name,polling_centre,essebsi,marzouki,valid_votes,essebsi_share_pct,margin_pp
20130113603,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية ابن خلدون سيدي بوعلي مكتب 3,230,107,337,68.25,36.5
20130113604,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية ابن خلدون سيدي بوعلي مكتب 4,226,77,303,74.59,49.17
20130113701,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية الأنصاري سيدي بوعلي مكتب 1,330,84,414,79.71,59.42
20130113702,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية الأنصاري سيدي بوعلي مكتب 2,295,95,390,75.64,51.28
20130113703,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية الأنصاري سيدي بوعلي مكتب 3,247,112,359,68.8,37.6
20130113704,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية الأنصاري سيدي بوعلي مكتب 4,218,99,317,68.77,37.54
20130113705,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية الأنصاري سيدي بوعلي مكتب 5,215,71,286,75.17,50.35
20130213801,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية سدّ أولاد علي سيدي بوعلي - السد القبلي مكتب 1,171,73,244,70.08,40.16
20130213802,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية سدّ أولاد علي سيدي بوعلي - السد القبلي مكتب 2,147,69,216,68.06,36.11
20130313901,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية السد الشمالي سيدي بوعلي - السد الجوفي ( السطح) مكتب 1,135,99,234,57.69,15.38
20130313902,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية السد الشمالي سيدي بوعلي - السد الجوفي ( السطح) مكتب 2,107,90,197,54.31,8.63
20130314001,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية الكنانة سيدي بوعلي - السد الجوفي ( السطح) مكتب 1,132,19,151,87.42,74.83
20130414101,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية الشويشة سيدي بوعلي مكتب 1,106,23,129,82.17,64.34
20130514201,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية وريمة سيدي بوعلي مكتب 1,213,32,245,86.94,73.88
20130614301,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية منزل المحطة سيدي بوعلي مكتب 1,167,30,197,84.77,69.54
20130614302,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية منزل المحطة سيدي بوعلي مكتب 2,97,37,134,72.39,44.78
20130714401,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية سلمون سيدي بوعلي - المهاذبة مكتب 1,206,38,244,84.43,68.85
20130714402,2013,Sousse,SidiBouAli,Sousse,Sidi Bou Ali,3158,Centre Est,م إبتدائية سلمون سيدي بوعلي - المهاذبة مكتب 2,108,47,155,69.68,39.35
20140114501,2014,Sousse,Kondar,Sousse,Kondar,3162,Centre Est,م إبتدائية كندار مكتب 1,220,128,348,63.22,26.44
20140114502,2014,Sousse,Kondar,Sousse,Kondar,3162,Centre Est,م إبتدائية كندار مكتب 2,166,163,329,50.46,0.91
20140114503,2014,Sousse,Kondar,Sousse,Kondar,3162,Centre Est,م إبتدائية كندار مكتب 3,121,162,283,42.76,-14.49
20140114601,2014,Sousse,Kondar,Sousse,Kondar,3162,Centre Est,م إبتدائية أولاد عامر - كندار مكتب 1,193,140,333,57.96,15.92
20140114602,2014,Sousse,Kondar,Sousse,Kondar,3162,Centre Est,م إبتدائية أولاد عامر - كندار مكتب 2,117,122,239,48.95,-2.09
20140214701,2014,Sousse,Kondar,Sousse,Kondar,3162,Centre Est,م إبتدائية بئر الجديد كندار مكتب 1,99,68,167,59.28,18.56
20140314801,2014,Sousse,Kondar,Sousse,Kondar,3162,Centre Est,م إبتدائية البلالمة كندار مكتب 1,232,43,275,84.36,68.73
20140414901,2014,Sousse,Kondar,Sousse,Kondar,3162,Centre Est,م إبتدائية البشاشمة كندار مكتب 1,142,115,257,55.25,10.51
20140414902,2014,Sousse,Kondar,Sousse,Kondar,3162,Centre Est,م إبتدائية البشاشمة كندار مكتب 2,75,127,202,37.13,-25.74
20140515001,2014,Sousse,Kondar,Sousse,Kondar,3162,Centre Est,م إبتدائية أولاد العابد مكتب 1,175,98,273,64.1,28.21
20140615101,2014,Sousse,Kondar,Sousse,Kondar,3162,Centre Est,م إبتدائية القماطة كندار - القماطة مكتب 1,103,58,161,63.98,27.95
20150115201,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الحي الجديد مساكن - التوارة الشمالية مكتب 1,190,174,364,52.2,4.4
20150115202,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الحي الجديد مساكن - التوارة الشمالية مكتب 2,152,211,363,41.87,-16.25
20150115203,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الحي الجديد مساكن - التوارة الشمالية مكتب 3,132,268,400,33.0,-34.0
20150115204,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الحي الجديد مساكن - التوارة الشمالية مكتب 4,126,252,378,33.33,-33.33
20150115205,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الحي الجديد مساكن - التوارة الشمالية مكتب 5,102,215,317,32.18,-35.65
20150115206,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الحي الجديد مساكن - التوارة الشمالية مكتب 6,96,245,341,28.15,-43.7
20150115207,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الحي الجديد مساكن - التوارة الشمالية مكتب 7,124,221,345,35.94,-28.12
20150115301,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية النجاح مساكن - التوارة الشمالية مكتب 1,76,165,241,31.54,-36.93
20150115302,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية النجاح مساكن - التوارة الشمالية مكتب 2,59,171,230,25.65,-48.7
20150215401,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية حي التحرير مساكن - الجديدين مكتب 1,232,202,434,53.46,6.91
20150215402,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية حي التحرير مساكن - الجديدين مكتب 2,197,226,423,46.57,-6.86
20150215403,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية حي التحرير مساكن - الجديدين مكتب 3,178,252,430,41.4,-17.21
20150215404,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية حي التحرير مساكن - الجديدين مكتب 4,168,272,440,38.18,-23.64
20150215405,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية حي التحرير مساكن - الجديدين مكتب 5,138,274,412,33.5,-33.01
20150215406,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية حي التحرير مساكن - الجديدين مكتب 6,127,243,370,34.32,-31.35
20150215407,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية حي التحرير مساكن - الجديدين مكتب 7,122,245,367,33.24,-33.51
20150215408,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية حي التحرير مساكن - الجديدين مكتب 8,132,238,370,35.68,-28.65
20150315501,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الحي الشمالي مساكن - الجبليين مكتب 1,206,149,355,58.03,16.06
20150315502,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الحي الشمالي مساكن - الجبليين مكتب 2,136,218,354,38.42,-23.16
20150315503,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الحي الشمالي مساكن - الجبليين مكتب 3,125,204,329,37.99,-24.01
20150315504,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الحي الشمالي مساكن - الجبليين مكتب 4,115,185,300,38.33,-23.33
20150315601,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية 2مارس مساكن - الجبليين مكتب 1,232,178,410,56.59,13.17
20150315602,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية 2مارس مساكن - الجبليين مكتب 2,218,207,425,51.29,2.59
20150315603,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية 2مارس مساكن - الجبليين مكتب 3,154,211,365,42.19,-15.62
20150315604,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية 2مارس مساكن - الجبليين مكتب 4,165,176,341,48.39,-3.23
20150315605,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية 2مارس مساكن - الجبليين مكتب 5,150,190,340,44.12,-11.76
20150315701,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الكعيبي -مساكن - الجبليين مكتب 1,136,152,288,47.22,-5.56
20150315702,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الكعيبي -مساكن - الجبليين مكتب 2,93,162,255,36.47,-27.06
20150315801,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية سيدي عبار مساكن - الجبليين مكتب 1,140,192,332,42.17,-15.66
20150315901,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية بشير الجبلين مكتب 1,20,8,28,71.43,42.86
20150416001,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية وادي لاية - المردين مكتب 1,68,34,102,66.67,33.33
20150516101,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية النهوض مساكن - الغربيين مكتب 1,156,186,342,45.61,-8.77
20150516102,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية النهوض مساكن - الغربيين مكتب 2,110,232,342,32.16,-35.67
20150516103,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية النهوض مساكن - الغربيين مكتب 3,99,237,336,29.46,-41.07
20150516104,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية النهوض مساكن - الغربيين مكتب 4,80,214,294,27.21,-45.58
20150516105,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية النهوض مساكن - الغربيين مكتب 5,87,194,281,30.96,-38.08
20150616201,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الكنائس مساكن مكتب 1,328,85,413,79.42,58.84
20150616202,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الكنائس مساكن مكتب 2,264,127,391,67.52,35.04
20150616203,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الكنائس مساكن مكتب 3,226,118,344,65.7,31.4
20150716301,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية نهج المحطة مساكن - القبليين مكتب 1,146,234,380,38.42,-23.16
20150716302,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية نهج المحطة مساكن - القبليين مكتب 2,120,240,360,33.33,-33.33
20150716303,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية نهج المحطة مساكن - القبليين مكتب 3,79,230,309,25.57,-48.87
20150816401,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية المور الدين مساكن - النور مكتب 1,263,81,344,76.45,52.91
20150816402,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية المور الدين مساكن - النور مكتب 2,216,103,319,67.71,35.42
20150816501,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية النور مساكن - النور مكتب 1,85,138,223,38.12,-23.77
20150816502,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية النور مساكن - النور مكتب 2,50,122,172,29.07,-41.86
20150816601,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الإمام الشافعي مساكن - النور مكتب 1,149,230,379,39.31,-21.37
20150816602,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الإمام الشافعي مساكن - النور مكتب 2,118,189,307,38.44,-23.13
20150916701,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الفرادة مساكن مكتب 1,68,33,101,67.33,34.65
20150916801,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية الفرادة الجديدة مساكن مكتب 1,64,46,110,58.18,16.36
20151016901,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية البرجين مساكن مكتب 1,262,46,308,85.06,70.13
20151016902,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية البرجين مساكن مكتب 2,230,70,300,76.67,53.33
20151016903,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية البرجين مساكن مكتب 3,147,64,211,69.67,39.34
20151117001,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية بني ربيعة مساكن مكتب 1,138,177,315,43.81,-12.38
20151117002,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية بني ربيعة مساكن مكتب 2,109,210,319,34.17,-31.66
20151117003,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية بني ربيعة مساكن مكتب 3,104,160,264,39.39,-21.21
20151217101,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية بني كلثوم مساكن مكتب 1,264,137,401,65.84,31.67
20151217102,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية بني كلثوم مساكن مكتب 2,184,150,334,55.09,10.18
20151317201,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية بطحاء السوق - النجاجرة مكتب 1,177,128,305,58.03,16.07
20151317202,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية بطحاء السوق - النجاجرة مكتب 2,148,168,316,46.84,-6.33
20151317203,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية بطحاء السوق - النجاجرة مكتب 3,101,187,288,35.07,-29.86
20151317204,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية بطحاء السوق - النجاجرة مكتب 4,89,178,267,33.33,-33.33
20151317301,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية نهج البريد مساكن - النجاجرة مكتب 1,206,190,396,52.02,4.04
20151317302,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية نهج البريد مساكن - النجاجرة مكتب 2,162,218,380,42.63,-14.74
20151317303,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية نهج البريد مساكن - النجاجرة مكتب 3,124,286,410,30.24,-39.51
20151317304,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية نهج البريد مساكن - النجاجرة مكتب 4,110,255,365,30.14,-39.73
20151317305,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية نهج البريد مساكن - النجاجرة مكتب 5,92,261,353,26.06,-47.88
20151317306,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية نهج البريد مساكن - النجاجرة مكتب 6,94,246,340,27.65,-44.71
20151417401,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية المسعدين مساكن مكتب 1,258,190,448,57.59,15.18
20151417402,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية المسعدين مساكن مكتب 2,204,262,466,43.78,-12.45
20151417403,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية المسعدين مساكن مكتب 3,172,254,426,40.38,-19.25
20151417404,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية المسعدين مساكن مكتب 4,118,225,343,34.4,-31.2
20151417405,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية المسعدين مساكن مكتب 5,93,178,271,34.32,-31.37
20151417406,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية المسعدين مساكن مكتب 6,106,222,328,32.32,-35.37
20151417407,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية المسعدين مساكن مكتب 7,124,223,347,35.73,-28.53
20151417501,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية المسعدين 2 - المسعدين مكتب 1,144,166,310,46.45,-7.1
20151417502,2015,Sousse,Msaken,Sousse,M’saken,3164,Centre Est,م إبتدائية المسعدين 2 - المسعدين مكتب 2,84,133,217,38.71,-22.58
20160117601,2016,Sousse,Hergla,Sousse,Hergla,3159,Centre Est,م إبتدائية الحبيب الكامل هرقلة مكتب 1,332,97,429,77.39,54.78
20160117602,2016,Sousse,Hergla,Sousse,Hergla,3159,Centre Est,م إبتدائية الحبيب الكامل هرقلة مكتب 2,279,156,435,64.14,28.28
20160117603,2016,Sousse,Hergla,Sousse,Hergla,3159,Centre Est,م إبتدائية الحبيب الكامل هرقلة مكتب 3,256,139,395,64.81,29.62
20160117604,2016,Sousse,Hergla,Sousse,Hergla,3159,Centre Est,م إبتدائية الحبيب الكامل هرقلة مكتب 4,243,94,337,72.11,44.21
20160117605,2016,Sousse,Hergla,Sousse,Hergla,3159,Centre Est,م إبتدائية الحبيب الكامل هرقلة مكتب 5,237,128,365,64.93,29.86
20160217701,2016,Sousse,Hergla,Sousse,Hergla,3159,Centre Est,م إبتدائية العريبات هرقلة مكتب 1,165,21,186,88.71,77.42
20160217702,2016,Sousse,Hergla,Sousse,Hergla,3159,Centre Est,م إبتدائية العريبات هرقلة مكتب 2,125,28,153,81.7,63.4
20160317801,2016,Sousse,Hergla,Sousse,Hergla,3159,Centre Est,م إبتدائية السويح هرقلة مكتب 1,169,35,204,82.84,65.69
20160317802,2016,Sousse,Hergla,Sousse,Hergla,3159,Centre Est,م إبتدائية السويح هرقلة مكتب 2,121,31,152,79.61,59.21
21010100101,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية الحي الجديد 1 - الزاوية مكتب 1,275,85,360,76.39,52.78
21010100102,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية الحي الجديد 1 - الزاوية مكتب 2,250,133,383,65.27,30.55
21010100103,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية الحي الجديد 1 - الزاوية مكتب 3,220,134,354,62.15,24.29
21010100104,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية الحي الجديد 1 - الزاوية مكتب 4,200,105,305,65.57,31.15
21010100105,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية الحي الجديد 1 - الزاوية مكتب 5,217,100,317,68.45,36.91
21010100201,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية ابن سينا - الزاوية مكتب 1,297,126,423,70.21,40.43
21010100202,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية ابن سينا - الزاوية مكتب 2,276,118,394,70.05,40.1
21010100301,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية الحي الجديد 2 - الزاوية مكتب 1,221,92,313,70.61,41.21
21010200401,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية شارع الهادي شاكر - المرابطين مكتب 1,289,93,382,75.65,51.31
21010200402,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية شارع الهادي شاكر - المرابطين مكتب 2,272,124,396,68.69,37.37
21010200403,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية شارع الهادي شاكر - المرابطين مكتب 3,231,107,338,68.34,36.69
21010200404,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية شارع الهادي شاكر - المرابطين مكتب 4,234,101,335,69.85,39.7
21010200501,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية العاشورية الجم - المرابطين مكتب 1,273,61,334,81.74,63.47
21010200502,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية العاشورية الجم - المرابطين مكتب 2,261,88,349,74.79,49.57
21010200503,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية العاشورية الجم - المرابطين مكتب 3,189,98,287,65.85,31.71
21010200504,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية العاشورية الجم - المرابطين مكتب 4,193,73,266,72.56,45.11
21010300601,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية سيدي بوهلال - رياض بوهلال مكتب 1,85,27,112,75.89,51.79
21010300701,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية رياض بوهلال مكتب 1,202,115,317,63.72,27.44
21010300702,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية رياض بوهلال مكتب 2,94,125,219,42.92,-14.16
21010400801,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية العيثة مكتب 1,164,55,219,74.89,49.77
21010500901,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية بني ثابت - المشالات مكتب 1,72,22,94,76.6,53.19
21010501001,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية المشالات مكتب 1,113,26,139,81.29,62.59
21010601101,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية الزغابنة مكتب 1,103,59,162,63.58,27.16
21010601201,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية وادي حمودة - الزغابنة مكتب 1,59,28,87,67.82,35.63
21010701301,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية النصيرات - الطواهرية مكتب 1,173,74,247,70.04,40.08
21010701302,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية النصيرات - الطواهرية مكتب 2,85,85,170,50.0,0.0
21010801401,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية العبابسة مكتب 1,151,52,203,74.38,48.77
21010801402,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية العبابسة مكتب 2,89,65,154,57.79,15.58
21010901501,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية 2مارس34 التلالسة مكتب 1,155,96,251,61.75,23.51
21010901502,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية 2مارس34 التلالسة مكتب 2,133,116,249,53.41,6.83
21010901503,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية 2مارس34 التلالسة مكتب 3,78,90,168,46.43,-7.14
21010901504,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية 2مارس34 التلالسة مكتب 4,97,75,172,56.4,12.79
21011001601,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية العشابة مكتب 1,107,42,149,71.81,43.62
21011001602,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية العشابة مكتب 2,65,47,112,58.04,16.07
21011001701,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية أولاد عرجون - العشابة مكتب 1,93,43,136,68.38,36.76
21011001801,2101,Mahdia,ElJem,Mahdia,El Djem,3357,Centre Est,م إبتدائية الشياب - العشابة مكتب 1,69,41,110,62.73,25.45
21020101901,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية 2مارس 34 السواسي مكتب 1,257,163,420,61.19,22.38
21020101902,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية 2مارس 34 السواسي مكتب 2,196,242,438,44.75,-10.5
21020101903,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية 2مارس 34 السواسي مكتب 3,159,234,393,40.46,-19.08
21020101904,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية 2مارس 34 السواسي مكتب 4,108,206,314,34.39,-31.21
21020101905,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية 2مارس 34 السواسي مكتب 5,121,202,323,37.46,-25.08
21020102001,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية ابن خلدون السواسي مكتب 1,187,171,358,52.23,4.47
21020102002,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية ابن خلدون السواسي مكتب 2,105,161,266,39.47,-21.05
21020202101,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية أولاد عمر السيدة مكتب 1,156,68,224,69.64,39.29
21020202102,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية أولاد عمر السيدة مكتب 2,96,60,156,61.54,23.08
21020302201,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الحميدات - سيدي الناصر مكتب 1,148,166,314,47.13,-5.73
21020302202,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الحميدات - سيدي الناصر مكتب 2,87,148,235,37.02,-25.96
21020302301,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الجعاونية - سيدي الناصر مكتب 1,147,137,284,51.76,3.52
21020302401,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية القوادرية - سيدي الناصر مكتب 1,162,146,308,52.6,5.19
21020402501,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية سيدي زيد مكتب 1,236,109,345,68.41,36.81
21020402502,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية سيدي زيد مكتب 2,145,106,251,57.77,15.54
21020402601,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الجماملة - سيدي زيد مكتب 1,173,104,277,62.45,24.91
21020402602,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الجماملة - سيدي زيد مكتب 2,140,105,245,57.14,14.29
21020402701,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الشعرة - سيدي زيد مكتب 1,207,86,293,70.65,41.3
21020402801,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية البزاينية - سيدي زيد مكتب 1,190,49,239,79.5,59.0
21020502901,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية القدارات - سيدي بوهلال مكتب 1,109,123,232,46.98,-6.03
21020503001,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية السودان - سيدي بوهلال مكتب 1,123,65,188,65.43,30.85
