bureau_code,isie_code,governorate_ar,delegation_ar_published,delegation_ar,governorate_name,delegation_name,id_delegation,label_change
19040310103,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040310104,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040310105,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040310106,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040320101,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040320102,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040320103,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040320104,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040320105,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040320201,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040320202,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040410101,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040410102,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040410201,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19040410301,1904,المهدية,الشابة,الشابة,Mahdia,Chebba,3358,
19050110101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050110102,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050110201,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050210101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050210102,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050210201,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050310101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050310102,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050410101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050410102,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050410201,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050410202,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050510101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050510102,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050510103,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610102,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610103,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610201,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610202,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610301,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610302,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610303,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610401,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610402,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610403,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050610404,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050710101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050710102,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050710201,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050810101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050810102,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050810201,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050810202,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050810203,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050810204,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050810301,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050810302,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050810303,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050910101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050910102,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050910103,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19050910104,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051010101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051010102,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051110101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051110102,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210101,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210201,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210202,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210203,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210204,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210301,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210302,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210303,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210401,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210402,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210403,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19051210404,1905,المهدية,المهدية,المهدية,Mahdia,Mahdia,3351,
19060110101,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060110201,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060210101,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060210102,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060310101,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060310201,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060310202,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060310301,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060410101,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060410201,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060510101,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060510201,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060510301,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060510302,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060510303,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060510304,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060610101,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060610201,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060610301,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060710101,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060710201,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060710301,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19060810101,1906,المهدية,أولاد الشامخ,أولاد الشامخ,Mahdia,Ouled Chamekh,3353,
19070110101,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070110102,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070110201,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070210101,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070210102,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070210201,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070310101,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070310102,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070410101,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070410102,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070510101,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070510102,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070510103,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070510104,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070610101,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070610201,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070710101,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070710102,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070710201,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070710202,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070810101,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070810102,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070810103,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070810201,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070810202,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070810203,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070910101,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19070910201,1907,المهدية,بومرداس,بومرداس,Mahdia,Bou Merdes,3352,
19080110101,1908,المهدية,رجيش,رجيش,Mahdia,,,
19080110102,1908,المهدية,رجيش,رجيش,Mahdia,,,
19080110103,1908,المهدية,رجيش,رجيش,Mahdia,,,
19080120101,1908,المهدية,رجيش,رجيش,Mahdia,,,
19080120102,1908,المهدية,رجيش,رجيش,Mahdia,,,
19080210101,1908,المهدية,رجيش,رجيش,Mahdia,,,
19080210102,1908,المهدية,رجيش,رجيش,Mahdia,,,
19080210103,1908,المهدية,رجيش,رجيش,Mahdia,,,
19080220101,1908,المهدية,رجيش,رجيش,Mahdia,,,
19080230101,1908,المهدية,رجيش,رجيش,Mahdia,,,
19090110101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090110102,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090210101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090210102,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090210201,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090210301,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090210302,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090310101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090310201,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090410101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090410102,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090510101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090510102,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090510201,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090610101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090610201,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090610202,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090710101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090710201,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090710202,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090810101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090810102,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090810201,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090810202,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090910101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090910201,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090910202,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19090910301,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19091010101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19091010102,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19091110101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19091110102,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19091110103,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19091210101,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19091210201,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19091210301,1909,المهدية,سيدي علوان,سيدي علوان,Mahdia,Sidi Alouane,3360,
19100110101,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100210101,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100310101,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100410101,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100410201,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100410202,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100510101,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100610101,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100610201,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100610301,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100610302,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100610401,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100710101,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100710102,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100710103,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100710201,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100810101,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100910101,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100910201,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19100910202,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19101010101,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19101010102,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19101010103,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19101010201,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19101010301,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19101010401,1910,المهدية,شربان,شربان,Mahdia,Chorbane,3354,
19110110101,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110110102,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110110103,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110110104,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110110201,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110110202,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110110301,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110110302,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110110303,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110110304,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110210101,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110210102,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110210201,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110210202,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110210203,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
191103010201,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
191103010202,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110310101,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110410101,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110410201,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110410202,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110410301,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110410302,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110510101,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110610101,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110710102,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110710201,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110710202,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110710203,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19110710204,1911,المهدية,قصور الساف,قصور الساف,Mahdia,Ksour Essef,3361,
19120110101,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120110102,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120110103,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120210101,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120210201,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120210301,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120310101,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120310201,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120310301,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120310302,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120410101,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120510101,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120510201,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120510301,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120510302,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120510401,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120510402,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120510403,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19120510404,1912,المهدية,ملولش,ملولش,Mahdia,Melloulech,3359,
19130110101,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
19130210101,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
19130210201,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
19130210301,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
19130310101,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
19130310201,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
19130410101,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
19130410201,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
19130410202,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
19130510101,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
19130510102,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
19130510201,1913,المهدية,هبيرة,هبيرة,Mahdia,Hebira,3355,
20010110101,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010210101,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010210102,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010210103,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010210201,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010210202,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010210203,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010310101,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010310201,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010410101,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010410201,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010420101,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010420102,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010420103,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20010420104,2001,المنستير,البقالطة,البقالطة,Monastir,Bekalta,3259,
20020110101,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020110102,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020110103,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020110104,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020110201,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020110202,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020210101,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020210102,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020210103,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020210104,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020210105,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020310101,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020310201,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020310202,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020310203,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020310204,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020410101,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020410102,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020510101,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020510102,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20020510103,2002,المنستير,الساحلين,الساحلين,Monastir,Sahline,3253,
20030110101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030110201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030110301,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030110302,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030210101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030210102,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030210103,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030210104,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310102,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310103,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310104,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310105,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310106,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310202,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310203,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310204,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310205,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310206,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030310207,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030410101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030410102,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030410103,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030410104,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030410201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030410202,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030510101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030510201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030610101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030610102,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030610201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030610301,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030610302,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030610401,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030610402,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030610403,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030710101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030710201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030710202,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030710203,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030710204,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030710301,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030710302,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
