adm4_pcode,governorate_name,delegation_name,imada_name,n_stations,n_read,read_pct,stations_with_any,any_pct,any_lo_pct,any_hi_pct,representatives,reps_per_100_stations,reps_saied,reps_zammel,reps_maghzaoui,stations_with_saied,stations_with_zammel,stations_with_maghzaoui,stations_with_saied_pct,stations_with_zammel_pct,stations_with_maghzaoui_pct,unattributed
TN225762,Jendouba,Ghardimaou,El Galaa,8,2,25.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN225851,Jendouba,Oued Mliz,Oued Meliz Est,7,3,42.9,3,100.0,43.8,100.0,4,133.3,4,0,0,3,0,0,100.0,0.0,0.0,0
TN225852,Jendouba,Oued Mliz,Oued Meliz Ouest,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN225853,Jendouba,Oued Mliz,Dkhailia,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN225854,Jendouba,Oued Mliz,Hakim Nord,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN225855,Jendouba,Oued Mliz,Hakim Sud,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN225951,Jendouba,Balta Bou Aouane,Assila,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN225952,Jendouba,Balta Bou Aouane,Ghezala,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN225953,Jendouba,Balta Bou Aouane,El Aouaoudha,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN225954,Jendouba,Balta Bou Aouane,El Baldia,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN225955,Jendouba,Balta Bou Aouane,Cheouaoula,3,2,66.7,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN225956,Jendouba,Balta Bou Aouane,Beni M'Hamed,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN225957,Jendouba,Balta Bou Aouane,Somrane,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN225958,Jendouba,Balta Bou Aouane,Balta,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN225959,Jendouba,Balta Bou Aouane,Abdeljaber,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN225960,Jendouba,Balta Bou Aouane,Bou Aouane,4,1,25.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN225961,Jendouba,Balta Bou Aouane,Oued Kesseb,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN225962,Jendouba,Balta Bou Aouane,Boulaaba,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235151,Le Kef,Kef Ouest,Oued Remel Nord,2,2,100.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN235152,Le Kef,Kef Ouest,Oued Remel Sud,6,2,33.3,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN235153,Le Kef,Kef Ouest,Haouareth Sud,19,1,5.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235251,Le Kef,Kef Est,Charfine,8,2,25.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN235252,Le Kef,Kef Est,Ben Ainine,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235253,Le Kef,Kef Est,Haouareth Nord,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235254,Le Kef,Kef Est,Zaafrane,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235255,Le Kef,Kef Est,Oued Souani,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235256,Le Kef,Kef Est,Oued Souani Sud,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235257,Le Kef,Kef Est,Dyr El Kef,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235258,Le Kef,Kef Est,Hached,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN235351,Le Kef,Nebeur,Nebeur,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235352,Le Kef,Nebeur,Sarkaouna,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235353,Le Kef,Nebeur,Tel El Ghozlane,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235354,Le Kef,Nebeur,Sidi Khiar,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235355,Le Kef,Nebeur,Mellala,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235356,Le Kef,Nebeur,Ledhieb,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235357,Le Kef,Nebeur,Touiref,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235358,Le Kef,Nebeur,Mellegue,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235359,Le Kef,Nebeur,Bahra,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235360,Le Kef,Nebeur,Sidi Medien,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235361,Le Kef,Nebeur,El Ksar,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235362,Le Kef,Nebeur,Chetatla,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235363,Le Kef,Nebeur,Oueljet Essedra,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235451,Le Kef,Sakiet Sidi Youssef,Sakiet Sidi Youssef,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235452,Le Kef,Sakiet Sidi Youssef,Es-Sefeia,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235453,Le Kef,Sakiet Sidi Youssef,Ain Mazer,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235454,Le Kef,Sakiet Sidi Youssef,Djeradou,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235455,Le Kef,Sakiet Sidi Youssef,Forchane,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235456,Le Kef,Sakiet Sidi Youssef,Ain El Karma,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235457,Le Kef,Sakiet Sidi Youssef,Sidi Rabeh,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235458,Le Kef,Sakiet Sidi Youssef,Et-Tabia,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235551,Le Kef,Tajerouine,Tajerouine Nord,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235552,Le Kef,Tajerouine,Tajerouine Sud,7,1,14.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235553,Le Kef,Tajerouine,Ain El Abar,3,2,66.7,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN235554,Le Kef,Tajerouine,Cite Bourguiba,6,2,33.3,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,0
TN235555,Le Kef,Tajerouine,Sidi M'Tir,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN235556,Le Kef,Tajerouine,Ennajet,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235557,Le Kef,Tajerouine,Sidi Abdelbasset,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235558,Le Kef,Tajerouine,Jezza,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN235559,Le Kef,Tajerouine,El Houdh,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235560,Le Kef,Tajerouine,Menzel Salem,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235561,Le Kef,Tajerouine,Borj Eddiouana,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235562,Le Kef,Tajerouine,Garn Halfaia,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235651,Le Kef,Kalaat Senan,Kalaat Snan,9,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235652,Le Kef,Kalaat Senan,Bou Jabeur,3,2,66.7,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN235653,Le Kef,Kalaat Senan,Safsaf,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235654,Le Kef,Kalaat Senan,Mzita,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235655,Le Kef,Kalaat Senan,El Falta,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235656,Le Kef,Kalaat Senan,Sed El Khir,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235657,Le Kef,Kalaat Senan,Ain Snan,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235658,Le Kef,Kalaat Senan,El Hamaima,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235659,Le Kef,Kalaat Senan,El Mahjouba,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN235751,Le Kef,Kalaa Khesba,Kalaat Khasba,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235753,Le Kef,Kalaa Khesba,Sidi Ahmed Essalah,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235754,Le Kef,Kalaa Khesba,En-Nadhour,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235851,Le Kef,Jerissa,Djerissa Centre,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN235852,Le Kef,Jerissa,Djerissa Nord,2,2,100.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN235853,Le Kef,Jerissa,Djerissa Sud,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235854,Le Kef,Jerissa,Besseriana,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235855,Le Kef,Jerissa,Fej Ettameur,4,1,25.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN235856,Le Kef,Jerissa,Enneayem,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235951,Le Kef,Ksour,El Ksour,7,2,28.6,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN235952,Le Kef,Ksour,Ain El Ksiba,4,2,50.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN235953,Le Kef,Ksour,Banou,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235954,Le Kef,Ksour,Louata,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235955,Le Kef,Ksour,Ain Fedhil,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN235956,Le Kef,Ksour,Ezzitouna,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN236051,Le Kef,Dahmani,Dahmani,9,3,33.3,3,100.0,43.8,100.0,4,133.3,4,0,0,3,0,0,100.0,0.0,0.0,1
TN236052,Le Kef,Dahmani,Dahmani Nord,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN236053,Le Kef,Dahmani,Zouarine,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN236054,Le Kef,Dahmani,Thermda,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN236055,Le Kef,Dahmani,Abida,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN236056,Le Kef,Dahmani,Ebba,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN236057,Le Kef,Dahmani,El Medeina,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN236058,Le Kef,Dahmani,Sidi Baraket Nord,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN236059,Le Kef,Dahmani,Sidi Baraket Sud,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN236151,Le Kef,Es Sers,Es-Sers Nord,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN236152,Le Kef,Es Sers,Es-Sers Sud,6,2,33.3,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN236153,Le Kef,Es Sers,Cite Ennour,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN236154,Le Kef,Es Sers,Bousliaa,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN236155,Le Kef,Es Sers,Lorbeus,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN236156,Le Kef,Es Sers,El Marja,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN236157,Le Kef,Es Sers,El Abar,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN236158,Le Kef,Es Sers,El Abar Est,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN236159,Le Kef,Es Sers,Elles,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245151,Siliana,Siliana Nord,Siliana Ville,15,3,20.0,3,100.0,43.8,100.0,3,100.0,3,0,0,3,0,0,100.0,0.0,0.0,0
TN245152,Siliana,Siliana Nord,Siliana Nord,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245153,Siliana,Siliana Nord,El Arab,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245154,Siliana,Siliana Nord,Jema,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245155,Siliana,Siliana Nord,Massouj,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245156,Siliana,Siliana Nord,El Jouii,3,1,33.3,1,100.0,20.7,100.0,3,300.0,3,0,0,1,0,0,100.0,0.0,0.0,0
TN245157,Siliana,Siliana Nord,El Khalsa,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245158,Siliana,Siliana Nord,Ain Ed-Dissa,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245251,Siliana,Siliana Sud,Siliana Sud,9,1,11.1,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245252,Siliana,Siliana Sud,Marj Mokaddem,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245253,Siliana,Siliana Sud,Es-Sefina,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245254,Siliana,Siliana Sud,Sidi Morched,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245255,Siliana,Siliana Sud,Sidi Mansour,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245256,Siliana,Siliana Sud,Sidi Hmada,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245257,Siliana,Siliana Sud,Sejja,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245258,Siliana,Siliana Sud,Ouled Zenag,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245259,Siliana,Siliana Sud,El Kabel,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245351,Siliana,Bouarada,Banlieue De Bouarada,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245352,Siliana,Bouarada,Bouarada,11,4,36.4,2,50.0,15.0,85.0,2,50.0,2,0,0,2,0,0,50.0,0.0,0.0,0
TN245353,Siliana,Bouarada,Fatis,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245354,Siliana,Bouarada,Henchir Er-Roman,3,2,66.7,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245355,Siliana,Bouarada,Sidi Abdennour,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245356,Siliana,Bouarada,Tarf Ech-Chena,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245451,Siliana,Gaafour,Gaafour Est,6,2,33.3,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN245452,Siliana,Gaafour,Gaafour Ouest,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245453,Siliana,Gaafour,El Khouat,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245454,Siliana,Gaafour,Ain Zerig,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245455,Siliana,Gaafour,El Ahouez Nord,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245456,Siliana,Gaafour,El Ahouez Sud,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245457,Siliana,Gaafour,El Aksab,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245551,Siliana,El Krib,El Krib Nord,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245552,Siliana,El Krib,El Krib Sud,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245553,Siliana,El Krib,Dokhania,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245554,Siliana,El Krib,Hammam Biadha Nord,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245555,Siliana,El Krib,Hammam Biadha Sud,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245556,Siliana,El Krib,Borj El Messaoudi Nord,3,2,66.7,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN245557,Siliana,El Krib,Borj El Messaoudi Sud,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245651,Siliana,Bourouis,Bourouis Nord,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245652,Siliana,Bourouis,Bourouis Sud,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245653,Siliana,Bourouis,Ettricha,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245654,Siliana,Bourouis,El Abbassi,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245655,Siliana,Bourouis,Ain Achour,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245656,Siliana,Bourouis,El Krib Gare,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245751,Siliana,Makthar,Makthar Nord,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245752,Siliana,Makthar,Makthar Sud,9,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245753,Siliana,Makthar,Sayar,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245754,Siliana,Makthar,El Garaa,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245755,Siliana,Makthar,Bez,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245756,Siliana,Makthar,Beni Hazem,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245757,Siliana,Makthar,Ras El Ouedi,2,1,50.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN245758,Siliana,Makthar,Saddine,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245759,Siliana,Makthar,Chouarnia,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245760,Siliana,Makthar,Sened El Haddad,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245761,Siliana,Makthar,Soualem,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245851,Siliana,Rouhia,El Hababsa Nord,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245852,Siliana,Rouhia,El Hababsa Sud,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245853,Siliana,Rouhia,El Jamilet,5,2,40.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN245854,Siliana,Rouhia,Es-Semiret Nord,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245855,Siliana,Rouhia,Es-Semirat Sud,2,2,100.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245856,Siliana,Rouhia,El Messahla,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245857,Siliana,Rouhia,El Haria,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245858,Siliana,Rouhia,Er-Rouhia,9,3,33.3,0,0.0,0.0,56.2,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245859,Siliana,Rouhia,El Hamaima,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245860,Siliana,Rouhia,Bou-Ajila,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245951,Siliana,Kesra,Kesra,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245952,Siliana,Kesra,El Hammam,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245953,Siliana,Kesra,El Mansoura Nord,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245954,Siliana,Kesra,El Mansoura Sud,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN245955,Siliana,Kesra,Bou Abdallah,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,1
TN245956,Siliana,Kesra,El Karia Nord,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245957,Siliana,Kesra,El Karia Sud,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN245958,Siliana,Kesra,El Foudhoul,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN245959,Siliana,Kesra,El Louza,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN246051,Siliana,Bargou,Bargou,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN246052,Siliana,Bargou,Banlieue Bargou,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN246053,Siliana,Bargou,Ouled Fredj,1,1,100.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN246054,Siliana,Bargou,Sidi Said,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN246055,Siliana,Bargou,Ain Fourna,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN246056,Siliana,Bargou,Ain Bous Saadia,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN246057,Siliana,Bargou,Ed-Derija,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN246058,Siliana,Bargou,El Behirin,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN246151,Siliana,Laroussa,El Aroussa,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN246152,Siliana,Laroussa,Bou Jlida,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN246153,Siliana,Laroussa,Er Remil,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN246154,Siliana,Laroussa,Mousrata,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN246155,Siliana,Laroussa,Sidi Ayed,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315151,Sousse,Sousse Médina,Bou Jaafer,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315152,Sousse,Sousse Médina,El Medina,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315153,Sousse,Sousse Médina,Ali Belhouan,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315154,Sousse,Sousse Médina,Mohamed Maarouf,5,2,40.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN315155,Sousse,Sousse Médina,Khezama,13,4,30.8,4,100.0,51.0,100.0,4,100.0,4,0,0,4,0,0,100.0,0.0,0.0,0
TN315254,Sousse,Sousse Riadh,Ezzouhour,13,2,15.4,1,50.0,9.5,90.5,3,150.0,3,0,0,1,0,0,50.0,0.0,0.0,0
TN315255,Sousse,Sousse Riadh,Cite Er-Riadh,23,5,21.7,4,80.0,37.6,96.4,4,80.0,4,0,0,4,0,0,80.0,0.0,0.0,0
TN315351,Sousse,Sousse Jaouhara,Oued Blibane,4,1,25.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN315352,Sousse,Sousse Jaouhara,Hached,6,2,33.3,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
