bureau_code,reps_rows_filled,rep_row1,rep_row2,rep_row3,row1_score,row2_score,row3_score,register_cc,row_shift
121202103,2,1,1,0,0.10069,0.09308,0.00000,0.9668,0
12120220101,1,1,0,0,0.07473,0.00000,0.00000,0.9820,2
121202202,1,1,0,0,0.06053,0.00000,0.00000,0.9775,2
12120310101,1,1,0,0,0.08600,0.00000,0.00000,0.9767,2
12120310102,0,0,0,0,0.00235,0.00000,0.00000,0.9755,1
121203102,0,0,0,0,0.00000,0.00000,0.00000,0.9214,4
121203103,1,1,0,0,0.03837,0.00000,0.00000,0.9502,2
121203201,1,1,0,0,0.07990,0.00000,0.00000,0.9686,0
121203202,1,1,0,0,0.07452,0.00000,0.00000,0.9767,0
121203203,1,1,0,0,0.04087,0.00000,0.00000,0.9801,0
121301101,0,0,0,0,0.00000,0.00000,0.00000,0.9562,1
121301102,0,0,0,0,0.00000,0.00000,0.00000,0.9220,4
121302101,0,0,0,0,0.00000,0.00000,0.00000,0.9806,1
121302102,1,1,0,0,0.03837,0.00000,0.00000,0.9021,3
121302103,0,0,0,0,0.00000,0.00000,0.00000,0.9608,0
121302104,0,0,0,0,0.00000,0.00000,0.00000,0.9211,2
121303101,0,0,0,0,0.00000,0.00000,0.00000,0.9670,0
121303102,0,0,0,0,0.00000,0.00000,0.00000,0.9767,2
121303103,1,1,0,0,0.03464,0.00000,0.00000,0.9266,2
121303104,1,1,0,0,0.04578,0.00000,0.00000,0.9750,1
121303105,0,0,0,0,0.00000,0.00000,0.00000,0.9724,0
121304101,0,0,0,0,0.00251,0.00000,0.00000,0.9603,0
121304102,1,0,1,0,0.00000,0.01856,0.00000,0.9601,2
121304103,0,0,0,0,0.00000,0.00000,0.00000,0.9753,1
121304104,1,1,0,0,0.08389,0.00000,0.00000,0.9769,1
121304105,0,0,0,0,0.00000,0.00000,0.00000,0.9769,1
121304106,0,0,0,0,0.00000,0.00000,0.00000,0.9753,0
121305101,2,1,1,0,0.11298,0.08654,0.00000,0.9631,1
121305102,1,1,0,0,0.11278,0.00000,0.00000,0.9135,3
121305103,1,1,0,0,0.07692,0.00000,0.00000,0.9737,2
13010110101,1,1,0,0,0.07177,0.00000,0.00000,0.9653,1
13010210101,1,1,0,0,0.07064,0.00000,0.00000,0.9574,2
13010210201,2,1,1,0,0.02064,0.01833,0.00000,0.9631,2
13010210202,1,0,0,1,0.00509,0.00763,0.11852,0.9656,1
13010310101,1,1,0,0,0.11927,0.00000,0.00000,0.9408,4
13010310201,2,1,1,0,0.04566,0.01142,0.00000,0.8861,4
13010410101,0,0,0,0,0.00000,0.00000,0.00000,0.9541,0
13010410102,1,1,0,0,0.11009,0.00000,0.00000,0.9315,4
13010410103,0,0,0,0,0.00000,0.00000,0.00000,0.9627,1
13010510101,1,0,1,0,0.00913,0.03194,0.00228,0.9291,4
13010510102,0,0,0,0,0.00000,0.00000,0.00000,0.9667,1
13010510103,0,0,0,0,0.00000,0.00000,0.00000,0.9707,1
13010510104,0,0,0,0,0.00000,0.00000,0.00000,0.9419,4
13010510201,0,0,0,0,0.00247,0.00000,0.00000,0.9536,1
13010510202,2,1,1,0,0.05023,0.01188,0.00000,0.9511,3
13010510203,1,1,0,0,0.07506,0.00000,0.00000,0.9591,1
13010510301,1,1,0,0,0.06420,0.00000,0.00000,0.9846,1
13010510302,1,1,0,0,0.02716,0.00000,0.00000,0.9819,0
13010510303,1,1,0,0,0.07710,0.00000,0.00000,0.9720,1
13010610101,0,0,0,0,0.00000,0.00000,0.00000,0.9541,0
13010610201,2,1,1,0,0.09817,0.09132,0.00000,0.9272,3
13010610202,2,1,1,0,0.10998,0.09174,0.00000,0.9642,2
13020110101,0,0,0,0,0.00000,0.00000,0.00238,0.9723,0
13020110201,0,0,0,0,0.00000,0.00000,0.00000,0.9746,-1
13020110301,3,1,1,1,0.03704,0.05275,0.08148,0.9847,1
13020110401,0,0,0,0,0.00000,0.00000,0.00000,0.9550,2
13020210101,0,0,0,0,0.00000,0.00000,0.00000,0.9517,1
13020210201,0,0,0,0,0.00000,0.00000,0.00000,0.9707,1
13020310101,0,0,0,0,0.00000,0.00000,0.00000,0.8396,6
13020310201,1,1,0,0,0.09633,0.00000,0.00000,0.9634,1
13020310202,0,0,0,0,0.00000,0.00000,0.00000,0.9693,1
13020310203,1,1,0,0,0.09877,0.00000,0.00000,0.9600,1
13020310301,0,0,0,0,0.00000,0.00000,0.00000,0.9741,1
13020410101,1,1,0,0,0.12844,0.00000,0.00000,0.9610,1
13020410201,1,1,0,0,0.06420,0.00254,0.00000,0.9582,2
13020410301,1,1,0,0,0.06988,0.00000,0.00000,0.9392,4
13020410401,1,1,0,0,0.08676,0.00000,0.00000,0.9102,3
13020410501,1,1,0,0,0.07339,0.00000,0.00000,0.9565,1
13020510101,2,1,1,0,0.06843,0.06651,0.00000,0.9764,1
13020510201,0,0,0,0,0.00000,0.00000,0.00000,0.9803,1
13020510301,1,0,0,1,0.00000,0.00000,0.01325,0.9592,0
13020510401,0,0,0,0,0.00000,0.00000,0.00000,0.9832,1
13020610101,0,,,,,,,0.9246,3
13020610201,1,1,0,0,0.06881,0.00000,0.00000,0.9720,0
13030110101,0,0,0,0,0.00000,0.00000,0.00000,0.9603,1
13030110201,1,1,0,0,0.04873,0.00000,0.00000,0.9599,1
13030210101,1,1,0,0,0.01325,0.00688,0.00000,0.9716,1
13030210201,1,1,0,0,0.10092,0.00000,0.00000,0.9591,1
13030210301,1,1,0,0,0.01606,0.00000,0.00000,0.9286,4
13030210501,0,0,0,0,0.00000,0.00000,0.00000,0.9584,1
13030310101,1,1,0,0,0.06154,0.00000,0.00000,0.9371,4
13030310201,0,0,0,0,0.00000,0.00000,0.00000,0.9807,1
13030310301,0,0,0,0,0.00983,0.00000,0.00000,0.9303,4
13030310401,2,1,1,0,0.08609,0.04850,0.00000,0.9777,0
13030310501,0,0,0,0,0.00988,0.00000,0.00000,0.9850,0
13030310502,1,1,0,0,0.13024,0.00000,0.00000,0.9358,4
13030310503,0,0,0,0,0.00000,0.00000,0.00000,0.9394,1
13030410201,2,1,1,0,0.12615,0.09630,0.00000,0.9684,1
13030410301,0,,,,,,,0.9718,2
13030410401,0,0,0,0,0.00000,0.00000,0.00000,0.9870,0
13030510101,1,1,0,0,0.10550,0.00000,0.00000,0.9836,1
13030610301,1,1,0,0,0.06193,0.00000,0.00000,0.9804,1
13040110101,1,1,0,0,0.03483,0.00000,0.00000,0.9222,3
13040110201,1,1,0,0,0.06878,0.00000,0.00000,0.9109,4
13040110202,1,0,1,0,0.00000,0.03800,0.00000,0.9459,3
13040110203,0,0,0,0,0.00000,0.00000,0.00000,0.9826,1
13040110301,0,0,0,0,0.00000,0.00000,0.00000,0.9515,1
13040110302,2,1,1,0,0.05160,0.01826,0.00000,0.9545,3
13040110303,0,0,0,0,0.00000,0.00000,0.00000,0.9724,1
13040110401,0,,,,,,,0.9637,0
13040110402,1,1,0,0,0.05046,0.00000,0.00000,0.9705,2
13040110403,0,0,0,0,0.00000,0.00000,0.00000,0.9473,2
13040110404,1,1,0,0,0.05185,0.00000,0.00000,0.9486,2
13040110501,0,0,0,0,0.00000,0.00000,0.00000,0.9501,2
13040110502,2,1,1,0,0.11605,0.08314,0.00000,0.9114,3
13040110503,0,0,0,0,0.00000,0.00917,0.00000,0.9558,1
13040110504,0,0,0,0,0.00000,0.00442,0.00000,0.9225,4
13040110601,3,1,1,1,0.05275,0.05023,0.05936,0.9229,3
13040210101,1,1,0,0,0.06173,0.00000,0.00000,0.9758,2
13040210102,1,1,0,0,0.07303,0.00000,0.00000,0.9460,1
13040210103,0,0,0,0,0.00000,0.00000,0.00000,0.9106,5
13040310101,0,0,0,0,0.00000,0.00000,0.00000,0.9178,2
13040310102,1,1,0,0,0.08486,0.00000,0.00000,0.9604,2
13040410101,1,1,0,0,0.06420,0.00000,0.00000,0.9299,2
13040410102,0,0,0,0,0.00000,0.00000,0.00000,0.9720,1
13040410103,1,1,0,0,0.08830,0.00000,0.00000,0.9227,5
13040410201,1,1,0,0,0.09817,0.00709,0.00220,0.9059,5
13040410202,1,1,0,0,0.07363,0.00000,0.00000,0.9548,1
13040410301,0,0,0,0,0.00000,0.00000,0.00000,0.9606,3
13040410302,0,0,0,0,0.00000,0.00000,0.00000,0.9573,1
13040410401,0,,,,,,,0.9659,1
13040410402,1,1,0,0,0.10287,0.00000,0.00000,0.9810,1
13040410403,0,0,0,0,0.00000,0.00440,0.00000,0.9247,4
13040410404,1,1,0,0,0.04566,0.00000,0.00000,0.9359,4
13040410405,0,0,0,0,0.00000,0.00000,0.00000,0.9554,0
13040410501,0,0,0,0,0.00459,0.00000,0.00000,0.9372,2
13040410502,0,0,0,0,0.00236,0.00000,0.00000,0.8452,7
13040410503,2,1,1,0,0.10811,0.09538,0.00000,0.9258,3
13040410504,1,1,0,0,0.10046,0.00000,0.00000,0.9149,5
13040410505,1,1,0,0,0.09174,0.00000,0.00000,0.9863,0
13040410601,0,0,0,0,0.00221,0.00000,0.00000,0.9693,2
13040410602,1,1,0,0,0.04194,0.00000,0.00000,0.9710,2
13040410603,0,0,0,0,0.00000,0.00000,0.00000,0.9152,4
13040410701,1,1,0,0,0.09132,0.00000,0.00000,0.9443,2
13040410702,1,1,0,0,0.09051,0.00000,0.00000,0.9473,3
13040410703,1,1,0,0,0.07534,0.00000,0.00000,0.9012,5
13040510101,0,0,0,0,0.00000,0.00000,0.00000,0.9552,3
13040510102,0,0,0,0,0.00000,0.00000,0.00000,0.8912,5
13040510103,0,0,0,0,0.00000,0.00000,0.00000,0.9785,0
13040510201,0,0,0,0,0.00662,0.00000,0.00228,0.9072,4
13040510202,0,0,0,0,0.00000,0.00000,0.00000,0.9805,1
13040510203,0,0,0,0,0.00000,0.00000,0.00000,0.9855,1
13040510204,0,0,0,0,0.00000,0.00247,0.00000,0.9783,1
13040610101,0,0,0,0,0.00000,0.00000,0.00000,0.6919,9
13040610201,1,1,0,0,0.09383,0.00000,0.00000,0.9282,3
13040610301,1,1,0,0,0.04587,0.00000,0.00000,0.9792,1
13040610302,1,1,0,0,0.06914,0.00000,0.00000,0.9565,2
13040610401,3,1,1,1,0.06651,0.08551,0.06193,0.9856,1
13050110101,0,0,0,0,0.00000,0.00000,0.00000,0.9583,2
13050110201,0,0,0,0,0.00000,0.00475,0.00228,0.9273,1
13050210101,1,1,0,0,0.10155,0.00000,0.00000,0.9455,3
13050210201,0,0,0,0,0.00000,0.00000,0.00000,0.9375,4
13050210301,1,1,0,0,0.05023,0.00000,0.00000,0.9259,4
13050310101,0,0,0,0,0.00000,0.00000,0.00000,0.9038,5
13050310201,0,0,0,0,0.00000,0.00000,0.00000,0.9469,1
13050310301,0,0,0,0,0.00229,0.00221,0.00000,0.9782,1
13050410101,0,0,0,0,0.00475,0.00000,0.00475,0.9438,1
13050510101,1,1,0,0,0.06164,0.00000,0.00000,0.9246,4
13050610101,0,0,0,0,0.00000,0.00000,0.00000,0.9322,4
13050710101,1,1,0,0,0.05789,0.00000,0.00000,0.8933,5
13050710102,1,1,0,0,0.05734,0.00000,0.00000,0.9775,1
13050710201,1,1,0,0,0.02948,0.00000,0.00000,0.8756,4
13050710301,1,1,0,0,0.03210,0.00000,0.00000,0.9822,1
13050710302,0,0,0,0,0.00000,0.00000,0.00000,0.9819,1
13050710303,0,0,0,0,0.00000,0.00000,0.00000,0.9592,2
13050810101,1,1,0,0,0.09174,0.00000,0.00000,0.9754,2
13050810102,0,0,0,0,0.00000,0.00000,0.00000,0.8856,4
13050810103,1,1,0,0,0.07569,0.00000,0.00000,0.9494,3
13050810201,0,0,0,0,0.00000,0.00000,0.00000,0.9389,3
13050810202,1,1,0,0,0.07339,0.00000,0.00000,0.9443,1
13050810301,1,1,0,0,0.07339,0.00000,0.00000,0.9714,1
13050810302,0,0,0,0,0.00000,0.00000,0.00000,0.9518,1
13050810401,1,1,0,0,0.01474,0.00879,0.00000,0.9168,4
13050910101,2,0,1,1,0.00459,0.01766,0.01376,0.9641,0
13050910201,0,0,0,0,0.00000,0.00000,0.00000,0.9358,3
13051010101,0,0,0,0,0.00000,0.00000,0.00000,0.9696,0
13051010201,0,0,0,0,0.00000,0.00222,0.00000,0.9848,0
13051110101,1,1,0,0,0.05963,0.00000,0.00000,0.9351,4
13051110102,0,0,0,0,0.00000,0.00000,0.00000,0.8995,5
13051110201,0,0,0,0,0.00000,0.00000,0.00000,0.9258,4
13051210101,2,1,1,0,0.09633,0.05897,0.00000,0.9335,2
13051310101,0,0,0,0,0.00000,0.00000,0.00000,0.9581,3
13051310201,0,0,0,0,0.00667,0.00000,0.00000,0.9468,0
13060110101,0,0,0,0,0.00000,0.00000,0.00000,0.9679,1
13060110201,1,1,0,0,0.07363,0.00000,0.00000,0.9434,3
13060110202,1,1,0,0,0.08486,0.00000,0.00000,0.9743,1
13060110203,1,1,0,0,0.03704,0.00000,0.00000,0.9757,0
13060110301,0,0,0,0,0.00000,0.00000,0.00000,0.9550,1
13060110401,0,0,0,0,0.00000,0.00000,0.00000,0.9853,1
13060110402,1,0,0,1,0.00000,0.00000,0.05251,0.9155,4
13060210101,1,1,0,0,0.10959,0.00000,0.00000,0.8874,5
13060310101,0,0,0,0,0.00000,0.00000,0.00000,0.9831,1
13060310201,1,1,0,0,0.07339,0.00000,0.00000,0.9595,0
13060310301,1,1,0,0,0.07656,0.00000,0.00000,0.9829,1
13060310401,1,1,0,0,0.15826,0.00000,0.00000,0.9482,4
13060410101,0,0,0,0,0.00000,0.00000,0.00000,0.9271,3
13060410201,0,0,0,0,0.00000,0.00000,0.00000,0.9566,0
13060410301,1,0,1,0,0.00442,0.02752,0.00000,0.9443,2
13060510101,1,1,0,0,0.09633,0.00000,0.00000,0.9754,1
13060510201,0,0,0,0,0.00000,0.00000,0.00220,0.9270,4
13070110101,1,1,0,0,0.13777,0.00000,0.00000,0.9428,3
13070110201,2,1,1,0,0.07601,0.07617,0.00000,0.9528,1
13070110301,0,,,,,,,0.9379,2
13070210101,0,0,0,0,0.00000,0.00000,0.00000,0.9335,3
13070210201,0,0,0,0,0.00000,0.00494,0.00000,0.9302,3
13070210301,0,0,0,0,0.00000,0.00000,0.00000,0.8953,4
13070210401,2,1,1,0,0.10370,0.08830,0.00000,0.9830,1
13070210501,2,1,1,0,0.06938,0.10321,0.00000,0.9797,1
13070210601,1,1,0,0,0.05432,0.00000,0.00000,0.9778,1
13070210701,0,0,0,0,0.00000,0.00000,0.00000,0.9688,3
13070310101,1,1,0,0,0.06667,0.00000,0.00000,0.9760,0
13070310201,3,1,1,1,0.09474,0.06843,0.07285,0.9537,3
13070310301,2,1,1,0,0.04619,0.06422,0.00000,0.9539,1
13070410101,1,1,0,0,0.04276,0.00000,0.00000,0.9868,0
13070410102,1,1,0,0,0.06193,0.00000,0.00000,0.9837,0
13070410201,2,1,1,0,0.05473,0.05505,0.00000,0.9723,0
13070410301,2,1,1,0,0.09817,0.10689,0.00000,0.9091,4
13070410401,1,0,0,1,0.00988,0.00494,0.01235,0.9837,0
13070410501,0,0,0,0,0.00238,0.00000,0.00000,0.9775,0
13070410601,0,0,0,0,0.00000,0.00000,0.00000,0.9742,1
13070410701,1,1,0,0,0.04785,0.00000,0.00000,0.9834,0
13070410801,1,1,0,0,0.13014,0.00000,0.00000,0.9047,4
13070510101,1,1,0,0,0.07160,0.00000,0.00000,0.9816,1
13070510201,1,1,0,0,0.03210,0.00000,0.00000,0.9566,3
13070510301,1,1,0,0,0.11852,0.00444,0.00000,0.9744,1
13080110101,3,1,1,1,0.03563,0.03974,0.03325,0.9481,1
13080110201,0,0,0,0,0.00000,0.00000,0.00000,0.9197,4
13080210101,0,0,0,0,0.00000,0.00000,0.00000,0.9684,1
13080310101,0,0,0,0,0.00000,0.00000,0.00442,0.9326,2
13080310201,2,1,1,0,0.01481,0.02375,0.00000,0.9849,1
13080410101,0,0,0,0,0.00231,0.00238,0.00000,0.9821,0
13080410201,0,0,0,0,0.00000,0.00000,0.00000,0.9657,0
13080510101,0,0,0,0,0.00000,0.00000,0.00000,0.9280,3
13080510102,0,0,0,0,0.00000,0.00000,0.00000,0.9431,3
13080510201,0,0,0,0,0.00000,0.00000,0.00475,0.9771,1
13080510202,3,1,1,1,0.01481,0.02469,0.02736,0.9866,1
13080610101,2,1,1,0,0.01142,0.03088,0.00000,0.9417,3
13090110101,0,0,0,0,0.00000,0.00000,0.00000,0.9619,1
13090110201,0,0,0,0,0.00000,0.00000,0.00229,0.9745,0
13090110301,1,1,0,0,0.07798,0.00000,0.00000,0.9433,4
13090110401,0,0,0,0,0.00000,0.00000,0.00222,0.9724,1
13090110501,0,0,0,0,0.00000,0.00442,0.00000,0.9361,4
13090110601,1,1,0,0,0.05936,0.00000,0.00000,0.9285,5
13090110602,0,0,0,0,0.00000,0.00000,0.00000,0.9604,0
13090110701,1,1,0,0,0.15672,0.00000,0.00000,0.9869,0
13090210101,1,1,0,0,0.07506,0.00000,0.00000,0.9362,2
13090210201,1,1,0,0,0.09630,0.00000,0.00000,0.8815,4
13090210301,1,1,0,0,0.07838,0.00000,0.00000,0.9261,4
13090210401,1,1,0,0,0.06413,0.00000,0.00000,0.9423,3
13090210501,1,1,0,0,0.01728,0.00000,0.00000,0.9729,1
13090210601,0,0,0,0,0.00000,0.00000,0.00000,0.9681,2
13090210602,1,1,0,0,0.05820,0.00000,0.00000,0.9881,1
13090310101,1,1,0,0,0.01370,0.00000,0.00000,0.9452,3
13090310102,0,0,0,0,0.00000,0.00000,0.00000,0.9530,1
13090310201,1,1,0,0,0.06193,0.00000,0.00000,0.9724,1
13090310301,2,1,1,0,0.05185,0.05679,0.00000,0.9573,1
13090410101,0,0,0,0,0.00236,0.00440,0.00000,0.9301,3
13090410102,0,0,0,0,0.00000,0.00000,0.00000,0.9779,1
13090410103,0,0,0,0,0.00000,0.00000,0.00000,0.9639,2
13090410201,1,1,0,0,0.08486,0.00000,0.00000,0.9788,0
13090410202,0,0,0,0,0.00000,0.00000,0.00000,0.9228,3
13090410203,3,1,1,1,0.04636,0.04038,0.05740,0.9824,1
13090410301,1,1,0,0,0.04691,0.00000,0.00000,0.9636,2
13090410302,1,1,0,0,0.09383,0.00000,0.00000,0.9799,0
13090410303,0,0,0,0,0.00000,0.00000,0.00000,0.9423,3
13090410304,0,0,0,0,0.00000,0.00000,0.00000,0.9767,2
13090410401,1,1,0,0,0.06623,0.00000,0.00442,0.9750,2
13090510101,0,0,0,0,0.00000,0.00000,0.00000,0.9658,1
13090510201,0,0,0,0,0.00000,0.00000,0.00000,0.9350,3
13090510202,1,1,0,0,0.10321,0.00000,0.00000,0.9254,4
13090510301,0,0,0,0,0.00000,0.00000,0.00000,0.9510,3
13090510302,0,0,0,0,0.00000,0.00000,0.00000,0.9796,1
13090610101,0,0,0,0,0.00000,0.00000,0.00000,0.9778,1
13090610202,0,0,0,0,0.00000,0.00000,0.00000,0.9168,3
13090610301,0,0,0,0,0.00000,0.00239,0.00000,0.9480,1
13090610302,1,1,0,0,0.07763,0.00000,0.00000,0.9371,4
13090710101,1,0,0,1,0.00000,0.00000,0.07569,0.9486,3
13090710201,0,0,0,0,0.00000,0.00000,0.00000,0.9241,4
13090710202,2,1,1,0,0.02222,0.01376,0.00000,0.9607,0
13090710301,0,0,0,0,0.00000,0.00000,0.00000,0.9554,2
13100110101,0,0,0,0,0.00000,0.00000,0.00000,0.9786,1
13100110102,0,0,0,0,0.00000,0.00000,0.00000,0.9872,1
13100110103,0,0,0,0,0.00000,0.00000,0.00000,0.9520,1
13100110201,0,0,0,0,0.00000,0.00247,0.00688,0.9813,1
13100210101,0,0,0,0,0.00000,0.00000,0.00000,0.9669,1
13100210102,1,0,1,0,0.00950,0.01111,0.00718,0.9844,1
13100210201,1,1,0,0,0.09633,0.00000,0.00000,0.9863,0
13100210301,0,0,0,0,0.00000,0.00000,0.00000,0.9089,4
13100210302,0,0,0,0,0.00000,0.00000,0.00000,0.9484,3
13100310101,0,0,0,0,0.00000,0.00000,0.00000,0.8369,5
13100310201,0,0,0,0,0.00000,0.00000,0.00000,0.9729,1
13100310301,0,0,0,0,0.00000,0.00000,0.00000,0.9660,1
13100310401,0,0,0,0,0.00000,0.00000,0.00000,0.9497,1
13100310501,0,0,0,0,0.00000,0.00000,0.00000,0.8600,3
13100310502,0,0,0,0,0.00000,0.00000,0.00000,0.9789,1
131004010102,0,0,0,0,0.00000,0.00000,0.00000,0.9400,3
13100410101,0,0,0,0,0.00000,0.00000,0.00000,0.9765,0
13100410201,2,0,1,1,0.00221,0.01425,0.01104,0.9541,3
13100410301,0,0,0,0,0.00000,0.00000,0.00000,0.9448,4
13100410401,0,0,0,0,0.00000,0.00000,0.00000,0.9674,1
13100510101,1,1,0,0,0.04955,0.00000,0.00000,0.9361,3
13100510102,1,1,0,0,0.11111,0.00000,0.00000,0.9478,3
13100510103,0,0,0,0,0.00000,0.00000,0.00000,0.9739,1
13100510201,2,1,1,0,0.08571,0.06393,0.00000,0.9408,4
13100510301,0,0,0,0,0.00000,0.00000,0.00222,0.9756,1
13100610101,0,0,0,0,0.00249,0.00000,0.00000,0.9842,0
13100610201,0,0,0,0,0.00238,0.00662,0.00889,0.9658,1
13100610301,0,0,0,0,0.00000,0.00000,0.00000,0.9606,1
13100610401,0,0,0,0,0.00000,0.00000,0.00000,0.9291,4
13100610501,0,0,0,0,0.00000,0.00000,0.00000,0.9759,2
13100610601,0,0,0,0,0.00000,0.00000,0.00000,0.9624,1
13100610701,0,0,0,0,0.00000,0.00000,0.00000,0.9818,1
13100610801,0,0,0,0,0.00000,0.00000,0.00459,0.9800,0
13100710101,0,0,0,0,0.00478,0.00889,0.00718,0.9846,1
13100710201,1,1,0,0,0.07160,0.00000,0.00000,0.9598,3
13100710202,1,1,0,0,0.09026,0.00000,0.00000,0.9406,4
13100710301,0,0,0,0,0.00000,0.00000,0.00000,0.9026,3
13100710401,0,0,0,0,0.00000,0.00000,0.00000,0.9310,3
13100810101,1,0,1,0,0.00000,0.01370,0.00000,0.9165,4
13100810201,0,0,0,0,0.00000,0.00000,0.00000,0.9754,1
13100810301,0,0,0,0,0.00000,0.00000,0.00000,0.9810,1
13100810302,0,0,0,0,0.00000,0.00000,0.00000,0.9796,1
13100910101,0,0,0,0,0.00000,0.00000,0.00000,0.9532,3
13100910201,1,1,0,0,0.05734,0.00000,0.00000,0.9301,3
13100910202,0,0,0,0,0.00238,0.00475,0.00688,0.9332,4
13101010201,2,1,1,0,0.08609,0.11605,0.00000,0.9433,3
13101010301,1,1,0,0,0.06180,0.00000,0.00000,0.9207,5
13101010401,1,1,0,0,0.13514,0.00000,0.00000,0.9381,4
13101010501,1,1,0,0,0.02294,0.00746,0.00000,0.9755,1
13101010601,2,1,1,0,0.05505,0.05502,0.00000,0.9847,1
13101110101,1,1,0,0,0.09383,0.00000,0.00000,0.9700,1
13101110102,0,0,0,0,0.00000,0.00000,0.00000,0.9238,3
13101110103,0,0,0,0,0.00000,0.00494,0.00229,0.8911,3
13101110104,0,0,0,0,0.00000,0.00221,0.00000,0.9597,1
13101110201,0,0,0,0,0.00000,0.00000,0.00000,0.9499,1
13101110202,1,1,0,0,0.06881,0.00000,0.00000,0.9838,1
13101210101,0,0,0,0,0.00000,0.00000,0.00000,0.9826,1
13101210102,0,0,0,0,0.00000,0.00000,0.00000,0.9339,3
13101210103,0,0,0,0,0.00000,0.00000,0.00000,0.9532,4
13101210201,1,1,0,0,0.06467,0.00000,0.00000,0.9753,1
13101210202,0,0,0,0,0.00000,0.00000,0.00000,0.9400,4
13101210203,0,0,0,0,0.00000,0.00000,0.00000,0.9237,4
13101210204,0,0,0,0,0.00000,0.00000,0.00000,0.9254,4
13101210301,0,0,0,0,0.00000,0.00000,0.00000,0.9393,1
13101210302,0,0,0,0,0.00000,0.00000,0.00239,0.9123,4
13101210401,0,0,0,0,0.00000,0.00000,0.00000,0.9810,1
13101210402,0,0,0,0,0.00000,0.00000,0.00000,0.9254,2
13101210403,0,0,0,0,0.00000,0.00000,0.00000,0.9385,4
13101310101,3,1,1,1,0.05298,0.01147,0.09556,0.9724,1
13101310201,1,1,0,0,0.13761,0.00000,0.00000,0.9811,1
13101310301,2,1,1,0,0.02222,0.02469,0.00000,0.9533,0
13101410101,1,1,0,0,0.04358,0.00000,0.00000,0.9818,1
13101410201,2,1,1,0,0.06173,0.14220,0.00000,0.9495,1
13101410301,0,0,0,0,0.00000,0.00000,0.00000,0.9703,1
13101410401,0,0,0,0,0.00000,0.00000,0.00000,0.9534,1
13101410501,1,1,0,0,0.14925,0.00000,0.00000,0.9793,1
13110110101,0,0,0,0,0.00229,0.00688,0.00000,0.9701,1
13110110201,1,1,0,0,0.06938,0.00000,0.00000,0.9826,1
13110110202,1,1,0,0,0.01728,0.00000,0.00000,0.9482,4
13110110203,1,1,0,0,0.04038,0.00000,0.00000,0.9535,1
13110110301,1,1,0,0,0.08551,0.00000,0.00000,0.9538,1
13110110302,1,1,0,0,0.11187,0.00442,0.00000,0.9280,4
13110110401,1,1,0,0,0.02963,0.00000,0.00000,0.9693,1
13110110402,1,1,0,0,0.08447,0.00238,0.00000,0.9178,3
13110110501,1,1,0,0,0.06193,0.00000,0.00000,0.9841,1
13110110502,1,1,0,0,0.03899,0.00000,0.00000,0.9755,0
13110210101,1,1,0,0,0.05938,0.00000,0.00000,0.9818,1
13110210201,1,1,0,0,0.05701,0.00000,0.00000,0.9496,3
13110210301,1,1,0,0,0.09091,0.00000,0.00000,0.9425,4
13110210401,1,1,0,0,0.01188,0.00442,0.00000,0.9455,2
13110310101,1,1,0,0,0.09877,0.00000,0.00000,0.9315,5
13110310201,1,1,0,0,0.03731,0.00000,0.00000,0.9829,1
13110410101,0,0,0,0,0.00000,0.00000,0.00000,0.9834,0
13110410201,1,1,0,0,0.01147,0.00247,0.00000,0.9482,3
13110410301,2,1,1,0,0.10375,0.01376,0.00688,0.9423,3
13110410302,1,1,0,0,0.07339,0.00000,0.00000,0.9812,1
13110410303,1,1,0,0,0.05024,0.00000,0.00000,0.9735,1
13110510201,1,1,0,0,0.06667,0.00000,0.00000,0.9666,2
13110510301,1,1,0,0,0.06651,0.00000,0.00000,0.9812,1
13110610201,1,1,0,0,0.05963,0.00000,0.00473,0.9458,3
13110610301,2,1,1,0,0.06468,0.05505,0.00000,0.9859,0
13110710101,1,1,0,0,0.07110,0.00000,0.00000,0.8978,4
13110710201,1,1,0,0,0.05701,0.00000,0.00000,0.9602,1
13110710301,2,1,1,0,0.14321,0.11605,0.00000,0.9296,4
13110810101,1,1,0,0,0.07798,0.00000,0.00000,0.9458,3
13110810102,1,1,0,0,0.08257,0.00000,0.00000,0.9670,0
13110810201,1,1,0,0,0.07407,0.00000,0.00000,0.9820,1
13110810202,2,1,1,0,0.07711,0.12352,0.00000,0.9819,1
13110810203,1,1,0,0,0.09404,0.00000,0.00000,0.9827,1
13110810204,2,1,1,0,0.03899,0.06914,0.00000,0.9461,1
13110910201,1,1,0,0,0.06621,0.00000,0.00000,0.8976,5
13110910301,1,1,0,0,0.10550,0.00000,0.00000,0.9810,1
13110910401,1,1,0,0,0.12385,0.00000,0.00000,0.9427,1
13110910501,1,1,0,0,0.04988,0.00000,0.00000,0.9729,1
13111010101,1,1,0,0,0.02985,0.00000,0.00000,0.9382,1
13111010201,2,1,1,0,0.08373,0.06914,0.00000,0.9685,1
13111110101,1,1,0,0,0.05963,0.00000,0.00000,0.9580,2
13111110102,0,0,0,0,0.00000,0.00000,0.00000,0.9835,0
13111110103,1,1,0,0,0.07306,0.00000,0.00000,0.9393,4
13111110201,1,1,0,0,0.08486,0.00000,0.00000,0.9528,2
13111110202,1,1,0,0,0.04938,0.00000,0.00000,0.9832,1
