id_2024;id_census;city_name_sources;city_name;id_geonames;caidat_1926;caidat_1931;controle_civil_1931;delegation_1956;lat;lon;sources_lat_lon;comments;geo_precision
244;pop_eur_233;Mine de Majembia;Mine de Majembia;788;;;Kef;;;;;;
245;pop_eur_235;Mine d'Oudiba;Mine d'Oudiba;790;;;Kef;;36.100739;8.937869;Mindat;;1
246;pop_eur_237;Djebel-Bougrine;Djebel-Bougrine;252;;;Kef;;;;;;
247;pop_eur_238;Sidi-Bou-Rouis;Sidi-Bou-Rouis;1077;;;Kef;;36.177737;9.125122;google maps;;1
248;pop_eur_239;Mine du Dejebl-Bellout;Mine du Dejebl-Bellout;791;;;Kef;;;;;;
249;pop_eur_242;Zafrane;Zafrane;1181;;;Kef;;36.14557;8.79654;Geonames;;1
250;pop_eur_243;Aïn-Taga (gare);Aïn-Taga;30;;;Kef;;35.76667;8.35;Geonames;;1
251;pop_eur_244;Les Zouarines;Les Zouarines;698;;;Kef;;36.01667;8.91667;geonames;;1
252;pop_eur_245;Mine du Djebel-Lorbeuss;Mine du Djebel-Lorbeuss;792;;;Kef;;36.06246;8.89535;mindat;;1
253;pop_eur_246;Aïn-Ameg;Aïn-Ameg;11;;;Kef;;;;;;
254;pop_eur_247;Aïn-Touiref;Aïn-Touiref;31;;;Kef;;36.339293;8.581352;Google Maps;Touiref.;1
255;pop_eur_248;Henchir-Chebout;Henchir Chebout;592;;;Kef;;;;;;
256;pop_eur_249;Felta et Hameina;Hameina;571;;;Kef;;;;;;
257;pop_eur_250;Ouled-Boughanem;Ouled-Boughanem;882;;;Kef;;35.83049;8.44345;Geonames;Oulad Bou Rhanem.;1
258;pop_eur_251;Trika;Trika;1172;;;Kef;;36.132295;9.11295;Geonames;;1
259;pop_eur_253;Fedj-Hassen;Fedj Hassen;516;;;Kef;;36.38248;8.44596;Geonames;Vérifier le contrôle civil en 1931.;1
260;pop_eur_254;Centres non dénommés;;1214;;;Kef;;;;;;
261;pop_eur_255;Sidi-Ahmed-Salah, Aïn-Kerma, Oued-Souane, Zoulian, KhanguEl-Guebline, Bou-Khadra, Mellalis;;1234;;;Kef;;;;;;
262;pop_eur_258;Fedj El-Addoum;Fedj El-Addoum;513;;;Téboursouk;;;;;;
263;pop_eur_262;Thibar (banlieue);Thibar;1157;;;Téboursouk;;36.522949;9.104555;Google Maps;;1
264;pop_eur_263;Djebba (mine);Djebba (mine);247;;;Téboursouk;;36.48;9.1;Google Maps;;1
265;pop_eur_264;El-Akhouat;El-Akhouat;313;;;Téboursouk;;36.255615;9.255199;Google Maps;;1
266;pop_eur_266;El-Aksab;El-Aksab;315;;;Téboursouk;;36.172815;9.33198;Geonames;E.P. BANNOURIA KARFOUR AKSSABE, bureau de vote (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).;1
267;pop_eur_267;Sidi-Smaïl;Sidi-Smaïl;1101;;;Téboursouk;;36.5965160723065;9.10889309873989;Google Maps;;1
268;pop_eur_269;Djebel-Balouka (centres et chantiers divers);Djebel-Balouka;251;;;Maktar;;;;;;
269;pop_eur_27;Kheniguet-ed-Dehan;Kheniguet-El-Dehan;649;;;Medjez-el-Bab;;36.46301;9.69332;Geonames;;1
270;pop_eur_272;Rohia;Rohia;1010;;;Maktar;;35.649464;9.061282;Google maps;;1
271;pop_eur_273;Siliana;Siliana;1105;;;Maktar;;36.0876356470366;9.37312446299586;Google maps;;1
272;pop_eur_275;Robâa;Robâa;1009;;;Maktar;;36.09399;9.56736;Geonames;Bargou.;1
273;pop_eur_276;Les Massouges;Les Massouges;694;;;Maktar;;36.062678;9.21166;Geonames;;1
274;pop_eur_277;Oum-el-Abouab;Oum-El-Abouab;975;;;Maktar;;36.17724;9.82942;Geonames;;1
275;pop_eur_281;Chaffar et Thyna;Chaffar;192;;;Sfax;;34.537245;10.575199;Google Maps;;1
276;pop_eur_281;Chaffar et Thyna;Thyna;1158;;;Sfax;;34.666284;10.69571;Google Maps;;1
277;pop_eur_282;Founi;Founi;532;;;Sfax;;34.505216;10.025722;Google Maps;;1
278;pop_eur_286;La Skira;Skhira;1245;;;Sfax;;34.298556;10.076657;Google Maps;;1
279;pop_eur_288;Mezzouna;Mezzouna;785;;;Sfax;;34.577636;9.842697;Google Maps;;1
280;pop_eur_289;Triaga;Triaga;1171;;;Sfax;;34.966791;10.369416;Google Maps;Ancien nom de Menzel Chaker.;1
281;pop_eur_293;Gautheronville;Gautheronville;546;;;Sfax;;34.731154;10.7414;Google Maps;http://www.sfax1881-1956.com/Picville/pic39.htm.;1
282;pop_eur_294;Moulinville;Moulinville;804;;;Sfax;;34.751969;10.761395;Google Maps;;1
283;pop_eur_295;Route de Grenda;Route de Grenda, Sfax;1225;;;Sfax;;34.776203;10.727698;Google Maps;;2
284;pop_eur_297;Secteur de la Brigade Mobile;Secteur de la Brigade Mobile;1040;;;Sfax;;;;;;
285;pop_eur_3;Amdouns et ZaouiEl-Medien;Amdoun;46;;;Béja;;36.7734;9.085012;Google Maps;;1
286;pop_eur_30;Ksar-bou-Kris;Ksar-Bou-Kris;668;;;Medjez-el-Bab;;36.230282;9.603476;Google Maps;E.P. KSAR BOUKHRISS HINCHIR ROUMAINE (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).;1
287;pop_eur_305;Tabarka (commune);Tabarka;1125;;;Tabarka;;36.9501862203016;8.75421451089274;Google Maps;;1
288;pop_eur_307;Ile de Tabarka;Ile de Tabarka;611;;;Tabarka;;36.9501862203016;8.75421451089274;Google Maps;;1
289;pop_eur_308;Aïn-Senoussi, Agarda, et Ghouhben;Agarda;5;;;Tabarka;;36.8475;8.92413;Geonames;;1
290;pop_eur_308;Aïn-Senoussi, Agarda, et Ghouhben;Aïn-Senoussi;29;;;Tabarka;;36.8475;8.92413;Geonames;;1
291;pop_eur_308;Aïn-Senoussi, Agarda, et Ghouhben;Ghouhben;554;;;Tabarka;;36.8475;8.92413;Geonames;;1
292;pop_eur_309;Fernana et Djebel-Diss;Djebel-Diss;253;;;Tabarka;;36.62882;8.53638;Geonames;;1
293;pop_eur_31;Bou-Djlida;Bou-Djlida;162;;;Medjez-el-Bab;;36.413678;9.504464;Google Maps;;1
294;pop_eur_311;Aïn-Draham (banlieue);Aïn-Draham;16;;;Tabarka;;36.77716;8.689778;Google Maps;;1
295;pop_eur_312;Babouch;Babouch;64;;;Tabarka;;36.799608;8.677285;Google Maps;;1
296;pop_eur_313;Ben M'Tir-Tébaïssa et Oued-Zeen;Ben M'Tir;94;;;Tabarka;;36.910083;8.741639;Google Maps;;1
297;pop_eur_314;Bordj-Hammam, Khémaïria, Heddils;Bordj-Hammam;151;;;Tabarka;;36.776838;8.631665;Google Maps;E.P. ARDH EL KEF - KHMAIRIYA (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).;1
298;pop_eur_314;Bordj-Hammam, Khémaïria, Heddils;Heddils;588;;;Tabarka;;36.776838;8.631665;Google Maps;E.P. ARDH EL KEF - KHMAIRIYA (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).;1
299;pop_eur_315;Les Chênes;Les Chênes;693;;;Tabarka;;;;;;
300;pop_eur_316;Mekna (plaine);Mekna (plaine);743;;;Tabarka;;36.96528;8.89278;Geonames;;1
301;pop_eur_317;Oued-Zeen;Oued-Zeen;849;;;Tabarka;;36.824;8.833705;Geonames;;1
302;pop_eur_318;Aïn-Sebaa (Oulad-Yaya);Aïn-Sebaa;28;;;Tabarka;;36.955379;8.923259;Google Maps;;1
303;pop_eur_319;Sidi-Rhouine;Sidi-Rhouine;1097;;;Tabarka;;;;;;
304;pop_eur_32;Montarneaud;Montarneaud;799;;;Medjez-el-Bab;;36.684399;9.750129;Google Maps;Montarnaud.;1
305;pop_eur_327;Benane;Benane;95;;;Sousse;;35.676153;10.834957;Google Maps;;1
306;pop_eur_333;Menzel-Dar-bel-Ouar;Menzel-Dar-bel-Ouar;758;;;Sousse;;36.039999;10.324091;Google Maps;Dar Belouuaer.;1
307;pop_eur_337;Saouaf;Saouaf;1031;;;Sousse;;36.226717;10.173137;Google Maps;;1
308;pop_eur_343;Ouardenine;Ouardenine;826;;;Sousse;;35.710094;10.677519;Google Maps;;1
309;pop_eur_345;Sidi-el-Hani;Sidi-El-Hani;1082;;;Sousse;;35.67926;10.32296;Google Maps;;1
310;pop_eur_349;Bou Goubrine-Zeramdine;Bou-Goubrine;165;;;Sousse;;35.575934;10.735108;Google Maps;;1
311;pop_eur_35;Le Goubellat (village);Goubellat;555;;;Medjez-el-Bab;;36.5397119046798;9.66120413773614;Google Maps;;1
312;pop_eur_350;Menzel-Bir-Taïeb;Menzel-Bir-Taïeb;755;;;Sousse;;35.651111;10.694693;Google Maps;Bir Etayeb.;1
313;pop_eur_353;Centres non dénommés en 1921;;1215;;;Sousse;;;;;;
314;pop_eur_36;Bordj Cherif-Kouridja;Bordj-Cherif-Kouridja;143;;;Medjez-el-Bab;;;;;;
315;pop_eur_361;Thélepte, Maâgen, Bel-Abbès et autres;Thélepte;1246;;;Thala;;34.9767133627851;8.59267460839986;Google Maps;;1
316;pop_eur_362;Maagen-bel-Abbès;Majel Bel Abbes;716;;;Thala;;34.749087;8.522301;Google Maps;;1
317;pop_eur_363;Bou-Chebka et ses environs;Bou-Chebka;158;;;Thala;;35.165838;8.421163;Google Maps;;1
318;pop_eur_365;Djilma;Jilma;621;;;Thala;;35.27162;9.422235;Google Maps;;1
319;pop_eur_366;Mekdoudèche;Mekdoudèche;742;;;Thala;;35.08315;8.726449;Google Maps;;1
320;pop_eur_367;Dernaïa;Dernaïa;241;;;Thala;;;;;;
321;pop_eur_368;Haïdra et environs;Haïdra;567;;;Thala;;35.565431;8.444066;Google Maps;;1
322;pop_eur_369;Oued-Soulah;Oued-Soulah;846;;;Thala;;34.85;8.53333;Geonames;Koudiat Soulah.;1
323;pop_eur_37;Briouigh et plaines du Goubellat;Briouigh;180;;;Medjez-el-Bab;;36.5397119046798;9.66120413773614;Google Maps;Autour de Goubellat (https://gallica.bnf.fr/ark:/12148/btv1b531972761).;1
324;pop_eur_370;Bir-Oum-Ali et ses environs;Bir-Oum-Ali;136;;;Thala;;35.040568;8.373259;Google Maps;E.P. OUM ALI (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).;1
325;pop_eur_371;Tunis (commune);Tunis;1175;;;Tunis;;36.799257;10.176146;Google Maps;;1
326;pop_eur_38;Ksar-Tyr;Ksar-Tyr;671;;;Medjez-el-Bab;;36.60154;9.79419;Geonames;;1
327;pop_eur_383;BorgEl-et Route de la Goulette;Borgel;154;;;Tunis;;36.799257;10.176146;Google Maps;;1
328;pop_eur_384;Ferme Alsacienne;Le Bardo;1239;;;Tunis;;36.813457;10.14071;Google Maps;;1
329;pop_eur_385;Cité-Jardins et environs;Cité-Jardins;221;;;Tunis;;36.826408;10.186157;Google Maps;;1
330;pop_eur_388;Route de la Soukra et El-Khaara;;1226;;;Tunis;;;;;;
331;pop_eur_389;Sidi-Mahmoud;Sidi-Mahmoud;1088;;;Tunis;;;;;;
332;pop_eur_390;Nahli;Nahli;813;;;Tunis;;36.892831;10.13293;Google Maps;;1
333;pop_eur_391;Djaffar;Djaffar;244;;;Tunis;;36.8875;10.19528;Geonames;;1
334;pop_eur_394;Ras-Tabia;Ras-Tabia;997;;;Tunis;;36.819494;10.150498;Google Maps;;1
335;pop_eur_395;Saint-Henri;Saint-Henri;1024;;;Tunis;;36.8133127565276;10.1401763419838;Google Maps;Aujourd'hui un quartier du Bardo.;1
336;pop_eur_396;Portal-Haïder;Portal-Haïder;985;;;Tunis;;;;;;
337;pop_eur_397;Khaznadar;Khaznadar;646;;;Tunis;;36.803804;10.123226;Google Maps;;1
338;pop_eur_398;Oued-Gariana-Joffre-Ville;Oued-Gariana-Joffre-Ville;838;;;Tunis;;;;;;
339;pop_eur_399;El-Haraïra;El-Haraïra;408;;;Tunis;;36.78286;10.072;Google Maps;;1
340;pop_eur_403;La Zouia, La Madelaine, Daoulatli, Bou-Zergua, Kriba-Sidi-bou-MEl-et Gradahi;;1232;;;Tunis;;;;;;
341;pop_eur_404;Douémis, Douemsi, Nouali, La Platrière, Ben Aïssa;Ben Aïssa;93;;;Tunis;;36.58417;10.29444;Geonames;;1
342;pop_eur_404;Douémis, Douemsi, Nouali, La Platrière, Ben Aïssa;Douemis;283;;;Tunis;;;;;;
343;pop_eur_404;Douémis, Douemsi, Nouali, La Platrière, Ben Aïssa;Douemsi;284;;;Tunis;;;;;;
344;pop_eur_404;Douémis, Douemsi, Nouali, La Platrière, Ben Aïssa;La Platrière;683;;;Tunis;;;;;;
345;pop_eur_404;Douémis, Douemsi, Nouali, La Platrière, Ben Aïssa;Nouali;823;;;Tunis;;36.56278;10.27861;Google Maps;;
346;pop_eur_405;Cèbala-du-Mornag, Sidi Saâd et Chela;;1213;;;Tunis;;;;;;
347;pop_eur_406;Ahmed-Zaïd et environs;Ahmed-Zaïd;8;;;Tunis;;36.6331;10.2836;Geonames;;1
348;pop_eur_407;La Laverie;La Laverie;680;;;Tunis;;36.61;10.31942;Geonames;;1
349;pop_eur_408;Crétéville et Haut-Mornag;Haut-Mornag;584;;;Tunis;;36.675676;10.276976;Google Maps;;1
350;pop_eur_41;Sidi-Ayed;Sidi-Ayed;1071;;;Medjez-el-Bab;;36.352139;9.391437;Google Maps;;1
351;pop_eur_411;Saïda;Saïda;1019;;;Tunis;;36.8283;9.96963;Geonames;;1
352;pop_eur_412;Revoil;Revoil;1006;;;Tunis;;;;;;
353;pop_eur_413;Menzel-Amor;Menzel-Amor;754;;;Tunis;;;;;;
354;pop_eur_415;Chaouat;Chaouat;195;;;Tunis;;36.88928;9.94512;Geonames;;1
355;pop_eur_416;Sidi-Athman;Sidi-Athman;1070;;;Tunis;;36.966622;9.921459;Google Maps;;1
356;pop_eur_417;Chouggafa;Chouggafa;217;;;Tunis;;36.89611;9.92139;Google Maps;;
357;pop_eur_419;Le Kram (banlieue);Le Kram;690;;;Tunis;;36.834315;10.316352;Google Maps;;1
358;pop_eur_42;Teriaka-Rigalville;Teriaka-Rigalville;1153;;;Medjez-el-Bab;;;;;;
359;pop_eur_421;Dejbel-Amar;Djebel-Amar;249;;;Tunis;;36.87528;10.05889;Geonames;;1
360;pop_eur_422;Oued-Ellil;Oued-Ellil;836;;;Tunis;;36.842942;10.041607;Google Maps;;1
361;pop_eur_423;Chebairi;Chebairi;200;;;Tunis;;;;;;
362;pop_eur_424;Sidi-Salah;Sidi-Salah;1099;;;Tunis;;36.75194;10.06278;Geonames;;1
363;pop_eur_425;Djaïra;Djaïra;245;;;Tunis;;;;;;
364;pop_eur_426;Béjaoua;Béjaoua;87;;;Tunis;;36.86204;10.00822;Geonames;;1
365;pop_eur_427;Furna;Furna;536;;;Tunis;;36.693868;9.829282;Google Maps;;1
366;pop_eur_428;Bir-Touil et Ed-Drijat;Bir-Touil;138;;;Tunis;;36.73333;9.86667;Geonames;;1
367;pop_eur_428;Bir-Touil et Ed-Drijat;Ed-Drijat;302;;;Tunis;;;;;;
368;pop_eur_430;Mengoub;Mengoub;751;;;Tunis;;36.64139;9.90778;Geonames;;
369;pop_eur_431;Bordj-Frendj et Mahtoura;Bordj-Frendj;149;;;Tunis;;36.69078;9.81001;Geonames;;1
370;pop_eur_431;Bordj-Frendj et Mahtoura;Mahtoura;714;;;Tunis;;;;;;
371;pop_eur_432;El-Hafsia;El-Hafsia;398;;;Tunis;;36.802944;10.169428;Google Maps;;1
372;pop_eur_435;La Mornaghia;Mornaguia;801;;;Tunis;;36.757159;10.015531;Google Maps;;1
373;pop_eur_437;Joville-Daounia;Joville-Daounia;623;;;Tunis;;;;;;
374;pop_eur_439;Damous;Damous;225;;;Tunis;;36.76389;10.00583;Geonames;;1
375;pop_eur_440;Saint-Cyprien;Saint-Cyprien;1021;;;Tunis;;36.75389;9.97611;Geonames;;1
376;pop_eur_441;Bir-Terras-Mongil-Radès;Bir-Ettarraz;130;;;Tunis;;36.76065;10.274027;Google Maps;Café Bir Ettarraz Rades.;1
377;pop_eur_441;Bir-Terras-Mongil-Radès;Mongil;798;;;Tunis;;;;;;
378;pop_eur_442;Fondouk-Choucha;Fondouk-Choucha;527;;;Tunis;;36.75778;10.24806;Geonames;;1
379;pop_eur_445;Bordj-Gorbel;Bordj-Gorbel;150;;;Tunis;;36.726077;10.239741;Google Maps;;1
380;pop_eur_446;Bir-Kassa, La Bâtie, Nassen, Bordj-Gorbel;Bir-Kassa;133;;;Tunis;;36.728962855019;10.2147821358783;Google Maps;;1
381;pop_eur_446;Bir-Kassa, La Bâtie, Nassen, Bordj-Gorbel;La Bâtie;678;;;Tunis;;36.7454522309238;10.2230339885079;Google Maps;;1
382;pop_eur_446;Bir-Kassa, La Bâtie, Nassen, Bordj-Gorbel;Nassen;815;;;Tunis;;36.703106;10.233807;Google Maps;;1
383;pop_eur_447;La Batie;La Batie;677;;;Tunis;;36.7473;10.22316;Geonames;;1
384;pop_eur_448;Ben-Arous;Ben-Arous;97;;;Tunis;;36.753622;10.22472;Google Maps;;1
385;pop_eur_449;Sidi-Fathallah;Sidi-Fathallah;1084;;;Tunis;;36.76552;10.20821;Geonames;;1
386;pop_eur_45;Aïn-Ksil;Aïn-Ksil;23;;;Medjez-el-Bab;;36.21667;9.53333;Geonames;;1
387;pop_eur_450;Oued-Chaïr;Oued-Chaïr;834;;;Tunis;;;;;;
388;pop_eur_451;Nassen et Hassen-Bey;Hassen-Bey;583;;;Tunis;;;;;;
389;pop_eur_452;Bir-Drouj;Bir-Drouj;129;;;Tunis;;;;;;
390;pop_eur_453;Fochville;Fochville;525;;;Tunis;;36.75833;10.22389;Geonames;;1
391;pop_eur_454;La Soukra;La Soukra;684;;;Tunis;;36.879188;10.263228;Google Maps;;1
392;pop_eur_457;Jardins de Miliane;Jardins de Miliane;613;;;Tunis;;;;;;
393;pop_eur_458;Tergdelache;Tergdelache;1152;;;Tunis;;;;;;
394;pop_eur_459;El-Mahrine;El-Mahrine;449;;;Tunis;;36.76225;9.85601;Geonames;;1
395;pop_eur_46;Henchir Sidi-Abdelaziz et Khader;Henchir Sidi-Abdelaziz;595;;;Medjez-el-Bab;;36.63946;9.49125;Geonames;Sidi Abdelaziz.;1
396;pop_eur_46;Henchir Sidi-Abdelaziz et Khader;Khader;641;;;Medjez-el-Bab;;36.59665;9.52524;Geonames;;1
397;pop_eur_460;El-Bathan, Zouitina;Zouitina;1208;;;Tunis;;36.79335;9.76334;Geonames;;1
398;pop_eur_461;Bordj-el-Khalsi;Bordj-El-Khalsi;147;;;Tunis;;36.725209;9.922439;Google Maps;;1
399;pop_eur_462;Québar-Labiod;Québar-Labiod;989;;;Tunis;;;;;;
400;pop_eur_463;Bou-Ksira;Bou-Ksira;171;;;Tunis;;36.83083;9.87778;Geonames;;1
401;pop_eur_464;Eddekila, El-Goussa;El-Goussa;381;;;Tunis;;36.86343;9.710727;Google Maps;;1
402;pop_eur_466;El-Hattermine;El-Hattermine;411;;;Tunis;;;;;;
403;pop_eur_467;Schuiggui, Oued-Chahir;Oued-Chahir;833;;;Tunis;;36.8789035454845;9.80268817896235;Google Maps;;1
404;pop_eur_468;Mafrine;Mafrine;708;;;Tunis;;36.66667;10.05167;Geonames;;1
405;pop_eur_469;Bordj-Touta;Bordj-Touta;153;;;Tunis;;36.882442;9.51667;Geonames;;1
406;pop_eur_47;Henchir Bed et Douirat;Douirat;287;;;Medjez-el-Bab;;;;;;
407;pop_eur_47;Henchir Bed et Douirat;Henchir Bed;591;;;Medjez-el-Bab;;36.79579;9.57849;Geonames;Douar bed.;1
408;pop_eur_472;Khelij;Khelij;648;;;Tunis;;36.95278;10.17472;Geonames;;1
409;pop_eur_474;Ed-Derijah;Ed-Derijah;301;;;Tunis;;36.61389;9.8425;Geonames;;1
410;pop_eur_475;Oudna;Oudna;830;;;Tunis;;36.59948;10.18305;Geonames;;1
411;pop_eur_476;La Mohomédia;Mohamedia;795;;;Tunis;;36.675664;10.153402;Google Maps;;1
412;pop_eur_477;Cheylus;Cheylus;213;;;Tunis;;36.5552387478333;10.0613523043133;Google Maps;;1
413;pop_eur_478;Sidi-Fredj-Bou-Touta;Sidi-Fredj-Bou-Touta;1086;;;Tunis;;36.64096;10.10131;Geonames;;1
414;pop_eur_479;Bou-El-Rebia et Oudna;Bou-El-Rebia;163;;;Tunis;;36.59833;10.12111;Geonames;;1
415;pop_eur_479;Bou-El-Rebia et Oudna;Oudna;829;;;Tunis;;;;;;
416;pop_eur_48;Propriétés isolées de la rive gauche de la Medjerdah;;1224;;;Medjez-el-Bab;;;;;;
417;pop_eur_482;Fourchana;Fouchana;530;;;Tunis;;36.699714;10.167437;Google Maps;;1
418;pop_eur_483;M'Rira;M'Rira;808;;;Tunis;;36.71877;10.15907;Geonames;;1
419;pop_eur_484;Sidi-Tabet;Sidi-Thabet;1102;;;Tunis;;36.926323;10.045836;Google Maps;;1
420;pop_eur_485;Sedjoumi et Mehou;Sijoumi;1104;;;Tunis;;36.793849;10.156739;Google Maps;;1
421;pop_eur_487;Djebel-Djelloud;Djebel-Djelloud;254;;;Tunis;;36.772788;10.209442;Google Maps;;1
422;pop_eur_489;Contrôle de Zaghouan et autres centres non dénommées en 1921;;1236;;;Tunis;;;;;;
423;pop_eur_493;Sainte-Marie-du-Zit (Ksar-Soudan, Farshine, Oued-Ramel) (région);Sainte-Marie-du-Zit;1022;;;Zaghouan;;36.4183438699199;10.3041731960309;Google Maps;;1
424;pop_eur_494;Moghrane et Aïn-Djour (région);Aïn-Djour;15;;;Zaghouan;;36.426464;10.091274;Google Maps;Mograne.;1
425;pop_eur_498;Zriba-Battaria (région);Battaria;77;;;Zaghouan;;36.32695;10.21286;Geonames;;1
426;pop_eur_50;Route de Mateur;;1227;;;Bizerte;;;;;;
427;pop_eur_504;Plaines de Smindja, Beui-Draj, Les Souiennettes, Djima, Moghrane, Bir-Halima, El-Aouja, Mine de Sidi-Taya, Aïn-Djour, Oued-Sebahia;Beui-Draj;121;;;Zaghouan;;;;;;
428;pop_eur_504;Plaines de Smindja, Beui-Draj, Les Souiennettes, Djima, Moghrane, Bir-Halima, El-Aouja, Mine de Sidi-Taya, Aïn-Djour, Oued-Sebahia;Djima;279;;;Zaghouan;;;;;;
429;pop_eur_504;Plaines de Smindja, Beui-Draj, Les Souiennettes, Djima, Moghrane, Bir-Halima, El-Aouja, Mine de Sidi-Taya, Aïn-Djour, Oued-Sebahia;El-Aouja;328;;;Zaghouan;;36.41833;9.98083;Geonames;;1
430;pop_eur_504;Plaines de Smindja, Beui-Draj, Les Souiennettes, Djima, Moghrane, Bir-Halima, El-Aouja, Mine de Sidi-Taya, Aïn-Djour, Oued-Sebahia;Les Souiennettes;697;;;Zaghouan;;;;;;
431;pop_eur_504;Plaines de Smindja, Beui-Draj, Les Souiennettes, Djima, Moghrane, Bir-Halima, El-Aouja, Mine de Sidi-Taya, Aïn-Djour, Oued-Sebahia;Mine de Sidi-Taya;789;;;Zaghouan;;;;;;
432;pop_eur_504;Plaines de Smindja, Beui-Draj, Les Souiennettes, Djima, Moghrane, Bir-Halima, El-Aouja, Mine de Sidi-Taya, Aïn-Djour, Oued-Sebahia;Oued-Sebahia;844;;;Zaghouan;;36.400839;10.213031;Geonames;;1
433;pop_eur_507;Ségermès (région);Ségermès;1044;;;Zaghouan;;36.337381;10.319099;Google Maps;;1
434;pop_eur_509;Djebel-Mansour I (région);Djebel-Mansour;257;;;Zaghouan;;36.26388;9.70255;Geonames;;1
435;pop_eur_51;La Pêcherie;La Pêcherie;682;;;Bizerte;;37.256652;9.837251;Google Maps;;1
436;pop_eur_511;Aïn-Zeress (région);Aïn-Zeress;33;;;Zaghouan;;;;;;
437;pop_eur_513;Région de Saouaf-Djebebina, et Souar-Mines du DjebEl-Zaghouan et du Djebel-Kohol;;1233;;;Zaghouan;;;;;;
438;pop_eur_516;Matmata;Matmata;730;;;Territoires du Sud;;33.544142;9.967566;Google Maps;;1
439;pop_eur_518;Bou-Sabah;Bou-Sabah;176;;;Territoires du Sud;;;;;;
440;pop_eur_52;Tindja;Tindja;1159;;;Bizerte;;37.160191;9.764415;Google Maps;;1
441;pop_eur_520;Métameur;Metameur;779;;;Territoires du Sud;;33.372689;10.441974;Google Maps;;1
442;pop_eur_525;Bordj-el-Boeuf;Bordj-El-Boeuf;146;;;Territoires du Sud;;32.2052;10.0302;Google Maps;Mapcarta.;1
443;pop_eur_53;Corniche;Corniche;222;;;Bizerte;;37.295951;9.868143;Google Maps;;1
444;pop_eur_54;Transvaal;Transvaal;1170;;;Bizerte;;37.141853;9.782831;Google Maps;http://menzelbourguiba-ex-ferryville.over-blog.fr/article-du-faubourg-des-maraichers-au-transvaal-retour-sur-un-quartier-61268303.html.;1
445;pop_eur_55;Tachoun, El-Aouana, Briqueterie;Briqueterie;181;;;Bizerte;;37.148079;9.777638;Google Maps;http://menzelbourguiba-ex-ferryville.over-blog.fr/article-du-faubourg-des-maraichers-au-transvaal-retour-sur-un-quartier-61268303.html.;1
446;pop_eur_55;Tachoun, El-Aouana, Briqueterie;Taachoun;1127;;;Bizerte;;37.125932;9.807937;Geonames;;1
447;pop_eur_56;Aïn-Faroua, Béchioua;Aïn-Faroua;19;;;Bizerte;;37.1936;9.762069;Google Maps;Cimetière de Ain Faroua.;1
448;pop_eur_56;Aïn-Faroua, Béchioua;Béchioua;83;;;Bizerte;;;;;;
449;pop_eur_58;Fretissa, Metthareni;Fretissa;535;;;Bizerte;;36.92399;9.61415;Geonames;;1
450;pop_eur_58;Fretissa, Metthareni;Metthareni;783;;;Bizerte;;;;;;
451;pop_eur_59;Aïn-Rhelal, Mateur (environs);Aïn-Ghellal;20;;;Bizerte;;37.03;9.874;Google Maps;;1
452;pop_eur_6;Dejbel-Ben-Amar (Fraidjia);Fraijia;534;;;Béja;;36.82369;8.98346;Geonames;Fraijia.;1
453;pop_eur_60;Ferryville (commune);Ferryville;521;;;Bizerte;;37.153727;9.788891;Google Maps;;1
454;pop_eur_62;Sedjenane;Sedjenane;1042;;;Bizerte;;37.0576560512723;9.23990483816083;Google Maps;;1
455;pop_eur_63;Tamera, Sidi-Mecherig, Cap-Serrat;Cap-Serrat;184;;;Bizerte;;37.220659;9.209368;Google Maps;;1
456;pop_eur_63;Tamera, Sidi-Mecherig, Cap-Serrat;Sidi-Mecherig;1090;;;Bizerte;;37.164451;9.134574;Google Maps;;1
457;pop_eur_63;Tamera, Sidi-Mecherig, Cap-Serrat;Tamera;1135;;;Bizerte;;37.07477;9.140494;Google Maps;Tamra.;1
458;pop_eur_64;Aïn-Berda, Aïn-Mériem, Nador, Béchateur et Sfaiat;Aïn-Mériem;24;;;Bizerte;;37.300559;9.854081;Google Maps;;1
459;pop_eur_64;Aïn-Berda, Aïn-Mériem, Nador, Béchateur et Sfaiat;Béchateur;80;;;Bizerte;;37.305071;9.740485;Geonames;;1
460;pop_eur_64;Aïn-Berda, Aïn-Mériem, Nador, Béchateur et Sfaiat;Sfaiat;1055;;;Bizerte;;;;;;
461;pop_eur_65;Corniche, Nador, Aïn-Berdah, Sidi-Ahmed, Sidi-bou-Hadid;Aïn-Berdah;12;;;Bizerte;;37.302908;9.831814;Google Maps;Ain-Berda.;1
462;pop_eur_65;Corniche, Nador, Aïn-Berdah, Sidi-Ahmed, Sidi-bou-Hadid;Nador;812;;;Bizerte;;37.32984;9.83584;Geonames;;1
463;pop_eur_67;Djalta, Djefna;Jefna;266;;;Bizerte;;37.038487;9.441189;Geonames;Jefna.;1
464;pop_eur_67;Djalta, Djefna;Jalta;1244;;;Bizerte;;37.07417;9.53222;Geonames;;1
